task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,sharing,0.0001,362.7443,357.5676,342.7153,0.0034,14.3058,4.4093,5.1767,1775857818615648397
ecgclass,slot_0:ecgclass,sharing,0.483,32.2669,26.4252,25.5769,0.0028,0.5133,5.2896,5.8416,1775857819099482920
ecgclass,slot_0:ecgclass,sharing,0.9488,32.5019,26.4693,25.5836,0.0024,0.5145,5.434,6.0326,1775857819565428753
ecgclass,slot_0:ecgclass,sharing,1.4259,31.4891,26.5961,25.6889,0.0028,0.5279,4.2467,4.893,1775857820041301185
ecgclass,slot_0:ecgclass,sharing,1.4815,31.7559,26.2778,25.4312,0.0023,0.5137,4.9844,5.4781,1775857820097658855
ecgclass,slot_0:ecgclass,sharing,1.499,51.429,25.8472,24.8136,0.0019,0.4968,25.0692,25.5819,1775857820135212947
ecgclass,slot_0:ecgclass,sharing,1.7907,31.6987,26.3569,25.4026,0.0034,0.5554,4.7119,5.3418,1775857820406633194
ecgclass,slot_0:ecgclass,sharing,2.0718,32.0141,26.2743,25.3599,0.003,0.5126,5.1341,5.7399,1775857820688110234
ecgclass,slot_0:ecgclass,sharing,2.696,31.8789,27.0771,26.1189,0.0031,0.5274,4.2143,4.8018,1775857821311377828
ecgclass,slot_0:ecgclass,sharing,2.7125,51.1656,26.1051,25.2475,0.0023,0.5267,24.4443,25.0604,1775857821348156474
ecgclass,slot_0:ecgclass,sharing,2.922,31.5115,26.9494,26.0035,0.0029,0.5505,4.0216,4.5621,1775857821537162187
ecgclass,slot_0:ecgclass,sharing,2.9365,52.1564,25.4164,24.5722,0.0023,0.5244,26.2032,26.7401,1775857821573851562
ecgclass,slot_0:ecgclass,sharing,3.1539,31.1208,26.4233,25.2352,0.0031,0.7972,4.0953,4.6975,1775857821769162666
ecgclass,slot_0:ecgclass,sharing,3.4994,31.6308,26.2741,25.4025,0.0033,0.5016,4.7462,5.3566,1775857822115361236
ecgclass,slot_0:ecgclass,sharing,3.5772,30.1433,25.568,24.7228,0.0027,0.5136,4.0014,4.5752,1775857822192381672
ecgclass,slot_0:ecgclass,sharing,3.8237,31.194,26.5154,25.5913,0.0033,0.5189,3.9575,4.6785,1775857822438800762
ecgclass,slot_0:ecgclass,sharing,3.8542,37.5071,26.2885,25.4176,0.0033,0.5301,10.6502,11.2186,1775857822476054751
ecgclass,slot_0:ecgclass,sharing,3.872,56.6883,25.9515,25.121,0.0022,0.4931,30.1747,30.7368,1775857822513339166
ecgclass,slot_0:ecgclass,sharing,3.9358,29.887,25.5569,24.706,0.0025,0.5191,3.7291,4.3301,1775857822550702547
ecgclass,slot_0:ecgclass,sharing,4.1159,30.905,26.2807,25.3285,0.0033,0.5326,3.9871,4.6243,1775857822731102050
ecgclass,slot_0:ecgclass,sharing,4.198,30.9474,26.7334,25.7899,0.0032,0.523,3.5787,4.214,1775857822812747349
ecgclass,slot_0:ecgclass,sharing,4.4483,32.6276,26.8915,25.6144,0.0032,0.8805,5.1439,5.7361,1775857823064587741
ecgclass,slot_0:ecgclass,sharing,4.492,29.7029,25.6318,24.8064,0.0025,0.4899,3.4711,4.0711,1775857823106666909
ecgclass,slot_0:ecgclass,sharing,4.8602,31.25,26.4784,25.5755,0.0028,0.5327,4.1575,4.7716,1775857823475507314
ecgclass,slot_0:ecgclass,sharing,5.1057,32.2533,26.3595,25.4632,0.0029,0.5197,5.2755,5.8938,1775857823722191694
ecgclass,slot_0:ecgclass,sharing,5.2372,30.5312,25.9476,25.0817,0.0027,0.495,4.0004,4.5836,1775857823852363293
ecgclass,slot_0:ecgclass,sharing,5.3208,30.8876,25.2629,24.4811,0.0019,0.4679,5.1084,5.6247,1775857823937132388
ecgclass,slot_0:ecgclass,sharing,5.4119,29.6237,25.6615,24.8522,0.0025,0.4882,3.4928,3.9622,1775857824026532701
ecgclass,slot_0:ecgclass,sharing,5.4263,48.9407,25.7311,25.0003,0.0016,0.4574,22.7647,23.2096,1775857824060209521
ecgclass,slot_0:ecgclass,sharing,5.4616,49.3479,25.0209,24.282,0.0013,0.4345,23.8814,24.3269,1775857824096702052
ecgclass,slot_0:ecgclass,sharing,5.5991,29.7012,25.4772,24.6749,0.0023,0.4885,3.7231,4.224,1775857824214055512
