task,n_requests,throughput_rps,avg_latency_ms
ecgclass,1431,23.85,41.93090545231571
gestureclass,1431,23.85,41.931993932808815
diasbp,1431,23.85,41.93171121620662
eclfore,1431,23.85,41.93167944287765
heartrate,1431,23.85,41.931835653691195
sysbp,1431,23.85,41.930893171678875
