task,send_elapsed_s,latency_ms,server_exec_ms,worker_id
ecgclass,0.0002,415.920,413.694,0
ecgclass__app1,0.0004,570.471,174.441,0
ecgclass__app2,0.0004,573.878,178.117,0
ecgclass__app3,0.0005,577.095,181.446,0
ecgclass__app4,0.0006,580.147,184.394,0
ecgclass__app5,0.0007,584.033,188.542,0
ecgclass__app6,0.0007,588.233,192.808,0
ecgclass__app7,0.0008,596.151,200.701,0
ecgclass__app5,0.5847,180.907,173.582,0
ecgclass__app6,0.5890,176.980,173.728,0
ecgclass__app4,0.5807,185.334,173.866,0
ecgclass,0.4161,350.237,174.754,0
ecgclass__app3,0.5776,189.025,174.996,0
ecgclass__app1,0.5708,196.118,175.420,0
ecgclass__app2,0.5743,194.031,176.960,0
ecgclass__app7,0.5969,217.667,55.739,0
ecgclass__app6,0.7660,216.433,172.065,0
ecgclass__app2,0.7684,214.370,172.673,0
ecgclass__app1,0.7670,216.638,173.579,0
ecgclass,0.7664,218.176,174.681,0
ecgclass__app3,0.7666,218.289,175.009,0
ecgclass__app4,0.7661,219.233,175.410,0
ecgclass__app5,0.7656,219.896,175.582,0
ecgclass__app7,0.8146,217.658,56.588,0
ecgclass__app1,0.9836,215.308,166.957,0
ecgclass,0.9846,214.504,171.329,0
ecgclass__app4,0.9853,214.450,172.049,0
ecgclass__app6,0.9824,217.466,172.280,0
ecgclass__app2,0.9828,217.987,173.339,0
ecgclass__app5,0.9855,216.357,174.458,0
ecgclass__app3,0.9849,217.166,174.511,0
ecgclass__app7,1.0323,216.699,55.171,0
ecgclass__app4,1.1998,218.256,173.237,0
ecgclass__app2,1.2008,217.427,173.462,0
ecgclass__app3,1.2021,216.451,173.607,0
ecgclass__app5,1.2019,217.004,174.442,0
ecgclass__app6,1.1999,219.299,174.497,0
ecgclass__app1,1.1989,220.510,174.638,0
ecgclass,1.1991,220.700,175.343,0
ecgclass__app7,1.2490,217.487,56.892,0
ecgclass__app5,1.4189,214.515,170.847,0
ecgclass__app4,1.4181,215.530,170.886,0
ecgclass__app2,1.4182,215.463,171.013,0
ecgclass__app6,1.4192,214.804,171.246,0
ecgclass,1.4198,214.476,171.412,0
ecgclass__app1,1.4195,215.032,172.263,0
ecgclass__app3,1.4186,215.971,172.484,0
ecgclass__app7,1.4665,215.034,54.491,0
ecgclass__app6,1.6340,214.976,171.837,0
ecgclass__app3,1.6346,215.158,172.458,0
ecgclass__app2,1.6337,216.187,172.581,0
ecgclass__app4,1.6336,216.864,173.114,0
ecgclass__app5,1.6335,217.081,173.275,0
ecgclass,1.6343,216.326,173.309,0
ecgclass__app1,1.6345,216.388,173.515,0
ecgclass__app7,1.6816,215.872,54.717,0
ecgclass,1.8506,212.831,170.246,0
ecgclass__app3,1.8497,213.847,170.301,0
ecgclass__app5,1.8506,213.478,170.979,0
ecgclass__app2,1.8499,214.513,171.296,0
ecgclass__app6,1.8490,216.191,172.121,0
ecgclass__app4,1.8505,214.940,172.239,0
ecgclass__app1,1.8509,215.780,173.929,0
ecgclass__app7,1.8975,215.181,55.695,0
ecgclass__app2,2.0644,216.736,172.630,0
ecgclass__app5,2.0641,217.213,172.724,0
ecgclass__app4,2.0654,215.919,172.853,0
ecgclass__app1,2.0667,215.001,172.880,0
ecgclass__app6,2.0652,216.982,174.014,0
ecgclass,2.0635,218.970,174.242,0
ecgclass__app3,2.0636,218.886,174.271,0
ecgclass__app7,2.1127,216.864,54.993,0
ecgclass__app3,2.2825,214.634,172.012,0
ecgclass__app5,2.2813,215.992,172.178,0
ecgclass__app6,2.2822,215.447,172.657,0
ecgclass__app2,2.2811,216.723,172.860,0
ecgclass,2.2824,215.668,173.164,0
ecgclass__app4,2.2813,217.321,173.774,0
ecgclass__app1,2.2817,217.526,174.401,0
ecgclass__app7,2.3296,216.440,55.919,0
ecgclass__app4,2.4987,213.738,170.703,0
ecgclass,2.4981,214.824,171.663,0
ecgclass__app6,2.4977,215.813,172.053,0
ecgclass__app1,2.4992,214.486,172.294,0
ecgclass__app2,2.4979,216.681,173.045,0
ecgclass__app3,2.4972,217.586,173.235,0
ecgclass__app5,2.4973,218.409,174.475,0
ecgclass__app7,2.5460,215.720,55.551,0
ecgclass__app4,2.7124,216.061,171.286,0
ecgclass__app1,2.7137,215.434,171.762,0
ecgclass__app3,2.7147,214.725,171.934,0
ecgclass__app5,2.7157,213.873,171.967,0
ecgclass,2.7129,217.616,173.423,0
ecgclass__app2,2.7146,216.506,173.996,0
ecgclass__app6,2.7135,217.803,174.159,0
ecgclass__app7,2.7618,215.762,55.247,0
ecgclass__app4,2.9285,216.297,171.784,0
ecgclass__app2,2.9311,213.885,171.879,0
ecgclass__app6,2.9313,214.101,172.474,0
ecgclass__app5,2.9296,216.080,172.724,0
ecgclass,2.9306,215.320,173.022,0
ecgclass__app1,2.9292,217.288,173.709,0
ecgclass__app3,2.9295,218.159,174.979,0
ecgclass__app7,2.9775,216.545,55.700,0
ecgclass__app2,3.1450,216.002,171.186,0
ecgclass__app4,3.1448,216.952,171.895,0
ecgclass__app5,3.1457,216.392,172.025,0
ecgclass__app6,3.1454,216.915,172.306,0
ecgclass__app3,3.1477,214.746,172.337,0
ecgclass,3.1459,217.442,173.855,0
ecgclass__app1,3.1465,217.112,174.102,0
ecgclass__app7,3.1941,216.108,55.735,0
ecgclass__app5,3.3621,215.054,171.611,0
ecgclass__app2,3.3610,216.821,172.170,0
ecgclass__app1,3.3636,214.311,172.347,0
ecgclass__app6,3.3623,216.123,172.864,0
ecgclass__app3,3.3624,216.300,172.902,0
ecgclass,3.3634,216.074,173.892,0
ecgclass__app4,3.3618,217.949,174.150,0
ecgclass__app7,3.4102,216.207,55.408,0
ecgclass__app4,3.5798,214.092,171.408,0
ecgclass__app2,3.5778,216.166,171.635,0
ecgclass,3.5794,214.833,171.707,0
ecgclass__app5,3.5771,217.317,171.825,0
ecgclass__app6,3.5785,216.341,172.886,0
ecgclass__app1,3.5779,217.146,172.984,0
ecgclass__app3,3.5787,216.420,173.054,0
ecgclass__app7,3.6265,215.628,55.156,0
ecgclass__app6,3.7948,214.327,171.663,0
ecgclass,3.7943,215.492,172.369,0
