task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,1424,4.9103,72.688,55.993,142.058,199.352,60.587,58.769,0.002,1.07,11.178,12.101
gestureclass,no_sharing_tpc,1471,5.0724,73.508,63.632,124.863,160.755,60.699,58.888,0.002,1.151,11.87,12.81
