task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,1646,9.6824,72.03,60.938,158.457,209.906,45.631,12.921,0.001,24.808,20.342,26.399
vocseg,no_sharing,1702,10.0118,70.478,60.766,146.527,231.112,44.389,13.105,0.001,24.541,20.114,26.089
