task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,5,1,0.0001,0.3524,352.2863,352.2863,347.2826,332.0336,0.0044,4.2434,5.0037,1775532359084086726,0
ecgclass,5,1,0.3524,0.3756,23.2308,23.2308,14.992,13.9317,0.003,7.5388,8.2388,1775532359439680251,0
ecgclass,5,1,0.3756,0.4012,25.6143,25.6143,14.9803,13.8469,0.003,9.9852,10.634,1775532359465369340,0
ecgclass,5,1,0.4012,0.4238,22.5923,22.5923,15.0425,13.9813,0.0033,6.886,7.5498,1775532359487896504,0
ecgclass,5,1,0.4238,0.4451,21.2915,21.2915,14.9059,13.8919,0.0025,5.7569,6.3856,1775532359509371649,0
ecgclass,5,1,0.4451,0.4667,21.5259,21.5259,15.2066,13.9718,0.0026,5.6653,6.3193,1775532359530583261,0
ecgclass,5,1,0.4667,0.4893,22.584,22.584,14.9454,13.9291,0.003,6.9971,7.6385,1775532359553451557,0
ecgclass,5,1,0.4893,0.5111,21.8046,21.8046,14.9033,13.913,0.0033,6.2869,6.9013,1775532359575336708,0
ecgclass,5,1,0.5111,0.5331,22.0134,22.0134,14.4961,13.4885,0.0031,6.9022,7.5174,1775532359597768316,0
ecgclass,5,1,0.5331,0.5563,23.1574,23.1574,14.4199,13.485,0.0029,8.1103,8.7375,1775532359621002224,0
ecgclass,5,1,0.5563,0.5786,22.2757,22.2757,14.3205,13.3694,0.0024,7.3736,7.9552,1775532359643434320,0
ecgclass,5,1,0.5786,0.6021,23.4993,23.4993,14.8338,13.7921,0.0033,8.038,8.6655,1775532359666386399,0
ecgclass,5,1,0.6021,0.6219,19.8095,19.8095,14.9645,13.6558,0.0027,4.2524,4.845,1775532359686112350,0
ecgclass,5,1,0.6219,0.6438,21.8871,21.8871,14.4428,13.5025,0.0026,6.8011,7.4443,1775532359708481797,0
ecgclass,5,1,0.6438,0.6641,20.2863,20.2863,14.5805,13.6511,0.0023,5.0869,5.7058,1775532359728665561,0
ecgclass,5,1,0.6641,0.6859,21.7855,21.7855,14.3689,13.4265,0.0023,6.8331,7.4166,1775532359750710091,0
ecgclass,5,1,0.6859,0.7048,18.9221,18.9221,14.1204,13.1955,0.0023,4.2369,4.8017,1775532359769910563,0
ecgclass,5,1,0.7048,0.7278,22.9278,22.9278,14.3092,13.3634,0.0024,8.0309,8.6186,1775532359792637829,0
ecgclass,5,1,0.7278,0.7476,19.7847,19.7847,14.3006,13.3587,0.0023,4.8761,5.4841,1775532359812422691,0
ecgclass,5,1,0.7476,0.7706,23.0765,23.0765,14.6167,13.6351,0.002,7.8554,8.4598,1775532359835197035,0
ecgclass,5,1,0.7707,0.7926,21.9305,21.9305,14.289,13.3191,0.0026,7.0698,7.6414,1775532359857500318,0
ecgclass,5,1,0.7926,0.8126,20.0436,20.0436,14.2767,13.3374,0.0019,5.193,5.7669,1775532359877565449,0
ecgclass,5,1,0.8127,0.8338,21.1289,21.1289,14.597,13.7114,0.0021,5.9359,6.5319,1775532359898362687,0
