task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.0001,370.8584,365.927,350.6893,0.0023,14.5991,4.1435,4.9314,1775857184020314388
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.4811,33.6773,26.2068,25.1729,0.0021,0.5969,6.8142,7.4705,1775857184504053891
ecgclass,slot_0:ecgclass,no_sharing_tpc,0.9494,32.9449,26.4154,25.3529,0.0027,0.6001,5.9006,6.5295,1775857184971363342
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.4258,30.8137,25.8568,24.826,0.0025,0.5844,4.3261,4.9569,1775857185446287976
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.4818,29.8204,25.55,24.5961,0.0018,0.573,3.7885,4.2705,1775857185501689095
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.4992,46.1559,25.3531,24.1816,0.0019,0.5687,20.3099,20.8028,1775857185535642381
ecgclass,slot_0:ecgclass,no_sharing_tpc,1.7897,30.5309,25.9532,24.9071,0.0028,0.5962,3.9873,4.5777,1775857185809837892
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.0716,30.8261,25.765,24.6927,0.0024,0.6036,4.4591,5.0611,1775857186092197713
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.6972,32.1751,26.3424,25.2177,0.0021,0.6163,5.2645,5.8327,1775857186718533765
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.7117,48.8269,25.1442,24.2329,0.0019,0.541,23.1917,23.6828,1775857186751038922
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.9218,30.0395,25.9014,24.9074,0.002,0.5433,3.6681,4.1382,1775857186941585090
ecgclass,slot_0:ecgclass,no_sharing_tpc,2.9363,50.5404,24.9713,24.0916,0.0015,0.5188,25.1184,25.5692,1775857186977493022
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.1531,29.8996,25.4717,24.2274,0.0018,0.8193,3.917,4.4279,1775857187173080850
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.5004,29.7678,25.3751,24.4359,0.0018,0.5238,3.8061,4.3926,1775857187520281646
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.5772,29.9942,24.8945,24.0258,0.0018,0.5333,4.621,5.0998,1775857187597980967
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.8236,30.6377,25.8083,24.7654,0.0022,0.5595,4.0507,4.8294,1775857187843724178
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.8539,34.0471,25.432,24.5758,0.0016,0.5106,8.1391,8.6151,1775857187878153351
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.8734,49.8471,25.385,24.5247,0.0016,0.5236,23.9995,24.4622,1775857187913552196
ecgclass,slot_0:ecgclass,no_sharing_tpc,3.9354,29.0446,25.2089,24.2754,0.0017,0.6094,3.34,3.8358,1775857187954846542
ecgclass,slot_0:ecgclass,no_sharing_tpc,4.1157,30.5254,25.914,24.888,0.0021,0.5589,4.0483,4.6114,1775857188135855420
ecgclass,slot_0:ecgclass,no_sharing_tpc,4.1994,29.3651,24.9639,24.0352,0.002,0.5499,3.8705,4.4012,1775857188219333060
ecgclass,slot_0:ecgclass,no_sharing_tpc,4.448,31.2819,26.3188,24.8519,0.0025,0.9516,4.4014,4.9631,1775857188468537350
ecgclass,slot_0:ecgclass,no_sharing_tpc,4.4934,30.1914,24.772,23.8982,0.0015,0.5277,4.9398,5.4194,1775857188514473246
ecgclass,slot_0:ecgclass,no_sharing_tpc,4.86,31.0631,25.0584,24.1429,0.0019,0.5118,5.4927,6.0047,1775857188881638556
ecgclass,slot_0:ecgclass,no_sharing_tpc,5.1054,29.7534,25.2207,24.2888,0.002,0.5314,4.0181,4.5328,1775857189125521659
ecgclass,slot_0:ecgclass,no_sharing_tpc,5.2363,29.2425,24.8585,23.9461,0.0017,0.5336,3.9289,4.3841,1775857189256357682
ecgclass,slot_0:ecgclass,no_sharing_tpc,5.3197,29.9199,24.8097,23.9145,0.0019,0.5356,4.6532,5.1102,1775857189340452968
ecgclass,slot_0:ecgclass,no_sharing_tpc,5.4107,29.3345,25.1325,24.2734,0.0018,0.5085,3.7637,4.2021,1775857189430607950
ecgclass,slot_0:ecgclass,no_sharing_tpc,5.4261,47.9515,25.1728,24.3158,0.0019,0.5172,22.3076,22.7786,1775857189464553302
ecgclass,slot_0:ecgclass,no_sharing_tpc,5.4622,48.3856,25.3649,24.4591,0.0023,0.5532,22.4905,23.0207,1775857189500788295
ecgclass,slot_0:ecgclass,no_sharing_tpc,5.5988,31.2819,25.5762,24.543,0.0021,0.5739,5.1332,5.7058,1775857189619996570
ecgclass,slot_0:ecgclass,no_sharing_tpc,5.6772,30.6172,25.3561,24.3685,0.0023,0.5848,4.699,5.2611,1775857189697975299
ecgclass,slot_0:ecgclass,no_sharing_tpc,5.9301,31.2858,26.2944,25.2175,0.0023,0.6011,4.4229,4.9913,1775857189950643977
ecgclass,slot_0:ecgclass,no_sharing_tpc,6.0716,31.3993,25.7587,24.7753,0.002,0.5609,5.0752,5.6406,1775857190092784725
ecgclass,slot_0:ecgclass,no_sharing_tpc,6.1191,29.8691,25.4489,24.4668,0.002,0.5776,3.8564,4.4202,1775857190139090344
ecgclass,slot_0:ecgclass,no_sharing_tpc,6.2111,30.2479,25.5295,24.4754,0.0025,0.6303,4.1468,4.7184,1775857190231396276
ecgclass,slot_0:ecgclass,no_sharing_tpc,6.3396,31.6908,25.4863,24.4467,0.0027,0.5931,5.6293,6.2045,1775857190361319533
