task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_tpc,875,1.4831,36291.444,35336.538,57575.845,59539.371,3192.817,3187.578,0.003,0.138,33028.006,0.0,33098.628
vocseg,no_sharing_tpc,848,1.4373,35701.579,35424.284,57828.637,59534.191,3253.648,3192.35,0.009,1.878,32380.201,0.0,32447.93
