task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,4,0.0068,47135.314,47179.332,47223.068,47227.77,16377.8,16359.967,0.004,0.434,30753.626,0.0,30757.514
gestureclass,no_sharing_tpc,15,0.0254,58647.968,58289.961,59483.934,59494.084,16252.108,16229.392,0.003,0.479,42393.585,0.0,42395.86
heartrate,no_sharing_tpc,38,0.0644,54992.908,56428.318,58880.945,59184.897,16247.266,16230.936,0.005,0.477,38743.355,0.0,38745.642
diasbp,no_sharing_tpc,29,0.0492,58101.036,58230.35,59567.045,59646.133,16308.796,16292.679,0.003,0.476,41788.408,0.0,41792.24
sysbp,no_sharing_tpc,23,0.039,58658.958,58689.066,59937.116,59965.813,16199.832,16183.67,0.003,0.478,42456.291,0.0,42459.126
etth1fore,no_sharing_tpc,30,0.0508,53876.457,53765.289,55560.608,55705.607,16311.476,16293.468,0.003,0.534,37562.504,0.0,37564.981
weatherfore,no_sharing_tpc,20,0.0339,48727.072,48854.96,49373.766,49378.547,16232.066,16214.096,0.004,0.535,32488.429,0.0,32495.006
trafficfore,no_sharing_tpc,20,0.0339,57779.753,57678.569,58722.524,58767.416,16213.846,16195.898,0.003,0.534,41562.519,0.0,41565.907
