batch_start_ns,observed_batch_size,send_time_rel_first
1775257940690240605,1,18.417455
1775257944752256674,1,10.00092
1775257944795970972,5,10.003313
1775257944849768023,6,10.011872
1775257944899666564,6,10.024754
1775257944948992919,6,10.069856
1775257944998828329,6,10.081356
1775257945042634891,6,10.098861
1775257945091281197,3,10.123453
1775257945132184807,4,10.131439
1775257945181330998,6,10.137783
1775257945231584290,6,10.145282
1775257945288085765,5,10.167589
1775257945347615035,6,10.191466
1775257945398110883,6,10.200329
1775257945448247711,6,10.215256
1775257945503186833,6,10.23507
1775257945553476045,6,10.244629
1775257945605408513,7,10.263601
1775257945656614981,6,10.304631
1775257945703607221,6,10.326397
1775257945747145316,2,10.340807
1775257945800552515,6,10.345587
1775257945852308318,6,10.367755
1775257945899460553,6,10.387895
1775257945951699480,6,10.398586
1775257946004024678,6,10.409289
1775257946053712234,6,10.421241
1775257946104500280,6,10.449649
1775257946159831593,6,10.464875
1775257946203495501,6,10.483801
1775257946260409898,4,10.502956
1775257946302384898,5,10.508207
1775257946345329246,6,10.51924
1775257946389332043,4,10.534757
1775257946420023738,4,10.54308
1775257946479811966,28,10.552891
1775257946552249686,8,10.642734
1775257946603858095,6,10.659596
1775257946647255325,5,10.675651
1775257946700496839,6,10.681758
1775257946752878110,6,10.710169
1775257946801443984,6,10.723277
1775257946851748357,6,10.736172
1775257946890082376,5,10.751984
1775257946947601090,5,10.783274
1775257947001097132,5,10.790596
1775257947047032182,6,10.805569
1775257947098328233,4,10.827541
1775257947144793099,6,10.865971
1775257947199925126,7,10.885942
1775257947243443919,6,10.914401
1775257947300988454,6,10.934032
1775257947356795420,6,10.960843
1775257947397384942,4,10.968323
1775257947457528739,7,10.98644
1775257947510708972,6,11.005428
1775257947555723747,6,11.031705
1775257947609755774,3,11.043574
1775257947657833314,6,11.061227
1775257947712123459,4,11.087529
1775257947767655447,6,11.093753
1775257947818245987,6,11.117802
1775257947864705213,7,11.150998
1775257947906965071,4,11.191382
1775257947959038503,6,11.201463
1775257948003831313,6,11.225827
1775257948058710312,6,11.249282
1775257948112045330,4,11.282304
1775257948162491977,6,11.295516
1775257948210385692,5,11.329399
1775257948244515754,4,11.34867
1775257948288604783,4,11.35787
1775257948337907548,4,11.367414
1775257948390245077,6,11.392703
1775257948435083008,5,11.425017
1775257948483032775,6,11.434116
1775257948531767344,6,11.445035
1775257948583715002,6,11.450664
1775257948628191433,6,11.473971
1775257948675143562,4,11.49506
1775257948728608353,6,11.514641
1775257948777694192,6,11.529848
1775257948829056044,6,11.562653
1775257948880927480,6,11.567901
1775257948926046858,6,11.587113
1775257948964263964,3,11.607642
1775257949017182150,4,11.63142
1775257949072116071,6,11.638688
1775257949123993028,6,11.656321
1775257949172405958,7,11.675948
1775257949221049874,5,11.688402
1775257949272159480,6,11.7086
1775257949326883396,7,11.717119
1775257949384758760,7,11.743347
1775257949433376365,5,11.756877
1775257949477196707,6,11.773357
1775257949533320792,4,11.78228
1775257949577107233,6,11.791606
1775257949626658985,6,11.805721
1775257949672332679,3,11.816601
1775257949722376974,4,11.821668
1775257949772555533,6,11.842735
1775257949836167337,5,11.872813
1775257949887487318,5,11.88316
1775257949939720504,6,11.898746
1775257949991495968,6,11.914639
1775257950045440003,6,11.928096
1775257950091108586,5,11.941019
1775257950135556576,5,11.964832
1775257950188080720,6,11.986145
1775257950242963011,7,12.015779
1775257950290395943,5,12.043435
1775257950339985566,5,12.062252
1775257950386233786,5,12.076007
1775257950436699203,6,12.09363
1775257950481379019,5,12.105948
1775257950520349325,5,12.114618
1775257950565616288,4,12.135281
1775257950616937289,6,12.148988
1775257950660639277,5,12.182882
1775257950718487600,7,12.21118
1775257950777330841,6,12.230206
1775257950829533777,5,12.234759
1775257950875684004,6,12.249899
1775257950927409646,4,12.259611
1775257950977311828,6,12.2718
1775257951014795733,5,12.288828
