task,condition,elapsed_sec,latency_ms
gestureclass,single_gestureclass,0.0001,262.9962
gestureclass,single_gestureclass,0.0036,278.4214
gestureclass,single_gestureclass,0.0044,316.994
gestureclass,single_gestureclass,0.006,315.7246
gestureclass,single_gestureclass,0.0255,296.1581
gestureclass,single_gestureclass,0.0513,270.426
gestureclass,single_gestureclass,0.058,263.8526
gestureclass,single_gestureclass,0.081,279.0489
gestureclass,single_gestureclass,0.0831,276.9513
gestureclass,single_gestureclass,0.1007,259.3653
gestureclass,single_gestureclass,0.1094,250.8597
gestureclass,single_gestureclass,0.1271,233.1431
gestureclass,single_gestureclass,0.1838,213.9726
gestureclass,single_gestureclass,0.1956,202.2145
gestureclass,single_gestureclass,0.2163,181.6769
gestureclass,single_gestureclass,0.236,161.9914
gestureclass,single_gestureclass,0.2361,161.9656
gestureclass,single_gestureclass,0.2388,194.1721
gestureclass,single_gestureclass,0.2444,188.6072
gestureclass,single_gestureclass,0.2601,172.9305
gestureclass,single_gestureclass,0.2713,161.7613
gestureclass,single_gestureclass,0.3261,106.9899
gestureclass,single_gestureclass,0.3407,113.1096
gestureclass,single_gestureclass,0.3674,86.3638
gestureclass,single_gestureclass,0.3712,82.588
gestureclass,single_gestureclass,0.4062,72.0022
gestureclass,single_gestureclass,0.4063,71.9819
gestureclass,single_gestureclass,0.4171,61.4202
gestureclass,single_gestureclass,0.4207,57.8578
gestureclass,single_gestureclass,0.4472,50.2589
gestureclass,single_gestureclass,0.4528,69.2399
gestureclass,single_gestureclass,0.464,58.0599
gestureclass,single_gestureclass,0.4716,50.4839
gestureclass,single_gestureclass,0.4742,47.9302
gestureclass,single_gestureclass,0.5097,31.1456
gestureclass,single_gestureclass,0.5323,28.049
gestureclass,single_gestureclass,0.5323,48.0509
gestureclass,single_gestureclass,0.5451,56.1459
gestureclass,single_gestureclass,0.5559,45.3672
gestureclass,single_gestureclass,0.5615,60.8232
gestureclass,single_gestureclass,0.572,50.3054
gestureclass,single_gestureclass,0.5721,50.2691
gestureclass,single_gestureclass,0.5876,55.1064
gestureclass,single_gestureclass,0.5877,55.0842
gestureclass,single_gestureclass,0.6034,61.1846
gestureclass,single_gestureclass,0.6417,42.4817
gestureclass,single_gestureclass,0.6439,62.5334
gestureclass,single_gestureclass,0.6457,60.9338
gestureclass,single_gestureclass,0.6523,54.2905
