task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_tpc,2906,4.9254,37.75,30.369,61.822,96.659,29.925,28.58,0.002,0.792,4.858,0.0,7.825
vocseg,no_sharing_tpc,2990,5.0678,38.084,30.482,63.56,92.037,30.102,28.581,0.003,0.958,4.933,0.0,7.982
