task,send_elapsed_s,latency_ms,server_exec_ms,worker_id
ecgclass__app5,15.8347,166.461,88.504,0
ecgclass__app2,15.9180,166.218,87.963,0
ecgclass,15.9178,166.548,88.086,0
ecgclass__app1,15.9174,167.202,88.677,0
ecgclass__app3,16.0006,166.859,88.043,0
ecgclass__app4,16.0009,166.960,88.453,0
ecgclass__app5,16.0012,166.825,88.549,0
ecgclass__app1,16.0846,166.585,88.284,0
ecgclass,16.0843,167.357,88.741,0
ecgclass__app2,16.0842,167.726,88.820,0
ecgclass__app3,16.1675,168.202,88.997,0
ecgclass__app4,16.1679,167.921,89.046,0
ecgclass__app5,16.1680,168.162,89.545,0
ecgclass,16.2517,167.233,88.302,0
ecgclass__app2,16.2519,167.480,88.905,0
ecgclass__app1,16.2512,168.652,89.307,0
ecgclass__app5,16.3362,166.199,87.776,0
ecgclass__app3,16.3357,167.126,88.383,0
ecgclass__app4,16.3359,167.219,88.639,0
ecgclass__app2,16.4194,166.593,87.874,0
ecgclass__app1,16.4199,166.543,88.439,0
ecgclass,16.4189,167.757,88.670,0
ecgclass__app3,16.5028,166.758,88.124,0
ecgclass__app5,16.5024,167.760,88.857,0
ecgclass__app4,16.5031,167.398,89.135,0
ecgclass__app1,16.5864,167.650,88.666,0
ecgclass__app2,16.5860,168.381,89.095,0
ecgclass,16.5867,167.806,89.174,0
ecgclass__app4,16.6705,167.629,89.213,0
ecgclass__app5,16.6702,168.071,89.320,0
ecgclass__app3,16.6696,169.008,89.903,0
ecgclass__app1,16.7541,167.351,88.331,0
ecgclass,16.7545,167.396,88.819,0
