task,condition,elapsed_sec,latency_ms
ecgclass,no_sharing_tpc,0.0,299.3577
ecgclass,no_sharing_tpc,0.031,376.3342
ecgclass,no_sharing_tpc,0.0602,347.1344
ecgclass,no_sharing_tpc,0.0894,318.0811
ecgclass,no_sharing_tpc,0.0928,314.6544
ecgclass,no_sharing_tpc,0.0941,313.8068
ecgclass,no_sharing_tpc,0.1129,295.0177
ecgclass,no_sharing_tpc,0.1303,277.6041
ecgclass,no_sharing_tpc,0.1692,238.7061
ecgclass,no_sharing_tpc,0.1695,238.4036
ecgclass,no_sharing_tpc,0.1827,225.4918
ecgclass,no_sharing_tpc,0.1842,224.0176
ecgclass,no_sharing_tpc,0.1972,210.9745
ecgclass,no_sharing_tpc,0.219,189.4078
ecgclass,no_sharing_tpc,0.2245,183.9147
ecgclass,no_sharing_tpc,0.2398,168.5359
ecgclass,no_sharing_tpc,0.2412,167.2761
ecgclass,no_sharing_tpc,0.2425,165.9467
ecgclass,no_sharing_tpc,0.2462,162.3058
ecgclass,no_sharing_tpc,0.2579,150.5611
ecgclass,no_sharing_tpc,0.2633,145.2408
ecgclass,no_sharing_tpc,0.2781,130.4367
ecgclass,no_sharing_tpc,0.2817,126.8463
ecgclass,no_sharing_tpc,0.3058,177.7112
ecgclass,no_sharing_tpc,0.3192,164.3207
ecgclass,no_sharing_tpc,0.3275,156.0028
ecgclass,no_sharing_tpc,0.3329,150.5752
ecgclass,no_sharing_tpc,0.3385,144.9842
ecgclass,no_sharing_tpc,0.3399,143.6148
ecgclass,no_sharing_tpc,0.3423,141.2029
ecgclass,no_sharing_tpc,0.3509,132.5667
ecgclass,no_sharing_tpc,0.3555,127.9728
ecgclass,no_sharing_tpc,0.371,112.5495
ecgclass,no_sharing_tpc,0.3813,102.2186
ecgclass,no_sharing_tpc,0.3829,100.6167
ecgclass,no_sharing_tpc,0.3892,94.3072
ecgclass,no_sharing_tpc,0.3965,87.0764
ecgclass,no_sharing_tpc,0.4015,82.1509
ecgclass,no_sharing_tpc,0.4045,79.0749
ecgclass,no_sharing_tpc,0.4162,96.0739
ecgclass,no_sharing_tpc,0.4197,93.2579
ecgclass,no_sharing_tpc,0.437,75.9857
ecgclass,no_sharing_tpc,0.4541,58.8937
ecgclass,no_sharing_tpc,0.4672,45.718
ecgclass,no_sharing_tpc,0.4685,44.426
ecgclass,no_sharing_tpc,0.4822,53.9763
ecgclass,no_sharing_tpc,0.5003,36.0706
ecgclass,no_sharing_tpc,0.513,23.5496
ecgclass,no_sharing_tpc,0.5173,45.2702
ecgclass,no_sharing_tpc,0.5207,42.1934
ecgclass,no_sharing_tpc,0.5231,40.0569
ecgclass,no_sharing_tpc,0.5272,36.1595
ecgclass,no_sharing_tpc,0.5273,36.4392
ecgclass,no_sharing_tpc,0.5298,33.9303
ecgclass,no_sharing_tpc,0.547,35.0873
ecgclass,no_sharing_tpc,0.5962,15.6577
ecgclass,no_sharing_tpc,0.6028,32.6414
ecgclass,no_sharing_tpc,0.6063,29.2084
ecgclass,no_sharing_tpc,0.6116,23.9022
ecgclass,no_sharing_tpc,0.6162,39.2458
ecgclass,no_sharing_tpc,0.6175,37.9627
ecgclass,no_sharing_tpc,0.6311,24.3483
ecgclass,no_sharing_tpc,0.6491,29.4285
ecgclass,no_sharing_tpc,0.6677,31.7476
ecgclass,no_sharing_tpc,0.7337,16.4182
ecgclass,no_sharing_tpc,0.7603,19.5396
ecgclass,no_sharing_tpc,0.7809,17.5281
ecgclass,no_sharing_tpc,0.7934,28.1866
ecgclass,no_sharing_tpc,0.8015,39.3636
ecgclass,no_sharing_tpc,0.8016,39.3574
ecgclass,no_sharing_tpc,0.814,26.9265
ecgclass,no_sharing_tpc,0.821,39.4318
ecgclass,no_sharing_tpc,0.8401,34.7323
ecgclass,no_sharing_tpc,0.8655,37.8368
ecgclass,no_sharing_tpc,0.8699,33.514
ecgclass,no_sharing_tpc,0.87,33.4888
ecgclass,no_sharing_tpc,0.8816,43.045
ecgclass,no_sharing_tpc,0.9141,25.1427
ecgclass,no_sharing_tpc,0.924,32.9452
ecgclass,no_sharing_tpc,0.9507,23.6382
ecgclass,no_sharing_tpc,0.9605,32.8898
ecgclass,no_sharing_tpc,0.9765,34.0466
ecgclass,no_sharing_tpc,0.9808,29.8715
ecgclass,no_sharing_tpc,0.9821,28.7163
ecgclass,no_sharing_tpc,0.9834,27.3535
ecgclass,no_sharing_tpc,0.9848,26.0963
ecgclass,no_sharing_tpc,0.9861,24.8935
ecgclass,no_sharing_tpc,1.0073,21.3344
ecgclass,no_sharing_tpc,1.0134,31.6942
ecgclass,no_sharing_tpc,1.0177,27.4003
ecgclass,no_sharing_tpc,1.0297,39.4437
ecgclass,no_sharing_tpc,1.032,37.1733
ecgclass,no_sharing_tpc,1.0578,25.61
ecgclass,no_sharing_tpc,1.0723,30.6392
ecgclass,no_sharing_tpc,1.076,26.8986
ecgclass,no_sharing_tpc,1.0785,24.4637
ecgclass,no_sharing_tpc,1.0855,35.8608
ecgclass,no_sharing_tpc,1.0918,29.5157
ecgclass,no_sharing_tpc,1.0918,29.5215
ecgclass,no_sharing_tpc,1.0959,25.5268
ecgclass,no_sharing_tpc,1.1246,16.9346
ecgclass,no_sharing_tpc,1.1365,17.7329
ecgclass,no_sharing_tpc,1.1756,13.8016
ecgclass,no_sharing_tpc,1.2021,13.1736
ecgclass,no_sharing_tpc,1.215,12.2328
ecgclass,no_sharing_tpc,1.2382,13.4852
ecgclass,no_sharing_tpc,1.2469,25.4357
ecgclass,no_sharing_tpc,1.2611,31.1582
ecgclass,no_sharing_tpc,1.2654,26.8466
ecgclass,no_sharing_tpc,1.2677,24.617
ecgclass,no_sharing_tpc,1.2945,13.3889
ecgclass,no_sharing_tpc,1.2968,31.4798
ecgclass,no_sharing_tpc,1.2991,29.5882
ecgclass,no_sharing_tpc,1.3034,25.2998
ecgclass,no_sharing_tpc,1.3149,32.13
ecgclass,no_sharing_tpc,1.3205,26.6747
ecgclass,no_sharing_tpc,1.3282,41.2941
ecgclass,no_sharing_tpc,1.3556,26.3853
ecgclass,no_sharing_tpc,1.3747,29.7213
ecgclass,no_sharing_tpc,1.3895,28.7614
ecgclass,no_sharing_tpc,1.3921,26.207
ecgclass,no_sharing_tpc,1.4065,30.4914
ecgclass,no_sharing_tpc,1.412,25.1749
ecgclass,no_sharing_tpc,1.4143,22.8515
ecgclass,no_sharing_tpc,1.4194,37.0569
ecgclass,no_sharing_tpc,1.4194,37.0476
ecgclass,no_sharing_tpc,1.4311,25.4023
ecgclass,no_sharing_tpc,1.4435,29.232
ecgclass,no_sharing_tpc,1.4467,26.0072
ecgclass,no_sharing_tpc,1.448,24.7273
ecgclass,no_sharing_tpc,1.4829,14.2043
ecgclass,no_sharing_tpc,1.4919,29.9461
ecgclass,no_sharing_tpc,1.5109,29.3717
ecgclass,no_sharing_tpc,1.5153,25.1517
ecgclass,no_sharing_tpc,1.5363,23.6523
ecgclass,no_sharing_tpc,1.5563,16.4921
ecgclass,no_sharing_tpc,1.5576,15.146
ecgclass,no_sharing_tpc,1.6254,13.7186
ecgclass,no_sharing_tpc,1.634,21.3559
ecgclass,no_sharing_tpc,1.651,17.2114
ecgclass,no_sharing_tpc,1.6541,14.2
ecgclass,no_sharing_tpc,1.6665,33.366
ecgclass,no_sharing_tpc,1.6703,29.5737
ecgclass,no_sharing_tpc,1.6912,21.3711
ecgclass,no_sharing_tpc,1.6965,16.2888
ecgclass,no_sharing_tpc,1.706,21.2653
ecgclass,no_sharing_tpc,1.7124,34.5457
ecgclass,no_sharing_tpc,1.7231,23.9248
ecgclass,no_sharing_tpc,1.7273,19.686
ecgclass,no_sharing_tpc,1.7353,24.9541
ecgclass,no_sharing_tpc,1.7353,25.0258
ecgclass,no_sharing_tpc,1.7571,15.3508
ecgclass,no_sharing_tpc,1.7868,19.83
ecgclass,no_sharing_tpc,1.794,32.0756
ecgclass,no_sharing_tpc,1.8372,12.9473
ecgclass,no_sharing_tpc,1.8386,37.4322
ecgclass,no_sharing_tpc,1.8742,21.666
