req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.45:8040,chronostiny,diasbp,1770581496.2068937,1770581496.2334998,1397.3267078399658,1346.343162,0.012176,72.25891876220703,56.0
1,0.020001111172842936,site2,10.100.20.45:8000,momentbase,ecgclass,1770581496.2276235,1770581496.2564878,1114.5613193511963,1053.5702549999999,0.010225,0.0,0.0
2,0.04000222234568587,site2,10.100.20.45:8000,momentbase,ecgclass,1770581496.2473366,1770581497.343105,1143.5832977294922,35.820007000000004,0.003712,0.0,0.0
3,0.06000333351852881,site2,10.100.20.45:8020,momentlarge,gestureclass,1770581496.2682455,1770581496.3090851,1180.6416511535645,1122.110066,0.014194,4.0,4.0
4,0.08000444469137175,site2,10.100.20.45:8000,momentbase,ecgclass,1770581496.2877977,1770581497.3917422,1152.9183387756348,36.966992,0.002989,0.0,0.0
5,0.10000555586421468,site2,10.100.20.45:8040,chronostiny,diasbp,1770581496.3072872,1770581497.6053054,1325.3436088562012,20.404466,0.003163,72.25891876220703,56.0
6,0.12000666703705762,site2,10.100.20.45:8000,momentbase,ecgclass,1770581496.327672,1770581497.4421961,1160.5322360992432,38.515184,0.003183,0.0,0.0
7,0.14000777820990054,site2,10.100.20.45:8030,chronosbase,heartrate,1770581496.3470402,1770581496.3911076,1552.1275997161865,1497.015421,0.011399999999999999,73.77041625976562,69.0
8,0.1600088893827435,site2,10.100.20.45:8000,momentbase,ecgclass,1770581496.368754,1770581497.5020227,1177.518606185913,21.967574,0.00301,0.0,0.0
9,0.1800100005555864,site2,10.100.20.45:8000,momentbase,ecgclass,1770581496.388244,1770581497.54726,1192.0993328094482,17.614416000000002,0.002783,0.0,0.0
10,0.20001111172842936,site2,10.100.20.45:8000,momentbase,ecgclass,1770581496.407581,1770581497.5955317,1222.5441932678223,24.536672,0.003418,0.0,0.0
11,0.2200122229012723,site2,10.100.20.45:8010,chronosbase,sysbp,1770581496.4270012,1770581496.4857419,1566.335916519165,1498.040837,0.01071,126.73700714111328,98.0
12,0.24001333407411524,site2,10.100.20.45:8030,chronosbase,heartrate,1770581496.4476154,1770581497.907679,1495.0501918792725,26.700937,0.003457,73.77041625976562,69.0
13,0.26001444524695816,site2,10.100.20.45:8030,chronosbase,heartrate,1770581496.4679053,1770581497.9483454,1512.5110149383545,30.274766000000003,0.003594,73.77041625976562,69.0
14,0.2800155564198011,site2,10.100.20.45:8040,chronostiny,diasbp,1770581496.4873276,1770581497.64843,1182.143211364746,3.390803,0.003669,72.25891876220703,56.0
15,0.300016667592644,site2,10.100.20.45:8000,momentbase,ecgclass,1770581496.5077875,1770581497.6308043,1161.4980697631836,36.066544,0.0027329999999999998,0.0,0.0
16,0.320017778765487,site2,10.100.20.45:8000,momentbase,ecgclass,1770581496.5272295,1770581497.6870162,1199.1510391235352,22.729824,0.002847,0.0,0.0
17,0.3400188899383299,site2,10.100.20.45:8000,momentbase,ecgclass,1770581496.5475688,1770581497.7274194,1221.6620445251465,24.254216,0.003154,0.0,0.0
18,0.3600200011111728,site2,10.100.20.45:8020,momentlarge,gestureclass,1770581496.5669453,1770581497.4531713,961.1291885375977,58.935348999999995,0.003791,4.0,4.0
19,0.38002111228401575,site2,10.100.20.45:8000,momentbase,ecgclass,1770581496.5873303,1770581497.7700005,1216.557502746582,24.680273,0.002689,0.0,0.0
20,0.4000222234568587,site2,10.100.20.45:8010,chronosbase,sysbp,1770581496.607737,1770581497.997303,1436.3553524017334,38.050933,0.003436,126.73700714111328,98.0
21,0.42002333462970165,site2,10.100.20.45:8000,momentbase,ecgclass,1770581496.6271198,1770581497.804537,1207.8721523284912,16.964602,0.002758,0.0,0.0
