batch_start_ns,observed_batch_size,send_time_rel_first
1775250493552048305,1,11.948506
1775250497536137990,2,10.001101
1775250497579496749,4,10.009774
1775250497632821354,5,10.01958
1775250497666642100,3,10.044284
1775250497714142582,4,10.052227
1775250497749848925,3,10.068184
1775250497784804786,3,10.080861
1775250497828622803,4,10.09924
1775250497884696136,4,10.107326
1775250497932468770,5,10.125088
1775250497996108171,5,10.150756
1775250498042810897,4,10.172627
1775250498072394252,7,10.203821
1775250498122235768,4,10.237224
1775250498176999463,4,10.247697
1775250498217242382,3,10.268408
1775250498265782311,5,10.275152
1775250498306547553,5,10.294432
1775250498345055659,4,10.334174
1775250498390835118,4,10.355026
1775250498438600002,6,10.356721
1775250498485181038,5,10.36661
1775250498525716981,3,10.380057
1775250498566440331,6,10.390698
1775250498612391665,4,10.449259
1775250498652649655,6,10.479897
1775250498704497868,4,10.50141
1775250498750753076,5,10.539118
1775250498791549062,4,10.54542
1775250498833026364,4,10.568327
1775250498873926668,4,10.575578
1775250498919380920,4,10.586108
1775250498970538766,6,10.603033
1775250499018760588,5,10.66421
1775250499060752822,5,10.680914
1775250499100665494,4,10.694872
1775250499148200239,5,10.711332
1775250499189805642,4,10.756653
1775250499239016236,5,10.76849
1775250499266626737,4,10.785563
1775250499307537312,3,10.80021
1775250499359734624,4,10.813174
1775250499401288632,4,10.840296
1775250499441814695,5,10.846803
1775250499476369443,3,10.869541
1775250499525623980,5,10.893322
1775250499572187604,4,10.901545
1775250499606990252,5,10.909882
1775250499656084577,4,10.944207
1775250499703028373,3,10.973893
1775250499743270282,7,11.01442
1775250499797806238,5,11.037926
1775250499832216123,6,11.076777
1775250499875604084,3,11.113112
1775250499917081816,5,11.148142
1775250499952944492,4,11.169492
1775250499997746480,4,11.193922
1775250500034835328,4,11.213095
1775250500077649721,4,11.222198
1775250500114378939,4,11.24426
1775250500153930211,4,11.263957
1775250500211775722,6,11.271035
1775250500254960035,5,11.315795
1775250500298442604,5,11.357172
1775250500348059122,5,11.368623
1775250500395010080,5,11.381053
1775250500433276106,4,11.414599
1775250500469851953,5,11.420807
1775250500509305568,4,11.443521
1775250500535055826,5,11.461585
1775250500574550085,3,11.479816
1775250500601748402,5,11.496382
1775250500656088074,4,11.510331
1775250500691901487,4,11.538624
1775250500729761110,3,11.624199
1775250500776628310,3,11.624212
1775250500828854486,6,11.624223
1775250500875351226,5,11.628409
1775250500921840425,5,11.657357
1775250500963343001,5,11.678591
1775250501011177162,3,11.687088
1775250501048738970,4,11.699268
1775250501090942244,4,11.725988
1775250501125688359,4,11.764993
1775250501165497683,4,11.788369
1775250501212551189,6,11.797615
1775250501257940047,4,11.811988
1775250501304451579,6,11.848445
1775250501339098605,6,11.900841
1775250501379064803,3,11.9412
1775250501411853055,5,11.964855
1775250501454918510,4,11.993677
1775250501498843197,6,12.034012
1775250501551422102,4,12.072186
1775250501602090798,6,12.088389
1775250501645120660,6,12.130727
1775250501676180219,4,12.153382
1775250501732711482,5,12.170721
1775250501770449414,4,12.183671
1775250501808826530,4,12.198016
1775250501862502906,5,12.207427
1775250501902002566,6,12.241798
1775250501916774502,3,12.28215
1775250501964395465,29,12.294178
1775250502025668742,6,12.476629
1775250502067323160,7,12.493752
1775250502108507799,3,12.507794
1775250502158705426,5,12.518232
1775250502198436054,4,12.529321
1775250502230253566,3,12.564426
1775250502264695145,4,12.568116
1775250502285941028,5,12.595714
1775250502328465339,30,12.629406
1775250502395128213,5,12.769832
1775250502432336652,8,12.809156
1775250502484103419,4,12.860979
1775250502521127213,4,12.882906
1775250502559632840,5,12.892935
1775250502599550804,5,12.912277
1775250502652690165,4,12.924792
1775250502700625925,6,12.944032
1775250502746978383,6,12.99534
1775250502794510748,5,13.030354
1775250502828811296,5,13.045224
1775250502885550326,4,13.064651
1775250502919800249,4,13.074878
1775250502966858506,4,13.090969
1775250503004464508,5,13.112643
1775250503056032429,4,13.124363
1775250503096122987,3,13.136434
1775250503139210434,4,13.153532
1775250503194666448,5,13.180202
1775250503233400553,3,13.219223
1775250503265745719,4,13.225362
1775250503312274441,4,13.248394
1775250503353993054,5,13.261688
1775250503402091847,3,13.270772
1775250503435928347,7,13.296807
1775250503481139180,4,13.322467
1775250503513264617,5,13.349762
1775250503551923066,3,13.370106
1775250503592758806,6,13.386132
1775250503637916115,5,13.414545
1775250503678532607,5,13.423901
1775250503725132655,5,13.465442
1775250503770209867,6,13.503365
1775250503823687386,6,13.542821
1775250503873130651,5,13.569359
1775250503907702721,4,13.583189
1775250503953788807,4,13.591203
1775250504000489674,7,13.615561
1775250504047865017,5,13.655035
1775250504102405005,7,13.673779
1775250504152321499,5,13.684853
1775250504206366725,5,13.706204
1775250504246686433,5,13.737769
1775250504299548631,7,13.764769
1775250504350934767,4,13.794862
1775250504378690841,4,13.815195
1775250504427873744,4,13.850251
1775250504480885915,5,13.852703
1775250504528649530,4,13.883522
1775250504579708288,6,13.923745
1775250504611166780,4,13.970012
1775250504661252878,3,13.978863
1775250504696484543,4,14.01458
1775250504743231654,4,14.033898
1775250504773326092,5,14.05012
1775250504834888363,4,14.06147
1775250504869724005,4,14.071768
1775250504912412888,4,14.08126
1775250504953711927,4,14.106757
1775250504996658662,5,14.117513
1775250505038227283,5,14.146075
1775250505078867177,6,14.18113
1775250505119985880,3,14.204482
1775250505161608716,6,14.221937
1775250505206089779,4,14.256385
1775250505253357683,4,14.273228
1775250505287048630,4,14.291543
1775250505317091503,4,14.295255
1775250505370023788,3,14.319535
1775250505419930621,5,14.326127
1775250505462039407,5,14.367598
1775250505501960421,3,14.389562
1775250505548941901,4,14.395507
1775250505587202567,4,14.416305
1775250505634231541,4,14.429774
1775250505670046184,5,14.443487
1775250505728057680,4,14.4661
1775250505762711467,5,14.495427
1775250505810928300,5,14.510537
1775250505850116493,4,14.54031
1775250505885776744,4,14.552695
1775250505910851606,4,14.567553
1775250505967609077,4,14.590685
1775250506008433856,4,14.619066
1775250506048246692,4,14.628014
1775250506091288685,4,14.650034
1775250506129655910,5,14.676436
1775250506170872552,3,14.722672
1775250506231417448,5,14.732282
1775250506269714027,4,14.769452
1775250506301002904,5,14.78228
1775250506347753785,3,14.819041
1775250506391653350,5,14.85628
1775250506437270777,3,14.875664
1775250506490399247,6,14.886514
1775250506536142885,5,14.904418
1775250506574922974,3,14.93659
1775250506615749283,4,14.949148
1775250506659613145,4,14.969136
1775250506699729005,7,15.001215
1775250506739613326,4,15.025866
1775250506779354125,5,15.035118
1775250506829784952,4,15.07087
1775250506882980708,5,15.112497
1775250506925560073,6,15.123984
1775250506959847429,3,15.152318
1775250506993410406,4,15.173225
1775250507046748734,4,15.193858
1775250507080737205,6,15.204303
1775250507126474342,4,15.213085
1775250507159425698,4,15.230411
1775250507216378036,5,15.251539
1775250507258211048,5,15.286674
1775250507284996092,5,15.299631
1775250507338539667,4,15.322201
1775250507364304096,4,15.346982
1775250507415850475,3,15.350152
1775250507480238060,3,15.361341
1775250507537234822,9,15.373249
1775250507576397843,4,15.427212
1775250507619106999,4,15.468647
1775250507657011826,5,15.486951
1775250507684720306,4,15.506269
1775250507731383850,4,15.517909
1775250507758744481,4,15.540028
1775250507817451695,4,15.553363
1775250507857943206,4,15.581029
1775250507906385978,3,15.595209
1775250507953993390,5,15.598433
1775250507993647552,7,15.613845
1775250508038106343,5,15.645571
1775250508085410690,4,15.673819
1775250508131480064,5,15.691514
1775250508179923276,4,15.712048
1775250508215828287,6,15.731774
1775250508271315213,4,15.755529
1775250508312459619,5,15.763065
1775250508357672972,5,15.778493
1775250508398856911,5,15.801568
1775250508443490837,3,15.816696
1775250508483366657,6,15.829211
1775250508528906127,5,15.867656
1775250508583404881,4,15.880039
1775250508624757474,4,15.89261
1775250508671472783,3,15.910934
1775250508716655884,4,15.927775
1775250508760112101,5,15.944206
1775250508806303176,5,15.968953
