req_id,send_time_rel,latency_ms,start_time_ns,end_time_ns
0,1e-06,315.4883,1775250481535312052,1775250481836786696
1,0.012407,328.3947,1775250481846854000,1775250481861378703
2,0.024018,438.8368,1775250481872995906,1775250481982369947
3,0.036353,426.6031,1775250481872995906,1775250481982369947
4,0.037677,425.9653,1775250481872995906,1775250481982369947
5,0.037687,425.9639,1775250481872995906,1775250481982369947
6,0.045133,418.5262,1775250481872995906,1775250481982369947
7,0.052418,411.2489,1775250481872995906,1775250481982369947
8,0.067721,395.9746,1775250481872995906,1775250481982369947
9,0.068012,395.69,1775250481872995906,1775250481982369947
10,0.073363,391.2239,1775250481872995906,1775250481982369947
11,0.073376,391.2473,1775250481872995906,1775250481982369947
17,0.097165,367.4703,1775250481872995906,1775250481982369947
12,0.079856,384.7849,1775250481872995906,1775250481982369947
13,0.088157,376.4887,1775250481872995906,1775250481982369947
14,0.090472,374.1782,1775250481872995906,1775250481982369947
15,0.095771,368.8819,1775250481872995906,1775250481982369947
16,0.097152,367.506,1775250481872995906,1775250481982369947
18,0.09869,366.1914,1775250481872995906,1775250481982369947
19,0.103,361.9714,1775250481872995906,1775250481982369947
20,0.105381,359.6022,1775250481872995906,1775250481982369947
21,0.111687,353.3053,1775250481872995906,1775250481982369947
22,0.113165,351.8343,1775250481872995906,1775250481982369947
23,0.123456,341.5513,1775250481872995906,1775250481982369947
24,0.12786,337.4581,1775250481872995906,1775250481982369947
25,0.131173,334.1584,1775250481872995906,1775250481982369947
26,0.133501,331.8393,1775250481872995906,1775250481982369947
27,0.135773,329.7136,1775250481872995906,1775250481982369947
28,0.135784,329.715,1775250481872995906,1775250481982369947
29,0.137197,328.5,1775250481872995906,1775250481982369947
30,0.140477,325.3639,1775250481872995906,1775250481982369947
31,0.142761,323.0927,1775250481872995906,1775250481982369947
32,0.149129,316.7329,1775250481872995906,1775250481982369947
33,0.152462,313.4077,1775250481872995906,1775250481982369947
34,0.153774,312.4983,1775250481872995906,1775250481982369947
35,0.160813,305.4717,1775250481872995906,1775250481982369947
36,0.160826,305.4652,1775250481872995906,1775250481982369947
37,0.160834,305.4643,1775250481872995906,1775250481982369947
38,0.162407,303.8983,1775250481872995906,1775250481982369947
39,0.166771,299.695,1775250481872995906,1775250481982369947
40,0.16813,298.3487,1775250481872995906,1775250481982369947
41,0.175437,291.2338,1775250481872995906,1775250481982369947
42,0.181776,284.9045,1775250481872995906,1775250481982369947
44,0.187139,279.7167,1775250481872995906,1775250481982369947
43,0.187126,279.7399,1775250481872995906,1775250481982369947
45,0.19371,273.1638,1775250481872995906,1775250481982369947
46,0.20008,266.9537,1775250481872995906,1775250481982369947
47,0.205419,261.6262,1775250481872995906,1775250481982369947
48,0.206761,260.4439,1775250481872995906,1775250481982369947
49,0.209082,258.1341,1775250481872995906,1775250481982369947
50,0.209095,258.2297,1775250481872995906,1775250481982369947
51,0.211557,255.7766,1775250481872995906,1775250481982369947
52,0.211573,255.7669,1775250481872995906,1775250481982369947
53,0.21207,255.4393,1775250481872995906,1775250481982369947
54,0.218399,249.2635,1775250481872995906,1775250481982369947
55,0.238764,228.9104,1775250481872995906,1775250481982369947
56,0.242155,225.6978,1775250481872995906,1775250481982369947
57,0.243546,224.3187,1775250481872995906,1775250481982369947
58,0.244866,223.0842,1775250481872995906,1775250481982369947
59,0.247198,220.7599,1775250481872995906,1775250481982369947
60,0.24721,220.7525,1775250481872995906,1775250481982369947
61,0.252774,215.2569,1775250481872995906,1775250481982369947
62,0.260145,208.0131,1775250481872995906,1775250481982369947
63,0.267467,200.7325,1775250481872995906,1775250481982369947
64,0.294791,173.4147,1775250481872995906,1775250481982369947
65,0.305213,162.9975,1775250481872995906,1775250481982369947
66,0.31261,181.6208,1775250481997656503,1775250482015656074
67,0.317596,176.9664,1775250481997656503,1775250482015656074
68,0.320979,173.5966,1775250481997656503,1775250482015656074
69,0.320994,173.7714,1775250481997656503,1775250482015656074
70,0.325533,169.4136,1775250481997656503,1775250482015656074
71,0.32889,166.069,1775250481997656503,1775250482015656074
72,0.336205,159.0199,1775250481997656503,1775250482015656074
73,0.346912,148.5417,1775250481997656503,1775250482015656074
74,0.348206,191.6695,1775250482019669147,1775250482058749844
75,0.348219,191.6695,1775250482019669147,1775250482058749844
76,0.353629,186.2795,1775250482019669147,1775250482058749844
77,0.365953,174.6445,1775250482019669147,1775250482058749844
78,0.370271,170.3384,1775250482019669147,1775250482058749844
79,0.380579,160.0387,1775250482019669147,1775250482058749844
80,0.384977,155.6485,1775250482019669147,1775250482058749844
81,0.391302,149.3309,1775250482019669147,1775250482058749844
82,0.392634,148.0057,1775250482019669147,1775250482058749844
83,0.392645,148.2053,1775250482019669147,1775250482058749844
84,0.394157,146.7962,1775250482019669147,1775250482058749844
85,0.394168,146.7955,1775250482019669147,1775250482058749844
86,0.394173,146.7955,1775250482019669147,1775250482058749844
87,0.404766,136.2107,1775250482019669147,1775250482058749844
88,0.405003,136.2741,1775250482019669147,1775250482058749844
89,0.407296,133.9929,1775250482019669147,1775250482058749844
90,0.412598,128.6995,1775250482019669147,1775250482058749844
91,0.412609,128.6957,1775250482019669147,1775250482058749844
92,0.423075,118.403,1775250482019669147,1775250482058749844
93,0.429394,112.2332,1775250482019669147,1775250482058749844
94,0.430707,110.9285,1775250482019669147,1775250482058749844
95,0.432045,109.5951,1775250482019669147,1775250482058749844
96,0.434338,107.4233,1775250482019669147,1775250482058749844
97,0.435655,106.1139,1775250482019669147,1775250482058749844
98,0.435934,105.9167,1775250482019669147,1775250482058749844
99,0.439204,102.6523,1775250482019669147,1775250482058749844
100,0.450496,91.3794,1775250482019669147,1775250482058749844
101,0.454773,87.1074,1775250482019669147,1775250482058749844
102,0.470542,71.342,1775250482019669147,1775250482058749844
103,0.480938,80.4038,1775250482067874410,1775250482081122197
104,0.486224,75.1908,1775250482067874410,1775250482081122197
105,0.495184,66.2704,1775250482067874410,1775250482081122197
106,0.499577,94.8336,1775250482091947784,1775250482108515596
107,0.504951,89.5197,1775250482091947784,1775250482108515596
108,0.50622,88.845,1775250482091947784,1775250482108515596
109,0.507527,87.5506,1775250482091947784,1775250482108515596
110,0.518774,76.3085,1775250482091947784,1775250482108515596
111,0.518785,76.3013,1775250482091947784,1775250482108515596
112,0.520171,75.0401,1775250482091947784,1775250482108515596
113,0.521439,73.858,1775250482091947784,1775250482108515596
114,0.526747,68.5596,1775250482091947784,1775250482108515596
115,0.528049,67.2631,1775250482091947784,1775250482108515596
116,0.532334,62.9983,1775250482091947784,1775250482108515596
117,0.543113,52.2237,1775250482091947784,1775250482108515596
118,0.550428,64.5576,1775250482121449738,1775250482134486448
119,0.556723,58.5248,1775250482121449738,1775250482134486448
120,0.556754,58.5029,1775250482121449738,1775250482134486448
121,0.562544,52.7182,1775250482121449738,1775250482134486448
122,0.565768,49.5346,1775250482121449738,1775250482134486448
123,0.565778,49.5362,1775250482121449738,1775250482134486448
124,0.56814,73.2687,1775250482144873628,1775250482158629258
125,0.56815,73.4339,1775250482144873628,1775250482158629258
126,0.572521,69.0732,1775250482144873628,1775250482158629258
127,0.577783,63.9048,1775250482144873628,1775250482158629258
128,0.579076,62.7213,1775250482144873628,1775250482158629258
129,0.579086,80.0445,1775250482166101657,1775250482179677962
130,0.593546,65.6447,1775250482166101657,1775250482179677962
131,0.597464,62.0379,1775250482166101657,1775250482179677962
132,0.60476,54.7493,1775250482166101657,1775250482179677962
133,0.60611,53.4039,1775250482166101657,1775250482179677962
134,0.614436,45.0814,1775250482166101657,1775250482179677962
135,0.622432,64.1246,1775250482192830461,1775250482205876492
136,0.623758,62.8085,1775250482192830461,1775250482205876492
137,0.651916,64.5821,1775250482215229327,1775250482228414219
138,0.654242,62.4232,1775250482215229327,1775250482228414219
139,0.660616,56.0567,1775250482215229327,1775250482228414219
140,0.661905,54.8601,1775250482215229327,1775250482228414219
141,0.667202,74.9502,1775250482245832312,1775250482258684637
142,0.668786,73.5366,1775250482245832312,1775250482258684637
143,0.676064,66.2701,1775250482245832312,1775250482258684637
144,0.678434,64.0478,1775250482245832312,1775250482258684637
145,0.682782,59.71,1775250482245832312,1775250482258684637
146,0.68512,73.9679,1775250482267442672,1775250482279940588
147,0.68866,70.5688,1775250482267442672,1775250482279940588
148,0.691957,67.2791,1775250482267442672,1775250482279940588
149,0.694225,65.0477,1775250482267442672,1775250482279940588
150,0.694237,65.0465,1775250482267442672,1775250482279940588
151,0.702664,91.8708,1775250482300411283,1775250482313274349
152,0.714954,79.8266,1775250482300411283,1775250482313274349
153,0.717859,76.9312,1775250482300411283,1775250482313274349
154,0.735122,59.7091,1775250482300411283,1775250482313274349
155,0.736415,58.4285,1775250482300411283,1775250482313274349
156,0.749606,73.6036,1775250482327638939,1775250482340199840
157,0.751939,71.3599,1775250482327638939,1775250482340199840
158,0.755203,68.2549,1775250482327638939,1775250482340199840
159,0.767386,56.0787,1775250482327638939,1775250482340199840
160,0.767398,84.7557,1775250482358818062,1775250482371616342
161,0.768845,83.5741,1775250482358818062,1775250482371616342
162,0.775157,77.2715,1775250482358818062,1775250482371616342
163,0.780698,71.7719,1775250482358818062,1775250482371616342
164,0.782018,70.4582,1775250482358818062,1775250482371616342
165,0.784263,68.2242,1775250482358818062,1775250482371616342
166,0.787535,97.6102,1775250482389136303,1775250482401722436
167,0.796938,88.2916,1775250482389136303,1775250482401722436
168,0.799216,86.297,1775250482389136303,1775250482401722436
169,0.802477,83.0436,1775250482389136303,1775250482401722436
170,0.804755,80.7695,1775250482389136303,1775250482401722436
171,0.806032,112.8438,1775250482418943493,1775250482432303459
172,0.817332,101.6326,1775250482418943493,1775250482432303459
173,0.819641,99.5584,1775250482418943493,1775250482432303459
174,0.826558,92.6526,1775250482418943493,1775250482432303459
175,0.827828,91.5315,1775250482418943493,1775250482432303459
176,0.829071,90.2996,1775250482418943493,1775250482432303459
177,0.834324,85.1181,1775250482418943493,1775250482432303459
178,0.841637,102.3812,1775250482448010671,1775250482461212064
179,0.846001,98.2013,1775250482448010671,1775250482461212064
180,0.851878,92.3367,1775250482448010671,1775250482461212064
