task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,103,10.3,25.867,25.036,32.621,36.801,9.689,6.861,0.001,2.436,11.157,16.178
vocseg,no_sharing,86,8.6,25.939,25.002,32.734,37.669,9.804,6.912,0.002,2.527,11.015,16.135
