task,send_time_s,latency_ms
gestureclass,1.2815,2004.064
gestureclass,1.3076,2023.072
gestureclass,1.3466,2028.071
gestureclass,1.3569,2061.276
gestureclass,1.3595,2101.630
gestureclass,1.3767,2128.707
gestureclass,1.4281,2120.939
gestureclass,1.4315,2162.425
gestureclass,1.4418,2196.287
gestureclass,1.4614,2220.533
gestureclass,1.4720,2252.229
gestureclass,1.4732,2293.288
gestureclass,1.5564,2253.792
gestureclass,1.5719,2283.670
gestureclass,1.5772,2323.143
gestureclass,1.5877,2356.192
gestureclass,1.5878,2399.972
gestureclass,1.6041,2425.829
gestureclass,1.6382,2434.424
gestureclass,1.6530,2463.602
gestureclass,1.6830,2478.478
gestureclass,1.6966,2509.254
gestureclass,1.7255,2524.320
gestureclass,1.7391,2553.871
gestureclass,1.7598,2575.315
gestureclass,1.7989,2579.354
gestureclass,1.8864,2537.141
gestureclass,1.8968,2571.088
gestureclass,1.9661,2546.029
gestureclass,1.9685,2587.368
gestureclass,1.9860,2612.284
gestureclass,2.0005,2640.125
gestureclass,2.0173,2666.856
gestureclass,2.0542,2674.396
gestureclass,2.0649,2708.191
gestureclass,2.1488,2668.195
gestureclass,2.1640,2697.430
gestureclass,2.1937,2710.917
gestureclass,2.2112,2737.621
gestureclass,2.2257,2768.051
gestureclass,2.2378,2799.941
gestureclass,2.2378,2843.976
gestureclass,2.3162,2809.310
gestureclass,2.3379,2830.285
gestureclass,2.3931,2818.443
gestureclass,2.4732,2783.244
gestureclass,2.5051,2796.315
gestureclass,2.5155,2829.070
gestureclass,2.5269,2861.827
gestureclass,2.5292,2902.357
gestureclass,2.5761,2899.035
gestureclass,2.5999,2919.211
gestureclass,2.6550,2908.737
gestureclass,2.7033,2904.919
gestureclass,2.7036,2948.493
gestureclass,2.7398,2955.744
gestureclass,2.7422,2997.790
gestureclass,2.7435,3040.668
gestureclass,2.7662,3062.202
gestureclass,2.7788,3093.286
gestureclass,2.8104,3106.836
gestureclass,2.8752,3084.219
gestureclass,2.8865,3116.146
gestureclass,2.9055,3141.993
gestureclass,2.9056,3185.962
gestureclass,2.9100,3225.894
gestureclass,2.9318,3248.898
gestureclass,2.9320,3293.198
gestureclass,2.9538,3315.883
gestureclass,2.9732,3341.892
gestureclass,2.9755,3383.871
gestureclass,3.0268,3376.385
gestureclass,3.0562,3390.104
gestureclass,3.1045,3385.377
gestureclass,3.1078,3426.473
gestureclass,3.1363,3442.349
gestureclass,3.1437,3479.116
gestureclass,3.2049,3461.515
gestureclass,3.2177,3492.057
gestureclass,3.2373,3515.579
gestureclass,3.2443,3551.927
gestureclass,3.2566,3584.417
gestureclass,3.2852,3600.318
gestureclass,3.3062,3622.869
gestureclass,3.3063,3666.720
gestureclass,3.3065,3709.915
gestureclass,3.3193,3740.618
gestureclass,3.3506,3754.144
gestureclass,3.3684,3781.155
gestureclass,3.3717,3821.876
gestureclass,3.4045,3832.655
gestureclass,3.4717,3808.427
gestureclass,3.4800,3842.902
gestureclass,3.4944,3873.526
gestureclass,3.5049,3907.404
gestureclass,3.5116,3944.883
gestureclass,3.5219,3978.391
gestureclass,3.5271,4017.171
gestureclass,3.5314,4056.004
gestureclass,3.5327,4099.634
gestureclass,3.5399,4136.578
gestureclass,3.5833,4137.662
gestureclass,3.5906,4173.939
gestureclass,3.5964,4211.901
gestureclass,3.6269,4225.885
gestureclass,3.6372,4261.561
gestureclass,3.6661,4277.135
gestureclass,3.6896,4296.955
gestureclass,3.7122,4316.830
gestureclass,3.7200,4352.085
gestureclass,3.7366,4380.071
gestureclass,3.7955,4365.257
gestureclass,3.8222,4383.184
gestureclass,3.8466,4402.115
gestureclass,3.8590,4432.933
gestureclass,3.8816,4453.934
gestureclass,3.8971,4483.244
gestureclass,3.9001,4525.099
gestureclass,3.9076,4561.959
gestureclass,3.9108,4602.359
gestureclass,3.9331,4623.561
gestureclass,3.9345,4665.326
gestureclass,3.9370,4889.519
gestureclass,3.9405,4924.702
gestureclass,3.9504,4957.812
gestureclass,3.9539,5000.038
gestureclass,3.9805,5017.449
gestureclass,3.9959,5044.972
gestureclass,4.0982,4985.419
gestureclass,4.1659,4960.760
gestureclass,4.1806,4990.475
gestureclass,4.1932,5022.869
gestureclass,4.1956,5065.151
gestureclass,4.2287,5075.414
gestureclass,4.2992,5048.668
gestureclass,4.3135,5077.714
gestureclass,4.3436,5092.660
gestureclass,4.3451,5136.393
gestureclass,4.4925,5032.639
gestureclass,4.4939,5074.994
gestureclass,4.5256,5085.984
gestureclass,4.5257,5129.932
gestureclass,4.5320,5168.214
gestureclass,4.5403,5204.882
gestureclass,4.5620,5227.046
gestureclass,4.5633,5270.150
gestureclass,4.5716,5305.709
gestureclass,4.5768,5344.048
gestureclass,4.5791,5386.567
gestureclass,4.6135,5396.487
gestureclass,4.6237,5430.166
gestureclass,4.6244,5473.336
gestureclass,4.6357,5504.359
gestureclass,4.6400,5543.229
gestureclass,4.6401,5588.293
gestureclass,4.6418,5631.624
gestureclass,4.6665,5650.462
gestureclass,4.6666,5694.531
gestureclass,4.6769,5726.691
gestureclass,4.6893,5757.483
gestureclass,4.6956,5796.540
gestureclass,4.7121,5825.179
gestureclass,4.7481,5833.677
gestureclass,4.7607,5864.344
gestureclass,4.7723,5895.323
gestureclass,4.7759,5935.244
gestureclass,4.7882,5967.299
gestureclass,4.8350,5965.715
gestureclass,4.8467,5998.209
gestureclass,4.8605,6029.238
gestureclass,4.9191,6013.867
gestureclass,4.9264,6049.655
gestureclass,4.9277,6093.461
gestureclass,4.9690,6096.465
gestureclass,4.9828,6126.976
gestureclass,4.9860,6168.045
gestureclass,4.9873,6210.153
gestureclass,5.0014,6240.582
gestureclass,5.0329,6254.171
gestureclass,5.0330,6298.398
gestureclass,5.0343,6341.317
gestureclass,5.0366,6382.073
gestureclass,5.0402,6420.033
gestureclass,5.0596,6444.045
gestureclass,5.0611,6442.653
gestureclass,5.0993,6404.415
gestureclass,5.1494,6398.768
gestureclass,5.2498,6298.352
gestureclass,5.2499,6298.326
gestureclass,5.2542,6338.153
gestureclass,5.2685,6323.870
gestureclass,5.2707,6321.675
gestureclass,5.3525,6283.279
gestureclass,5.4209,6214.906
gestureclass,5.4338,6202.041
gestureclass,5.4732,6206.161
gestureclass,5.5151,6164.215
gestureclass,5.5297,6149.646
gestureclass,5.5400,6181.828
gestureclass,5.5799,6141.918
gestureclass,5.5923,6129.588
gestureclass,5.6417,6122.459
gestureclass,5.6619,6102.322
gestureclass,5.6762,6088.092
gestureclass,5.6865,6120.718
gestureclass,5.6920,6115.222
gestureclass,5.6967,6110.551
gestureclass,5.6968,6154.461
gestureclass,5.7030,6148.190
gestureclass,5.7031,6148.146
gestureclass,5.7084,6187.073
gestureclass,5.7744,6121.120
gestureclass,5.8242,6071.369
gestureclass,5.8717,6067.905
gestureclass,5.8798,6059.749
gestureclass,5.9397,5999.914
gestureclass,5.9629,6020.068
gestureclass,5.9631,6019.894
gestureclass,5.9693,6013.669
gestureclass,5.9904,6036.016
gestureclass,5.9937,6032.777
gestureclass,5.9961,6030.350
gestureclass,6.0248,6044.806
gestureclass,6.0249,6044.771
gestureclass,6.0263,6043.411
gestureclass,6.0650,6048.747
gestureclass,6.0723,6041.438
gestureclass,6.1254,5988.359
gestureclass,6.1561,6001.802
gestureclass,6.1789,5978.995
gestureclass,6.1879,5970.100
gestureclass,6.1911,6011.002
gestureclass,6.1934,6008.796
gestureclass,6.2221,5980.059
gestureclass,6.2234,6022.585
gestureclass,6.2283,6017.718
gestureclass,6.2436,6002.461
gestureclass,6.2436,6045.988
gestureclass,6.2656,6024.023
gestureclass,6.2669,6022.736
gestureclass,6.2708,6061.232
gestureclass,6.2731,6059.005
gestureclass,6.3192,6012.938
gestureclass,6.3911,5984.253
gestureclass,6.4174,5957.992
gestureclass,6.4408,5934.644
gestureclass,6.4462,5973.102
gestureclass,6.4688,5950.489
gestureclass,6.4930,5926.328
gestureclass,6.5220,5942.094
gestureclass,6.5534,5910.673
gestureclass,6.5868,5877.275
gestureclass,6.5869,5921.777
gestureclass,6.6112,5897.470
gestureclass,6.6302,5878.509
gestureclass,6.6715,5880.125
gestureclass,6.6739,5877.833
gestureclass,6.6961,5855.575
gestureclass,6.7095,5884.729
gestureclass,6.7221,5872.157
gestureclass,6.7254,5868.889
gestureclass,6.7550,5882.255
gestureclass,6.7688,5868.449
gestureclass,6.7705,5866.760
gestureclass,6.9210,5759.971
gestureclass,6.9396,5741.369
gestureclass,6.9499,5731.082
gestureclass,7.0149,5710.304
gestureclass,7.0515,5673.731
gestureclass,7.0823,5642.957
gestureclass,7.0846,5685.012
gestureclass,7.1072,5662.373
gestureclass,7.1507,5618.961
gestureclass,7.1650,5648.648
gestureclass,7.1931,5620.600
gestureclass,7.2000,5613.724
gestureclass,7.2033,5654.017
gestureclass,7.2474,5609.996
gestureclass,7.2578,5599.570
gestureclass,7.2722,5628.467
gestureclass,7.2786,5622.072
gestureclass,7.2925,5608.216
gestureclass,7.2998,5643.782
gestureclass,7.3000,5643.596
gestureclass,7.3406,5602.973
gestureclass,7.3442,5643.282
gestureclass,7.3521,5635.376
gestureclass,7.3904,5597.098
gestureclass,7.4122,5619.406
gestureclass,7.4298,5601.876
gestureclass,7.4739,5557.711
gestureclass,7.4773,5598.641
gestureclass,7.4916,5584.349
gestureclass,7.5034,5572.604
gestureclass,7.5733,5546.402
gestureclass,7.6075,5512.210
gestureclass,7.6119,5507.859
gestureclass,7.6152,5547.930
gestureclass,7.6255,5537.635
gestureclass,7.6288,5534.374
gestureclass,7.6379,5568.071
gestureclass,7.6402,5565.785
gestureclass,7.6595,5546.523
gestureclass,7.6628,5586.548
gestureclass,7.6681,5581.390
gestureclass,7.7484,5501.065
gestureclass,7.7817,5511.971
gestureclass,7.8248,5468.812
gestureclass,7.8261,5467.561
gestureclass,7.8323,5505.738
gestureclass,7.8418,5496.272
gestureclass,7.8764,5461.702
gestureclass,7.8951,5487.117
gestureclass,7.8952,5487.175
gestureclass,7.9019,5480.458
gestureclass,7.9363,5489.776
gestureclass,8.0498,5376.268
gestureclass,8.0581,5367.997
gestureclass,8.0704,5398.551
gestureclass,8.0890,5379.891
gestureclass,8.1013,5367.697
gestureclass,8.1358,5375.965
gestureclass,8.1796,5332.189
gestureclass,8.1829,5328.925
gestureclass,8.1992,5356.626
gestureclass,8.2015,5354.366
gestureclass,8.2048,5351.052
gestureclass,8.2174,5382.620
gestureclass,8.2246,5375.379
gestureclass,8.2269,5373.133
gestureclass,8.2425,5401.801
gestureclass,8.2691,5375.221
gestureclass,8.2950,5349.329
gestureclass,8.3023,5385.768
gestureclass,8.3176,5370.469
gestureclass,8.3219,5366.235
gestureclass,8.3272,5403.969
gestureclass,8.3352,5395.992
gestureclass,8.3920,5339.217
gestureclass,8.4033,5370.820
gestureclass,8.4206,5353.556
gestureclass,8.4363,5337.830
gestureclass,8.4637,5353.447
gestureclass,8.5215,5295.660
gestureclass,8.5298,5287.386
gestureclass,8.5564,5305.254
gestureclass,8.5652,5296.463
gestureclass,8.6056,5256.032
gestureclass,8.6089,5297.298
gestureclass,8.6122,5294.043
gestureclass,8.6268,5279.427
gestureclass,8.6290,5321.191
gestureclass,8.6353,5314.955
gestureclass,8.6505,5299.712
gestureclass,8.6568,5336.765
gestureclass,8.7096,5284.033
gestureclass,8.7250,5268.632
gestureclass,8.7380,5298.452
gestureclass,8.7533,5283.128
gestureclass,8.7792,5257.302
gestureclass,8.7855,5293.858
gestureclass,8.8143,5265.034
gestureclass,8.8650,5214.386
gestureclass,8.9054,5218.255
gestureclass,8.9198,5203.855
gestureclass,8.9251,5198.599
gestureclass,8.9314,5236.391
gestureclass,8.9642,5203.616
gestureclass,8.9820,5185.778
gestureclass,8.9905,5221.226
gestureclass,8.9906,5221.196
gestureclass,9.0314,5180.445
gestureclass,9.0336,5221.801
gestureclass,9.0452,5210.192
gestureclass,9.0516,5203.820
gestureclass,9.0599,5239.016
gestureclass,9.0621,5236.791
gestureclass,9.0684,5230.549
gestureclass,9.1182,5223.668
gestureclass,9.1308,5211.058
gestureclass,9.1424,5199.522
gestureclass,9.1596,5225.345
gestureclass,9.1684,5216.635
gestureclass,9.1765,5208.565
gestureclass,9.1766,5252.867
gestureclass,9.2089,5220.620
gestureclass,9.2326,5196.945
gestureclass,9.2432,5230.295
gestureclass,9.2628,5210.623
gestureclass,9.2731,5200.366
gestureclass,9.2754,5242.189
gestureclass,9.2786,5238.967
gestureclass,9.3454,5172.263
gestureclass,9.3705,5191.141
gestureclass,9.3808,5180.888
gestureclass,9.4081,5153.617
gestureclass,9.4220,5183.687
gestureclass,9.4531,5152.668
gestureclass,9.4746,5131.091
gestureclass,9.5037,5145.083
gestureclass,9.5038,5145.066
gestureclass,9.5903,5058.533
gestureclass,9.5904,5102.992
gestureclass,9.6001,5093.282
gestureclass,9.6025,5090.952
gestureclass,9.6078,5129.951
gestureclass,9.6179,5119.889
gestureclass,9.6264,5111.339
gestureclass,9.6844,5096.938
gestureclass,9.6947,5086.696
gestureclass,9.7539,5027.512
gestureclass,9.7714,5053.413
gestureclass,9.7819,5042.914
gestureclass,9.8002,5024.611
gestureclass,9.8187,5049.456
gestureclass,9.8230,5045.224
gestureclass,9.8294,5038.768
gestureclass,9.8751,5036.174
gestureclass,9.8765,5034.827
gestureclass,9.8914,5019.948
gestureclass,9.9524,5003.000
gestureclass,9.9597,4995.717
gestureclass,9.9936,4961.763
