task,send_time_s,latency_ms
ecgclass,1.8193,763.365
ecgclass,1.8805,702.207
ecgclass,1.9213,704.937
ecgclass,1.9437,682.595
ecgclass,1.9807,689.077
ecgclass,1.9963,673.545
ecgclass,2.0172,696.116
ecgclass,2.0246,688.757
ecgclass,2.0289,727.633
ecgclass,2.0721,684.433
ecgclass,2.0743,727.613
ecgclass,2.0786,723.378
ecgclass,2.0848,761.264
ecgclass,2.1036,742.481
ecgclass,2.1119,778.484
ecgclass,2.1261,764.257
ecgclass,2.1693,765.757
ecgclass,2.1999,735.174
ecgclass,2.2234,754.310
ecgclass,2.2269,750.820
ecgclass,2.2501,772.540
ecgclass,2.2604,762.303
ecgclass,2.2616,805.754
ecgclass,2.2702,797.177
ecgclass,2.2715,840.706
ecgclass,2.2892,823.058
ecgclass,2.3095,846.366
ecgclass,2.3148,841.119
ecgclass,2.3160,881.710
ecgclass,2.3706,827.147
ecgclass,2.3869,854.232
ecgclass,2.4175,823.564
ecgclass,2.4239,861.741
ecgclass,2.4569,828.768
ecgclass,2.4895,841.467
ecgclass,2.4919,839.162
ecgclass,2.6000,775.074
ecgclass,2.6144,760.729
ecgclass,2.6414,776.505
ecgclass,2.6467,771.236
ecgclass,2.6662,795.290
ecgclass,2.6720,789.591
ecgclass,2.7038,801.561
ecgclass,2.7130,792.370
ecgclass,2.7295,819.994
ecgclass,2.7399,809.619
ecgclass,2.7547,839.460
ecgclass,2.7639,830.318
ecgclass,2.7765,862.120
ecgclass,2.7765,862.077
ecgclass,2.8091,873.047
ecgclass,2.8603,821.875
ecgclass,2.8708,853.665
ecgclass,2.9382,786.278
ecgclass,2.9416,825.377
ecgclass,2.9981,768.831
ecgclass,3.0046,806.019
ecgclass,3.0189,791.672
ecgclass,3.0671,788.310
ecgclass,3.0695,785.913
ecgclass,3.0738,826.669
ecgclass,3.1011,799.386
ecgclass,3.1204,823.854
ecgclass,3.1258,818.477
ecgclass,3.1362,851.293
ecgclass,3.1499,837.570
ecgclass,3.1881,842.279
ecgclass,3.1945,835.884
ecgclass,3.2102,862.387
ecgclass,3.2175,855.156
ecgclass,3.2229,893.341
ecgclass,3.2670,849.278
ecgclass,3.2778,883.909
ecgclass,3.3049,856.885
ecgclass,3.3098,896.422
ecgclass,3.3140,892.181
ecgclass,3.3362,913.928
ecgclass,3.3650,885.131
ecgclass,3.3852,907.837
ecgclass,3.4078,885.240
ecgclass,3.4284,907.052
ecgclass,3.4497,885.744
ecgclass,3.4946,884.171
ecgclass,3.5516,827.132
ecgclass,3.5659,857.635
ecgclass,3.5660,857.585
ecgclass,3.5940,874.343
ecgclass,3.6116,856.678
ecgclass,3.6597,852.413
ecgclass,3.6814,830.792
ecgclass,3.6843,871.401
ecgclass,3.7049,850.822
ecgclass,3.7165,882.125
ecgclass,3.7188,879.887
ecgclass,3.7241,916.581
ecgclass,3.7941,846.536
ecgclass,3.8017,882.162
ecgclass,3.8070,876.968
ecgclass,3.8158,913.206
ecgclass,3.8567,872.334
ecgclass,3.8793,894.470
ecgclass,3.8832,890.572
ecgclass,3.8833,934.055
ecgclass,3.8916,925.737
ecgclass,3.8949,966.815
ecgclass,3.9357,925.964
ecgclass,3.9382,966.586
ecgclass,3.9517,953.167
ecgclass,3.9732,975.675
ecgclass,4.0293,919.559
ecgclass,4.0355,958.499
ecgclass,4.0699,924.121
ecgclass,4.0868,951.218
ecgclass,4.1197,918.312
ecgclass,4.1271,955.096
ecgclass,4.1335,948.731
ecgclass,4.1388,986.886
ecgclass,4.1601,965.558
ecgclass,4.1732,994.739
ecgclass,4.1909,977.074
ecgclass,4.2163,995.521
ecgclass,4.2390,972.913
ecgclass,4.2603,996.575
ecgclass,4.2877,969.229
ecgclass,4.2879,1013.125
ecgclass,4.3188,982.278
ecgclass,4.3451,999.711
ecgclass,4.3535,991.418
ecgclass,4.3578,1031.304
ecgclass,4.3721,1017.038
ecgclass,4.4129,1018.772
ecgclass,4.4193,1012.351
ecgclass,4.4477,1027.147
ecgclass,4.5081,966.774
ecgclass,4.5153,1004.249
ecgclass,4.6018,917.796
ecgclass,4.6031,960.683
ecgclass,4.6031,960.635
ecgclass,4.6404,967.475
ecgclass,4.6530,954.831
ecgclass,4.6653,987.136
ecgclass,4.7059,946.538
ecgclass,4.7545,940.720
ecgclass,4.7710,924.185
ecgclass,4.8125,927.051
ecgclass,4.8336,906.023
ecgclass,4.8434,940.024
ecgclass,4.8492,934.290
ecgclass,4.8758,952.477
ecgclass,4.9190,909.292
ecgclass,4.9713,901.372
ecgclass,4.9776,895.131
ecgclass,4.9981,918.719
ecgclass,5.0087,908.227
ecgclass,5.0424,917.289
ecgclass,5.0477,912.069
ecgclass,5.0479,954.511
ecgclass,5.0551,947.294
ecgclass,5.0574,989.646
ecgclass,5.0663,980.710
ecgclass,5.0766,1014.970
ecgclass,5.0788,1012.757
ecgclass,5.1398,996.026
ecgclass,5.1462,989.733
ecgclass,5.1703,1010.071
ecgclass,5.1746,1005.849
ecgclass,5.1848,1039.962
ecgclass,5.1861,1038.731
ecgclass,5.1883,1081.387
ecgclass,5.1884,1081.347
ecgclass,5.2220,1093.019
ecgclass,5.2283,1086.742
ecgclass,5.2426,1116.417
ecgclass,5.2590,1100.014
ecgclass,5.2633,1139.653
ecgclass,5.3215,1081.420
ecgclass,5.3329,1113.243
ecgclass,5.3342,1111.943
ecgclass,5.3365,1153.420
ecgclass,5.3460,1143.889
ecgclass,5.3483,1185.794
ecgclass,5.3550,1179.075
ecgclass,5.3704,1208.284
ecgclass,5.3705,1208.215
ecgclass,5.3779,1245.171
ecgclass,5.4093,1213.769
ecgclass,5.4107,1255.327
ecgclass,5.4312,1234.790
ecgclass,5.4313,1278.630
ecgclass,5.4853,1224.649
ecgclass,5.4896,1262.928
ecgclass,5.4948,1257.696
ecgclass,5.5165,1279.319
ecgclass,5.5623,1233.526
ecgclass,5.6253,1215.699
ecgclass,5.6535,1187.516
ecgclass,5.6877,1197.666
ecgclass,5.7099,1175.483
ecgclass,5.7142,1215.255
ecgclass,5.7374,1192.011
ecgclass,5.7398,1233.294
ecgclass,5.7601,1213.071
ecgclass,5.7757,1241.054
ecgclass,5.7830,1233.808
ecgclass,5.7983,1261.865
ecgclass,5.8146,1245.543
ecgclass,5.8199,1285.050
ecgclass,5.8274,1277.533
ecgclass,5.8365,1312.718
ecgclass,5.8388,1310.445
ecgclass,5.8441,1349.251
ecgclass,5.8654,1327.971
ecgclass,5.8902,1346.628
ecgclass,5.9005,1336.317
ecgclass,5.9118,1368.066
ecgclass,5.9204,1359.515
ecgclass,5.9440,1379.164
ecgclass,5.9513,1371.887
ecgclass,5.9709,1397.046
ecgclass,5.9851,1382.770
ecgclass,5.9961,1416.516
ecgclass,6.0526,1359.980
ecgclass,6.0957,1360.511
ecgclass,6.1150,1341.217
ecgclass,6.1390,1360.778
ecgclass,6.1424,1357.446
ecgclass,6.1508,1393.147
ecgclass,6.1775,1366.375
ecgclass,6.1976,1390.306
ecgclass,6.2029,1385.055
ecgclass,6.2642,1368.533
ecgclass,6.2655,1367.259
ecgclass,6.2873,1389.615
ecgclass,6.2896,1387.354
ecgclass,6.3385,1382.679
ecgclass,6.3408,1380.432
ecgclass,6.3715,1392.686
ecgclass,6.3748,1389.421
ecgclass,6.4655,1343.135
ecgclass,6.4771,1331.595
ecgclass,6.5013,1351.892
ecgclass,6.5207,1332.591
ecgclass,6.5339,1364.474
ecgclass,6.5637,1334.599
ecgclass,6.5781,1365.145
ecgclass,6.6325,1310.689
ecgclass,6.6338,1353.003
ecgclass,6.7406,1246.155
ecgclass,6.7572,1272.099
ecgclass,6.7635,1265.849
ecgclass,6.7748,1297.650
ecgclass,6.7993,1273.088
ecgclass,6.8196,1297.048
ecgclass,6.8612,1255.448
ecgclass,6.9066,1254.519
ecgclass,6.9262,1234.943
ecgclass,6.9572,1248.199
ecgclass,6.9715,1233.891
ecgclass,6.9727,1276.143
ecgclass,6.9843,1264.581
ecgclass,6.9896,1302.036
ecgclass,7.0289,1262.755
ecgclass,7.0342,1301.157
ecgclass,7.0597,1275.680
ecgclass,7.1045,1275.434
ecgclass,7.1073,1272.632
ecgclass,7.1266,1298.188
ecgclass,7.1793,1245.487
ecgclass,7.1897,1279.554
ecgclass,7.1987,1270.520
ecgclass,7.2136,1299.791
ecgclass,7.2159,1297.536
ecgclass,7.2201,1336.792
ecgclass,7.2822,1274.782
ecgclass,7.3303,1269.888
ecgclass,7.3419,1258.337
ecgclass,7.3478,1479.832
ecgclass,7.3751,1452.626
ecgclass,7.4626,1402.592
ecgclass,7.5057,1359.507
ecgclass,7.5160,1392.658
ecgclass,7.5283,1380.380
ecgclass,7.5504,1403.212
ecgclass,7.5657,1387.937
ecgclass,7.5720,1425.652
ecgclass,7.5785,1419.159
ecgclass,7.6001,1440.995
ecgclass,7.6694,1371.763
ecgclass,7.6739,1410.124
ecgclass,7.6971,1386.943
ecgclass,7.7497,1376.911
ecgclass,7.7498,1376.866
ecgclass,7.7611,1410.030
ecgclass,7.7880,1383.227
ecgclass,7.8336,1382.843
ecgclass,7.8908,1325.663
ecgclass,7.8965,1363.786
ecgclass,7.8978,1362.562
ecgclass,7.9052,1399.191
ecgclass,7.9214,1382.947
ecgclass,7.9267,1420.800
ecgclass,7.9350,1412.547
ecgclass,7.9634,1428.264
ecgclass,7.9635,1428.203
ecgclass,7.9989,1437.701
ecgclass,7.9991,1437.505
ecgclass,8.0185,1463.035
ecgclass,8.0197,1461.781
ecgclass,8.0260,1499.251
ecgclass,8.0375,1487.838
ecgclass,8.0825,1486.328
ecgclass,8.0858,1483.086
ecgclass,8.1633,1448.394
ecgclass,8.2075,1404.238
ecgclass,8.2088,1446.834
ecgclass,8.2088,1446.835
ecgclass,8.2121,1488.148
ecgclass,8.2322,1468.160
ecgclass,8.3547,1390.308
ecgclass,8.3620,1383.056
ecgclass,8.3905,1398.543
ecgclass,8.3919,1397.108
ecgclass,8.4231,1409.908
ecgclass,8.4637,1369.426
ecgclass,8.5067,1370.486
ecgclass,8.5521,1325.099
ecgclass,8.5856,1335.564
ecgclass,8.5870,1334.255
ecgclass,8.6034,1362.373
ecgclass,8.6122,1353.576
ecgclass,8.6225,1387.367
ecgclass,8.6671,1342.882
ecgclass,8.7094,1344.563
ecgclass,8.7326,1321.474
ecgclass,8.7379,1359.257
ecgclass,8.7596,1337.561
ecgclass,8.7649,1374.830
ecgclass,8.7958,1343.975
ecgclass,8.7990,1384.200
ecgclass,8.8226,1360.693
ecgclass,8.8318,1396.225
ecgclass,8.8340,1393.995
ecgclass,8.8613,1411.791
ecgclass,8.8649,1408.230
ecgclass,8.9506,1366.069
ecgclass,8.9641,1352.616
ecgclass,8.9695,1391.203
ecgclass,8.9737,1386.942
ecgclass,8.9883,1415.524
ecgclass,9.0171,1386.765
ecgclass,9.0516,1395.530
ecgclass,9.0696,1377.524
ecgclass,9.1371,1355.334
ecgclass,9.1679,1324.565
ecgclass,9.1712,1366.343
ecgclass,9.2369,1300.699
ecgclass,9.2444,1337.305
ecgclass,9.3125,1269.267
ecgclass,9.3188,1305.988
ecgclass,9.3291,1295.733
ecgclass,9.3520,1316.017
ecgclass,9.3532,1314.775
ecgclass,9.4068,1304.405
ecgclass,9.4153,1295.878
ecgclass,9.4206,1335.265
ecgclass,9.4219,1333.977
ecgclass,9.4219,1378.492
ecgclass,9.4222,1378.210
ecgclass,9.4305,1414.686
ecgclass,9.4378,1407.464
ecgclass,9.4584,1431.129
ecgclass,9.5038,1385.688
ecgclass,9.5275,1405.178
ecgclass,9.5487,1383.920
ecgclass,9.5600,1416.470
ecgclass,9.5800,1396.487
ecgclass,9.5956,1425.531
ecgclass,9.5969,1424.308
ecgclass,9.6023,1463.528
ecgclass,9.6077,1458.114
ecgclass,9.6091,1501.056
ecgclass,9.6179,1492.234
ecgclass,9.6192,1534.592
ecgclass,9.6497,1504.096
ecgclass,9.6798,1518.071
ecgclass,9.6821,1515.831
ecgclass,9.6843,1557.864
ecgclass,9.7463,1495.927
ecgclass,9.7526,1534.672
ecgclass,9.7681,1519.219
ecgclass,9.7796,1551.993
ecgclass,9.8045,1527.189
ecgclass,9.8252,1550.773
ecgclass,9.8717,1504.367
ecgclass,9.8751,1543.548
ecgclass,9.8957,1522.972
ecgclass,9.9039,1556.783
ecgclass,9.9195,1541.246
