req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms),gpu_alloc_peak_mb
1,0.0,site2,172.31.46.11:8020,papageissvri,diasbp__app11,1777012393.1268198,1777012393.126822,1777012393.1350162,1777012393.1508143,1777012393.151623,0.0021457672119140625,7.127523422241211,15.798091888427734,1.8754005432128906,24.80316162109375,14.499512000000001,0.002258,0.6650389999999999,27.51708984375
0,0.0,site2,172.31.46.11:8000,papageissvri,diasbp,1777012393.1266303,1777012393.126635,1777012393.1350164,1777012393.1516554,1777012393.1523173,0.00476837158203125,7.303118705749512,16.638994216918945,1.740097999572754,25.686979293823242,15.417915,0.002915,0.561979,27.51708984375
2,0.0,site2,172.31.46.11:8040,papageissvri,diasbp__app19,1777012393.126872,1777012393.1268733,1777012393.1350718,1777012393.1519656,1777012393.152589,0.0011920928955078125,7.120966911315918,16.893863677978516,1.7009973526000977,25.71702003479004,15.729063000000002,0.0031590000000000003,0.545158,27.51708984375
3,0.0,site2,172.31.46.11:8060,papageissvri,diasbp__app27,1777012393.1269135,1777012393.1269147,1777012393.1350718,1777012393.1514719,1777012393.152703,0.0011920928955078125,7.084965705871582,16.40009880065918,2.3032426834106445,25.789499282836914,15.245436,0.002437,0.4819,27.51708984375
27,0.0,site2,172.31.39.15:8070,papageip,sysbp__app30,1777012393.1323895,1777012393.1323915,1777012393.1468832,1777012393.1699152,1777012393.173708,0.0019073486328125,13.458490371704102,23.031949996948242,4.826068878173828,41.318416595458984,15.114298999999999,0.002203,7.427155,27.51708984375
26,0.0,site2,172.31.39.15:8050,papageip,sysbp__app22,1777012393.132343,1777012393.1323454,1777012393.1489239,1777012393.1782699,1777012393.1802557,0.002384185791015625,15.545487403869629,29.345989227294922,3.0187368392944336,47.91259765625,18.660228,0.003871,10.051784,27.51708984375
25,0.0,site2,172.31.39.15:8030,papageip,sysbp__app14,1777012393.1322834,1777012393.132285,1777012393.158073,1777012393.1855996,1777012393.1893067,0.0016689300537109375,24.741053581237793,27.5266170501709,4.7539472579956055,57.02328681945801,17.54323,0.00373,9.486124,27.51708984375
24,0.0,site2,172.31.39.15:8010,papageip,sysbp,1777012393.1322255,1777012393.1322277,1777012393.1469078,1777012393.1918957,1777012393.1928432,0.0021457672119140625,13.647079467773438,44.98791694641113,1.9805431365966797,60.617685317993164,36.107763,0.0023369999999999997,8.224226,27.51708984375
17,0.0,site2,172.31.39.15:8020,swinsmall,imgclass10__app10,1777012393.1294806,1777012393.129483,1777012393.1412733,1777012393.1969478,1777012393.1979275,0.002384185791015625,8.954048156738281,55.67455291748047,3.815889358520508,68.44687461853027,50.87448,0.002767,4.311255,195.9267578125
16,0.0,site2,172.31.39.15:8000,swinsmall,imgclass10,1777012393.1290758,1777012393.1290774,1777012393.1405134,1777012393.1968594,1777012393.1979818,0.0016689300537109375,8.595585823059082,56.34593963623047,3.962874412536621,68.90606880187988,51.024563,0.00332,4.675243,195.9267578125
19,0.0,site2,172.31.39.15:8060,swinsmall,imgclass10__app26,1777012393.1302304,1777012393.1302328,1777012393.147006,1777012393.1984062,1777012393.1992674,0.002384185791015625,13.92984390258789,51.400184631347656,3.704547882080078,69.03696060180664,49.449465,0.0018369999999999999,1.325356,195.9267578125
18,0.0,site2,172.31.39.15:8040,swinsmall,imgclass10__app18,1777012393.1298609,1777012393.1298625,1777012393.1466215,1777012393.1988914,1777012393.1994731,0.0016689300537109375,13.934016227722168,52.269935607910156,3.406643867492676,69.61226463317871,51.432345999999995,0.003535,0.348165,195.9267578125
14,0.0,site2,172.31.34.115:8060,momentbase,heartrate__app25,1777012393.1289954,1777012393.128997,1777012393.1405125,1777012393.2027836,1777012393.2036226,0.0016689300537109375,10.367631912231445,62.2711181640625,1.9867420196533203,74.62716102600098,46.868473,0.003152,14.797034,443.064453125
15,0.0,site2,172.31.34.115:8020,momentbase,heartrate__app9,1777012393.129037,1777012393.1290383,1777012393.151711,1777012393.2083457,1777012393.2098536,0.001430511474609375,21.5301513671875,56.63466453552246,2.6504993438720703,80.81674575805664,44.327329,0.003028,11.683266,443.064453125
13,0.0,site2,172.31.34.115:8040,momentbase,heartrate__app17,1777012393.1289523,1777012393.1289546,1777012393.1475096,1777012393.2107108,1777012393.211466,0.002384185791015625,17.42386817932129,63.201189041137695,1.8863677978515625,82.51380920410156,52.671269,0.002107,9.900162,443.064453125
31,0.0,site2,172.31.46.11:8070,dinobase,vocseg__app31,1777012393.1335332,1777012393.133536,1777012393.1494572,1777012393.2097611,1777012393.2195761,0.00286102294921875,13.123393058776855,60.30392646789551,12.612700462341309,86.04288101196289,52.776188000000005,0.002454,6.891111,339.98193359375
12,0.0,site2,172.31.34.115:8000,momentbase,heartrate,1777012393.1288836,1777012393.1288867,1777012393.1415327,1777012393.2154074,1777012393.2198596,0.0030994415283203125,11.495113372802734,73.87471199035645,5.60307502746582,90.97599983215332,64.154084,0.00282,9.088023,443.064453125
29,0.0,site2,172.31.46.11:8030,dinobase,vocseg__app15,1777012393.1327846,1777012393.1327863,1777012393.1526563,1777012393.218219,1777012393.2266407,0.0016689300537109375,17.02880859375,65.56272506713867,11.262893676757812,93.8560962677002,60.257696,0.002672,4.808138,339.98193359375
22,0.0,site2,172.31.40.38:8060,dinosmall,nyudepth__app24,1777012393.1314526,1777012393.1314547,1777012393.1462386,1777012393.2201867,1777012393.2326367,0.0021457672119140625,11.980772018432617,73.94814491271973,15.253067016601562,101.18412971496582,62.816055999999996,0.002824,9.533956,92.642578125
30,0.0,site2,172.31.46.11:8050,dinobase,vocseg__app23,1777012393.133144,1777012393.1331468,1777012393.1554601,1777012393.2229328,1777012393.2371523,0.00286102294921875,19.43981647491455,67.47269630432129,17.09306240081787,104.00843620300293,64.443349,0.002412,2.5722110000000002,339.98193359375
20,0.0,site2,172.31.40.38:8000,dinosmall,nyudepth,1777012393.1306708,1777012393.1306746,1777012393.145066,1777012393.222553,1777012393.2416255,0.003814697265625,11.57236099243164,77.48699188232422,21.89159393310547,110.95476150512695,66.852222,0.003454,9.500491,92.642578125
28,0.0,site2,172.31.46.11:8010,dinobase,vocseg,1777012393.1324286,1777012393.1324298,1777012393.1557424,1777012393.2243464,1777012393.2577705,0.0011920928955078125,20.40576934814453,68.6039924621582,36.3309383392334,125.34189224243164,67.416351,0.002176,0.672412,339.98193359375
8,0.0,site2,172.31.34.115:8010,swinbase,eurosatclass,1777012393.1271627,1777012393.1271646,1777012393.1376667,1777012393.2302167,1777012393.2579312,0.0019073486328125,7.547616958618164,92.55003929138184,30.668973922729492,130.7685375213623,88.14937,0.001852,3.549303,339.7099609375
9,0.0,site2,172.31.34.115:8030,swinbase,eurosatclass__app13,1777012393.127608,1777012393.1276107,1777012393.13813,1777012393.2303655,1777012393.2580197,0.0026226043701171875,7.561206817626953,92.23556518554688,30.61223030090332,130.41162490844727,89.166811,0.001701,2.591061,339.7099609375
10,0.0,site2,172.31.34.115:8050,swinbase,eurosatclass__app21,1777012393.1279945,1777012393.127997,1777012393.1386385,1777012393.2305295,1777012393.2580662,0.002384185791015625,7.684230804443359,91.89105033874512,30.493974685668945,130.07164001464844,88.979662,0.002392,2.3126729999999998,339.7099609375
21,0.0,site2,172.31.40.38:8040,dinosmall,nyudepth__app16,1777012393.1310627,1777012393.1310654,1777012393.1510723,1777012393.2273765,1777012393.2635436,0.0026226043701171875,17.194747924804688,76.30419731140137,38.979291915893555,132.48085975646973,66.335038,0.0026019999999999997,9.253494,92.642578125
23,0.0,site2,172.31.40.38:8020,dinosmall,nyudepth__app8,1777012393.1318212,1777012393.1318247,1777012393.1511056,1777012393.2249675,1777012393.2691717,0.0035762786865234375,16.43991470336914,73.86183738708496,47.045230865478516,137.35055923461914,63.51517499999999,0.002765,9.627768999999999,92.642578125
11,0.0,site2,172.31.34.115:8070,swinbase,eurosatclass__app29,1777012393.1284182,1777012393.128421,1777012393.1475067,1777012393.2322104,1777012393.2693775,0.00286102294921875,16.167402267456055,84.70368385314941,40.0853157043457,140.9592628479004,83.917676,0.001617,0.322411,339.7099609375
4,0.0,site2,172.31.40.38:8010,momentlarge,etth1fore,1777012393.1269827,1777012393.1269844,1777012393.135303,1777012393.2583182,1777012393.2744615,0.0016689300537109375,7.167220115661621,123.01516532897949,17.294764518737793,147.47881889343262,111.588764,0.003404,10.738786000000001,1450.60546875
