task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,stfq,0.0003,297.1117,293.3715,272.0508,0.0032,19.4426,2.9309,0.0,3.7402,1777948431296409892,1
ecgclass,stfq,1.2027,40.5738,31.2069,29.72,0.0018,0.6102,8.5187,0.0,9.3669,1777948432504406472,1
ecgclass,stfq,2.3706,33.9031,31.8507,29.976,0.0027,0.9495,1.2007,0.0,2.0524,1777948433664914530,1
ecgclass,stfq,3.5629,66.8581,34.3072,32.026,0.0031,0.9935,31.7292,0.0,32.5509,1777948434887741828,1
ecgclass,stfq,3.7045,50.4911,34.8681,32.8577,0.0032,1.0305,14.7972,0.0,15.623,1777948435012468299,1
ecgclass,stfq,3.7469,69.6862,32.0205,30.0302,0.0033,1.0155,36.8953,0.0,37.6657,1777948435076969949,1
ecgclass,stfq,4.4722,60.8099,32.1503,30.0949,0.0032,1.053,27.8535,0.0,28.6595,1777948435793238999,1
ecgclass,stfq,5.1778,35.7208,32.6031,30.5646,0.0031,1.0589,2.2538,0.0,3.1178,1777948436473226545,1
ecgclass,stfq,6.7402,56.3858,32.7688,30.6733,0.0032,1.1042,22.8262,0.0,23.617,1777948438056147736,1
ecgclass,stfq,6.7794,47.2949,31.5313,29.5357,0.003,1.0439,14.9364,0.0,15.7636,1777948438087541249,1
ecgclass,stfq,7.303,49.994,32.7263,30.6841,0.0032,1.072,16.3939,0.0,17.2677,1777948438612520778,1
ecgclass,stfq,7.3383,76.3807,32.1101,30.0866,0.0031,1.0537,43.4256,0.0,44.2707,1777948438674843151,1
ecgclass,stfq,7.8821,70.3077,38.5051,36.5351,0.0032,1.0609,31.0118,0.0,31.8026,1777948439206293360,1
ecgclass,stfq,8.7485,79.1521,49.1128,46.9168,0.0033,1.0935,29.1593,0.0,30.0393,1777948440070815438,1
ecgclass,stfq,8.9415,80.5438,50.2063,48.0311,0.0032,1.0404,29.5084,0.0,30.3375,1777948440264163437,1
ecgclass,stfq,9.5571,92.4094,50.071,47.8782,0.0034,1.0865,41.4932,0.0,42.3384,1777948440891764207,1
ecgclass,stfq,9.6346,112.0739,50.0451,47.5768,0.0034,1.0645,61.1553,0.0,62.0288,1777948440988903418,1
ecgclass,stfq,9.6804,163.6834,50.9174,48.7604,0.0033,1.014,111.9182,0.0,112.766,1777948441085480187,1
ecgclass,stfq,9.8381,83.9055,40.3737,38.1797,0.0034,1.0827,42.8102,0.0,43.5317,1777948441174080135,1
ecgclass,stfq,10.2889,59.3235,40.4673,38.3242,0.0035,1.1165,17.8592,0.0,18.8563,1777948441599890523,2
ecgclass,stfq,10.3015,85.5708,40.4004,38.1961,0.0034,1.078,44.291,0.0,45.1704,1777948441638936072,2
ecgclass,stfq,10.3407,124.5081,40.7496,38.5455,0.0036,1.0264,82.9623,0.0,83.7586,1777948441716863603,2
ecgclass,stfq,10.3474,198.9977,40.3348,38.0603,0.0034,1.1299,157.9335,0.0,158.663,1777948441798448499,2
ecgclass,stfq,10.4049,220.1593,41.245,39.168,0.0033,1.0716,178.1313,0.0,178.9143,1777948441876223108,2
ecgclass,stfq,10.4428,262.2657,41.0973,38.5595,0.0034,1.4835,220.3417,0.0,221.1684,1777948441956252064,2
ecgclass,stfq,10.4639,320.6179,41.1186,38.5005,0.0042,1.5098,278.3685,0.0,279.4993,1777948442035424689,2
ecgclass,stfq,10.4768,387.7833,40.5642,38.1982,0.0034,1.293,346.4324,0.0,347.2191,1777948442116384396,2
ecgclass,stfq,10.4912,455.1287,40.9998,38.6175,0.0035,1.2691,412.8501,0.0,414.1289,1777948442197177898,2
ecgclass,stfq,10.4925,533.37,40.9797,38.6375,0.0035,1.2667,491.5702,0.0,492.3903,1777948442277259131,2
ecgclass,stfq,10.499,603.9948,39.9713,37.5498,0.0035,1.2819,563.2439,0.0,564.0235,1777948442355391113,2
ecgclass,stfq,10.5197,662.2279,41.7399,39.4137,0.017,1.2453,619.6544,0.0,620.488,1777948442432512154,2
ecgclass,stfq,10.5323,729.9409,40.597,38.2663,0.0036,1.2332,688.5958,0.0,689.3439,1777948442514103926,2
ecgclass,stfq,10.5722,767.2348,39.9818,37.709,0.0037,1.2338,726.4335,0.0,727.253,1777948442591816918,2
ecgclass,stfq,10.5935,823.3738,39.7044,37.4235,0.0036,1.2502,782.8054,0.0,783.6694,1777948442669513423,2
ecgclass,stfq,10.6012,893.4171,40.1738,37.745,0.0035,1.266,852.3986,0.0,853.2433,1777948442746720159,2
ecgclass,stfq,10.6154,956.9368,39.868,37.5113,0.0036,1.278,916.2376,0.0,917.0688,1777948442824831729,2
ecgclass,stfq,10.6354,1015.1205,41.12,37.9196,0.0036,2.0848,973.1739,0.0,974.0005,1777948442901710778,2
ecgclass,stfq,10.6471,1082.9694,41.5807,39.1175,0.0037,1.2678,1040.529,0.0,1041.3887,1777948442980792895,2
ecgclass,stfq,10.658,1152.6396,41.1563,38.4425,0.0036,1.5539,1110.6086,0.0,1111.4833,1777948443061798215,2
ecgclass,stfq,10.685,1205.677,42.0022,39.5234,0.0036,1.2203,1162.9314,0.0,1163.6748,1777948443141115910,2
ecgclass,stfq,10.6937,1276.9108,42.6651,40.3835,0.0034,1.2165,1233.3908,0.0,1234.2457,1777948443220228897,2
ecgclass,stfq,10.7356,1313.8614,40.4748,38.1477,0.0035,1.2411,1272.5353,0.0,1273.3865,1777948443301252200,2
ecgclass,stfq,10.7787,1352.4368,43.9649,41.6254,0.0036,1.1979,1307.6231,0.0,1308.4719,1777948443379500556,2
ecgclass,stfq,10.8128,1397.2435,41.0756,38.7237,0.0034,1.1984,1354.8901,0.0,1356.1679,1777948443460820589,2
ecgclass,stfq,10.8146,1473.7282,40.3931,37.9803,0.0036,1.3232,1432.5564,0.0,1433.3351,1777948443540345612,2
ecgclass,stfq,10.8497,1518.3048,42.4012,39.9354,0.0035,1.3013,1474.9093,0.0,1475.9037,1777948443617762322,2
ecgclass,stfq,10.8925,1555.403,41.0242,38.6592,0.0035,1.2076,1513.5694,0.0,1514.3788,1777948443699240365,2
