task,send_time_s,latency_ms,phase
gestureclass,0.0006,332.984,1
gestureclass,0.0406,328.217,1
gestureclass,0.1115,294.426,1
gestureclass,0.1159,326.532,1
gestureclass,0.1456,330.168,1
gestureclass,0.2275,285.788,1
gestureclass,0.2433,315.710,1
gestureclass,0.2580,333.702,1
gestureclass,0.2797,343.492,1
gestureclass,0.2853,368.644,1
gestureclass,0.2909,394.083,1
gestureclass,0.3880,327.507,1
gestureclass,0.4637,282.863,1
gestureclass,0.4821,296.169,1
gestureclass,0.4927,316.593,1
gestureclass,0.5334,306.902,1
gestureclass,0.6701,202.178,1
gestureclass,0.7377,165.670,1
gestureclass,0.7528,180.951,1
gestureclass,0.7731,191.225,1
gestureclass,0.8074,187.557,1
gestureclass,0.8315,195.935,1
gestureclass,0.8415,217.462,1
gestureclass,0.8519,237.554,1
gestureclass,0.8865,234.007,1
gestureclass,0.9945,157.082,1
gestureclass,1.0002,182.231,1
gestureclass,1.0377,175.686,1
gestureclass,1.1197,154.520,1
gestureclass,1.1199,184.619,1
gestureclass,1.1368,198.007,1
gestureclass,1.1789,188.173,1
gestureclass,1.2506,147.755,1
gestureclass,1.3381,91.091,1
gestureclass,1.3486,111.866,1
gestureclass,1.3512,139.724,1
gestureclass,1.3618,161.108,1
gestureclass,1.3864,168.718,1
gestureclass,1.3950,191.084,1
gestureclass,1.4086,207.665,1
gestureclass,1.4524,195.085,1
gestureclass,1.4529,225.156,1
gestureclass,1.5102,198.452,1
gestureclass,1.5104,228.538,1
gestureclass,1.5392,230.382,1
gestureclass,1.5417,258.194,1
gestureclass,1.5524,277.857,1
gestureclass,1.5694,293.062,1
gestureclass,1.6376,255.844,1
gestureclass,1.6442,279.714,1
gestureclass,1.7662,187.972,1
gestureclass,1.8335,151.195,1
gestureclass,1.8361,179.975,1
gestureclass,1.8362,210.030,1
gestureclass,1.8419,235.286,1
gestureclass,1.8727,237.761,1
gestureclass,2.0655,76.443,1
gestureclass,2.0761,96.148,1
gestureclass,2.1207,83.164,1
gestureclass,2.1223,111.970,1
gestureclass,2.1712,93.647,1
gestureclass,2.2332,61.548,1
gestureclass,2.3030,32.238,1
gestureclass,2.3731,62.885,1
gestureclass,2.4247,42.330,1
gestureclass,2.4273,71.537,1
gestureclass,2.4533,75.823,1
gestureclass,2.4667,93.506,1
gestureclass,2.4814,108.983,1
gestureclass,2.5514,69.668,1
gestureclass,2.6186,32.696,1
gestureclass,2.6546,33.015,1
gestureclass,2.6632,55.895,1
gestureclass,2.6979,51.527,1
gestureclass,2.7065,74.104,1
gestureclass,2.7527,58.852,1
gestureclass,2.7583,84.314,1
gestureclass,2.7959,78.993,1
gestureclass,2.8105,94.751,1
gestureclass,2.8138,121.462,1
gestureclass,2.8569,108.706,1
gestureclass,2.8604,135.717,1
gestureclass,2.9938,34.864,1
gestureclass,3.0154,44.307,1
gestureclass,3.0260,64.161,1
gestureclass,3.0320,88.953,1
gestureclass,3.0546,96.696,1
gestureclass,3.0985,83.428,1
gestureclass,3.1535,59.014,1
gestureclass,3.1811,61.393,1
gestureclass,3.2868,33.114,1
gestureclass,3.3352,33.742,1
gestureclass,3.3408,58.168,1
gestureclass,3.4423,33.938,1
gestureclass,3.4548,53.067,1
gestureclass,3.5612,35.508,1
gestureclass,3.5704,89.571,1
gestureclass,3.5870,103.205,1
gestureclass,3.6240,97.893,1
gestureclass,3.6256,160.343,1
gestureclass,3.7081,139.163,1
gestureclass,3.7215,156.469,1
gestureclass,3.7302,178.728,1
gestureclass,3.7317,208.330,1
gestureclass,3.7322,238.737,1
gestureclass,3.7337,269.019,1
gestureclass,3.7453,290.169,1
gestureclass,3.7563,310.496,1
gestureclass,3.7882,309.574,1
gestureclass,3.8615,266.453,1
gestureclass,3.8973,263.249,1
gestureclass,3.9312,259.520,1
gestureclass,3.9483,272.886,1
gestureclass,3.9782,274.018,1
gestureclass,4.0029,280.411,1
gestureclass,4.0054,308.604,1
gestureclass,4.0140,331.209,1
gestureclass,4.0216,354.519,1
gestureclass,4.0241,382.404,1
gestureclass,4.0387,399.895,1
gestureclass,4.0403,429.189,1
gestureclass,4.0870,415.227,1
gestureclass,4.1352,428.159,1
gestureclass,4.1388,454.982,1
gestureclass,4.1414,482.576,1
gestureclass,4.2405,414.084,1
gestureclass,4.2491,436.291,1
gestureclass,4.2715,445.892,1
gestureclass,4.2906,457.989,1
gestureclass,4.3303,450.538,1
gestureclass,4.3625,449.159,1
gestureclass,4.4338,409.261,1
gestureclass,4.4399,434.586,1
gestureclass,4.4718,433.161,1
gestureclass,4.4868,449.056,1
gestureclass,4.5075,458.452,1
gestureclass,4.6382,357.971,1
gestureclass,4.6538,373.753,1
gestureclass,4.6906,367.872,1
gestureclass,4.7112,378.526,1
gestureclass,4.7168,403.261,1
gestureclass,4.7174,432.932,1
gestureclass,4.7678,414.301,1
gestureclass,4.7694,474.595,1
gestureclass,4.7752,499.638,1
gestureclass,4.8041,501.732,1
gestureclass,4.8159,520.229,1
gestureclass,4.8355,532.578,1
gestureclass,4.8544,544.576,1
gestureclass,4.8548,575.211,1
gestureclass,4.9242,536.059,1
gestureclass,5.0509,441.403,1
gestureclass,5.0728,452.288,1
gestureclass,5.0854,470.843,1
gestureclass,5.1566,430.815,1
gestureclass,5.1732,445.150,1
gestureclass,5.2034,446.002,1
gestureclass,5.2683,412.040,1
gestureclass,5.2812,429.868,1
gestureclass,5.3414,400.453,1
gestureclass,5.3784,394.308,1
gestureclass,5.4093,394.704,1
gestureclass,5.4645,370.240,1
gestureclass,5.4647,401.861,1
gestureclass,5.4764,420.493,1
gestureclass,5.4840,444.335,1
gestureclass,5.4946,465.127,1
gestureclass,5.5072,483.433,1
gestureclass,5.5157,506.042,1
gestureclass,5.5354,516.606,1
gestureclass,5.5460,536.635,1
gestureclass,5.5625,550.828,1
gestureclass,5.5831,560.854,1
gestureclass,5.5917,582.628,1
gestureclass,5.6217,583.019,1
gestureclass,5.6597,575.718,1
gestureclass,5.7076,559.403,1
gestureclass,5.7143,583.991,1
gestureclass,5.7452,584.301,1
gestureclass,5.7880,572.119,1
gestureclass,5.7896,601.100,1
gestureclass,5.8072,614.316,1
gestureclass,5.8371,615.383,1
gestureclass,5.8476,635.114,1
gestureclass,5.9042,612.778,1
gestureclass,5.9446,604.214,1
gestureclass,5.9502,630.166,1
gestureclass,5.9700,640.858,1
gestureclass,6.0743,567.147,1
gestureclass,6.0989,572.895,1
gestureclass,6.1436,559.059,1
gestureclass,6.2209,511.853,1
gestureclass,6.2387,526.470,1
gestureclass,6.2423,614.850,1
gestureclass,6.2499,638.727,1
gestureclass,6.2703,648.841,1
gestureclass,6.2899,661.176,1
gestureclass,6.3146,666.880,1
gestureclass,6.3568,656.158,1
gestureclass,6.4029,640.126,1
gestureclass,6.4358,638.202,1
gestureclass,6.5252,579.901,1
gestureclass,6.6391,497.168,1
gestureclass,6.6791,487.964,1
gestureclass,6.7403,457.938,1
gestureclass,6.7560,473.238,1
gestureclass,6.7605,498.859,1
gestureclass,6.7870,503.659,1
gestureclass,6.8684,452.996,1
gestureclass,6.8730,510.731,1
gestureclass,6.8876,557.193,1
gestureclass,6.9179,557.657,1
gestureclass,6.9364,570.315,1
gestureclass,6.9380,599.195,1
gestureclass,7.0673,500.343,1
gestureclass,7.0913,506.821,1
gestureclass,7.1019,526.770,1
gestureclass,7.1164,542.619,1
gestureclass,7.1169,572.270,1
gestureclass,7.1425,577.319,1
gestureclass,7.1943,567.947,1
gestureclass,7.2195,580.777,1
gestureclass,7.2657,572.427,1
gestureclass,7.2863,590.604,1
gestureclass,7.3327,582.121,1
gestureclass,7.3542,635.189,1
gestureclass,7.3860,646.839,1
gestureclass,7.4460,629.706,1
gestureclass,7.5839,535.283,1
gestureclass,7.6004,562.196,1
gestureclass,7.7084,498.027,1
gestureclass,7.7120,539.542,1
gestureclass,7.7401,559.193,1
gestureclass,7.7617,584.631,1
gestureclass,7.7896,604.405,1
gestureclass,7.8464,594.905,1
gestureclass,7.8620,626.522,1
gestureclass,7.9937,543.777,1
gestureclass,8.0183,569.799,1
gestureclass,8.0641,571.233,1
gestureclass,8.0920,591.396,1
gestureclass,8.1146,616.641,1
gestureclass,8.1335,646.191,1
gestureclass,8.1337,742.254,1
gestureclass,8.2558,668.412,1
gestureclass,8.2884,684.776,1
gestureclass,8.3746,695.462,1
gestureclass,8.5028,614.933,1
gestureclass,8.5498,616.153,1
gestureclass,8.5644,650.033,1
gestureclass,8.5849,678.159,1
gestureclass,8.5876,724.261,1
gestureclass,8.6626,696.828,1
gestureclass,8.6987,708.544,1
gestureclass,8.7840,671.217,1
gestureclass,8.8599,644.411,1
gestureclass,8.8615,691.295,1
gestureclass,8.9162,685.156,1
gestureclass,8.9207,777.389,1
gestureclass,8.9233,871.061,1
gestureclass,8.9591,923.861,1
gestureclass,8.9785,980.222,1
gestureclass,9.0273,964.004,1
gestureclass,9.1290,915.375,1
gestureclass,9.1466,959.493,1
gestureclass,9.1762,975.246,1
gestureclass,9.1763,1015.717,1
gestureclass,9.1830,1047.134,1
gestureclass,9.2177,1051.910,1
gestureclass,9.2178,1091.050,1
gestureclass,9.2505,1175.342,1
gestureclass,9.2824,1225.030,1
gestureclass,9.2850,1300.280,1
gestureclass,9.3667,1299.009,1
gestureclass,9.4115,1333.323,1
gestureclass,9.4865,1338.925,1
gestureclass,9.4921,1414.395,1
gestureclass,9.5356,1450.406,1
gestureclass,9.5503,1514.198,1
gestureclass,9.6452,1496.227,1
gestureclass,9.6648,1558.236,1
gestureclass,9.6951,1605.579,1
gestureclass,9.7054,1673.092,1
gestureclass,9.7250,1730.717,1
gestureclass,9.7689,1764.729,1
gestureclass,9.8017,1809.011,1
gestureclass,9.8018,1888.085,1
gestureclass,9.8035,1967.285,1
gestureclass,9.8235,2026.450,1
gestureclass,9.8694,2059.891,1
gestureclass,9.8992,2110.832,1
gestureclass,9.9048,2184.013,1
gestureclass,9.9563,2213.621,1
gestureclass,10.0616,2187.771,2
gestureclass,10.0742,2252.868,2
gestureclass,10.0948,2313.443,2
gestureclass,10.1124,2374.673,2
gestureclass,10.1240,2443.379,2
gestureclass,10.1366,2508.001,2
gestureclass,10.1482,2574.465,2
gestureclass,10.1547,2645.773,2
gestureclass,10.1563,2723.555,2
gestureclass,10.1669,2791.874,2
gestureclass,10.2345,2802.845,2
gestureclass,10.2470,2868.395,2
gestureclass,10.2556,2943.427,2
gestureclass,10.3041,2974.052,2
gestureclass,10.3201,3035.429,2
gestureclass,10.3645,3069.549,2
gestureclass,10.4013,3113.246,2
gestureclass,10.4372,3176.277,2
gestureclass,10.4483,3255.116,2
gestureclass,10.4754,3308.096,2
gestureclass,10.5666,3294.547,2
gestureclass,10.6088,3330.338,2
gestureclass,10.6473,3373.996,2
gestureclass,10.6653,3432.968,2
gestureclass,10.7023,3473.200,2
gestureclass,10.7253,3526.995,2
gestureclass,10.7309,3599.548,2
gestureclass,10.7422,3667.804,2
gestureclass,10.7471,3742.100,2
gestureclass,10.7814,3787.450,2
gestureclass,10.7840,3822.738,2
gestureclass,10.7877,3899.258,2
gestureclass,10.7943,3970.751,2
gestureclass,10.8091,4034.389,2
gestureclass,10.8145,4105.815,2
gestureclass,10.8553,4146.447,2
gestureclass,10.8799,4199.098,2
gestureclass,11.0402,4116.863,2
gestureclass,11.1456,4086.510,2
gestureclass,11.1685,4138.099,2
gestureclass,11.1889,4220.339,2
gestureclass,11.1918,4280.475,2
gestureclass,11.2433,4300.569,2
gestureclass,11.3537,4261.513,2
gestureclass,11.3744,4311.270,2
gestureclass,11.4242,4339.105,2
gestureclass,11.4243,4417.802,2
gestureclass,11.6558,4264.700,2
gestureclass,11.6584,4341.739,2
gestureclass,11.7058,4373.931,2
gestureclass,11.7075,4452.130,2
gestureclass,11.7181,4520.708,2
gestureclass,11.7314,4585.649,2
gestureclass,11.7655,4631.156,2
gestureclass,11.7657,4669.490,2
gestureclass,11.7811,4733.684,2
gestureclass,11.7877,4807.796,2
gestureclass,11.7913,4882.955,2
gestureclass,11.8440,4908.510,2
gestureclass,11.8602,4969.853,2
gestureclass,11.8618,5048.429,2
gestureclass,11.8814,5108.245,2
gestureclass,11.8861,5181.823,2
gestureclass,11.8862,5259.859,2
gestureclass,11.8901,5334.880,2
gestureclass,11.9280,5375.719,2
gestureclass,11.9282,5453.044,2
gestureclass,11.9436,5518.367,2
gestureclass,11.9648,5578.918,2
gestureclass,11.9729,5650.491,2
gestureclass,11.9985,5704.713,2
gestureclass,12.0557,5727.501,2
gestureclass,12.0753,5788.574,2
gestureclass,12.0931,5848.371,2
gestureclass,12.0985,5925.375,2
gestureclass,12.1194,5985.755,2
gestureclass,12.1904,5994.831,2
gestureclass,12.2096,6054.884,2
gestureclass,12.2316,6112.298,2
gestureclass,12.3216,6100.281,2
gestureclass,12.3334,6167.669,2
gestureclass,12.3354,6244.544,2
gestureclass,12.4005,6258.519,2
gestureclass,12.4226,6320.222,2
gestureclass,12.4272,6398.243,2
gestureclass,12.4298,6474.425,2
gestureclass,12.4502,6534.869,2
gestureclass,12.4993,6565.437,2
gestureclass,12.5009,6643.876,2
gestureclass,12.5025,6719.977,2
gestureclass,12.5061,6796.046,2
gestureclass,12.5118,6869.222,2
gestureclass,12.5428,6916.586,2
gestureclass,12.5444,6994.533,2
gestureclass,12.6043,7013.139,2
gestureclass,12.6831,7014.089,2
gestureclass,12.8391,6937.276,2
gestureclass,12.8393,7015.260,2
gestureclass,12.8462,7087.472,2
gestureclass,12.8689,7144.492,2
gestureclass,12.8715,7220.214,2
gestureclass,12.9997,7173.851,2
gestureclass,13.1046,7148.042,2
gestureclass,13.1259,7204.231,2
gestureclass,13.1890,7221.239,2
gestureclass,13.2526,7234.896,2
gestureclass,13.2775,7288.523,2
gestureclass,13.2924,7350.668,2
gestureclass,13.3549,7366.937,2
gestureclass,13.3751,7425.556,2
gestureclass,13.4513,7427.049,2
gestureclass,13.4833,7473.686,2
gestureclass,13.5042,7531.199,2
gestureclass,13.5199,7595.398,2
gestureclass,13.5305,7662.277,2
gestureclass,13.5379,7732.910,2
gestureclass,13.5380,7810.405,2
gestureclass,13.5470,7879.830,2
gestureclass,13.5475,7957.852,2
gestureclass,13.5560,8027.392,2
gestureclass,13.6587,8001.659,2
gestureclass,13.7359,8001.957,2
gestureclass,13.8112,8003.953,2
gestureclass,13.8239,8069.164,2
gestureclass,13.9177,8054.198,2
gestureclass,13.9530,8096.704,2
gestureclass,13.9546,8172.618,2
gestureclass,13.9633,8241.612,2
gestureclass,13.9966,8287.519,2
gestureclass,14.0020,8359.490,2
gestureclass,14.0056,8433.190,2
gestureclass,14.0502,8467.882,2
gestureclass,14.0503,8545.319,2
gestureclass,14.0522,8623.326,2
gestureclass,14.1128,8641.140,2
gestureclass,14.1235,8709.278,2
gestureclass,14.2078,8703.700,2
gestureclass,14.2556,8733.083,2
gestureclass,14.2915,8776.892,2
gestureclass,14.3062,8840.318,2
gestureclass,14.3108,8914.825,2
gestureclass,14.3123,8992.280,2
gestureclass,14.3573,9025.469,2
gestureclass,14.3612,9099.788,2
gestureclass,14.3669,9174.392,2
gestureclass,14.3916,9227.448,2
gestureclass,14.3921,9304.579,2
gestureclass,14.4263,9347.693,2
gestureclass,14.4289,9423.484,2
gestureclass,14.4345,9495.218,2
gestureclass,14.4373,9571.918,2
gestureclass,14.5105,9577.750,2
gestureclass,14.6220,9544.095,2
gestureclass,14.6638,9580.308,2
gestureclass,14.7013,9619.648,2
gestureclass,14.7099,9689.467,2
gestureclass,14.7450,9731.918,2
gestureclass,14.7814,9775.683,2
gestureclass,14.8266,9808.393,2
gestureclass,14.8774,9835.903,2
gestureclass,14.9286,9862.963,2
gestureclass,14.9287,9942.175,2
gestureclass,14.9661,9983.291,2
gestureclass,14.9963,10031.359,2
gestureclass,15.0606,10044.443,2
gestureclass,15.0642,10121.158,2
gestureclass,15.0993,10164.643,2
gestureclass,15.1201,10221.493,2
gestureclass,15.1407,10278.613,2
gestureclass,15.1453,10352.713,2
gestureclass,15.1903,10384.339,2
gestureclass,15.2125,10439.045,2
gestureclass,15.2154,10513.629,2
gestureclass,15.4504,10358.821,2
gestureclass,15.4784,10408.111,2
gestureclass,15.4948,10471.792,2
gestureclass,15.5967,10448.636,2
gestureclass,15.6552,10467.371,2
gestureclass,15.7028,10498.678,2
gestureclass,15.7055,10573.753,2
gestureclass,15.7400,10616.684,2
gestureclass,15.8085,10626.305,2
gestureclass,15.8304,10683.221,2
gestureclass,15.8757,10717.615,2
gestureclass,15.8865,10786.102,2
gestureclass,15.8909,10861.083,2
gestureclass,15.9585,10870.639,2
gestureclass,15.9752,10931.576,2
gestureclass,15.9979,10987.288,2
gestureclass,16.0091,11055.581,2
