task,send_elapsed_s,latency_ms,server_exec_ms,worker_id
ecgclass__app1,8.6572,148.023,146.532,0
ecgclass,8.7199,148.927,147.519,0
ecgclass__app2,8.7234,145.738,144.567,0
ecgclass__app3,8.7437,148.273,146.761,0
ecgclass__app1,8.8053,145.955,144.285,0
ecgclass,8.8688,147.830,146.336,0
ecgclass__app2,8.8692,147.586,146.138,0
ecgclass__app3,8.8920,145.982,144.533,0
ecgclass__app1,8.9512,144.320,142.714,0
ecgclass,9.0167,144.928,143.483,0
ecgclass__app2,9.0168,148.088,146.902,0
ecgclass__app3,9.0380,146.203,144.592,0
ecgclass__app1,9.0956,142.926,141.302,0
ecgclass,9.1616,148.176,146.761,0
ecgclass__app2,9.1649,146.396,144.990,0
ecgclass__app3,9.1843,145.167,143.504,0
ecgclass__app1,9.2385,143.101,141.617,0
ecgclass,9.3098,146.830,145.311,0
ecgclass__app2,9.3113,145.840,144.484,0
ecgclass__app3,9.3295,145.226,143.534,0
ecgclass__app1,9.3816,144.490,142.889,0
ecgclass,9.4567,148.075,146.597,0
ecgclass__app2,9.4572,147.702,146.193,0
ecgclass__app3,9.4747,143.760,142.167,0
ecgclass__app1,9.5262,143.710,142.197,0
ecgclass,9.6048,146.037,144.599,0
ecgclass__app2,9.6049,146.375,145.150,0
ecgclass__app3,9.6185,144.106,142.548,0
ecgclass__app1,9.6699,147.009,145.475,0
ecgclass,9.7508,147.033,145.682,0
ecgclass__app2,9.7513,147.034,145.865,0
ecgclass__app3,9.7626,143.242,141.765,0
ecgclass__app1,9.8169,143.708,142.134,0
ecgclass,9.8979,146.765,145.295,0
ecgclass__app2,9.8983,146.448,145.000,0
ecgclass__app3,9.9059,146.168,144.768,0
ecgclass__app1,9.9606,143.187,141.514,0
ecgclass,10.0446,145.188,143.672,0
ecgclass__app2,10.0448,145.676,144.380,0
ecgclass__app3,10.0521,144.808,143.341,0
ecgclass__app1,10.1038,143.603,141.915,0
ecgclass,10.1899,147.842,146.307,0
ecgclass__app2,10.1905,147.380,145.874,0
ecgclass__app3,10.1969,144.696,143.340,0
ecgclass__app1,10.2475,140.899,139.262,0
ecgclass,10.3377,149.581,148.033,0
ecgclass__app2,10.3378,149.578,148.026,0
ecgclass__app3,10.3416,146.224,144.942,0
ecgclass__app1,10.3884,140.192,138.643,0
ecgclass__app2,10.4874,145.584,144.055,0
ecgclass__app3,10.4878,149.969,148.804,0
ecgclass,10.4873,151.183,149.852,0
ecgclass__app1,10.5286,142.720,141.332,0
ecgclass__app2,10.6330,146.251,144.622,0
ecgclass,10.6385,148.463,147.066,0
ecgclass__app3,10.6378,149.549,148.158,0
ecgclass__app1,10.6713,145.063,143.588,0
ecgclass__app2,10.7793,150.219,148.709,0
ecgclass,10.7870,145.762,144.438,0
ecgclass__app3,10.7874,149.734,148.389,0
ecgclass__app1,10.8164,143.915,142.413,0
ecgclass__app2,10.9296,144.926,143.439,0
ecgclass,10.9328,146.073,144.850,0
ecgclass__app3,10.9372,145.420,144.078,0
ecgclass__app1,10.9604,143.916,142.467,0
ecgclass__app2,11.0745,143.381,141.920,0
ecgclass__app3,11.0826,145.607,144.322,0
ecgclass,11.0789,150.235,148.988,0
ecgclass__app1,11.1043,143.017,141.487,0
ecgclass__app2,11.2179,146.255,144.785,0
ecgclass__app3,11.2282,146.184,144.823,0
ecgclass,11.2291,145.794,144.536,0
ecgclass__app1,11.2473,146.413,144.857,0
ecgclass__app2,11.3642,145.041,143.536,0
ecgclass,11.3749,143.817,142.477,0
ecgclass__app3,11.3744,144.747,143.141,0
ecgclass__app1,11.3938,143.866,142.349,0
ecgclass__app2,11.5092,147.611,146.137,0
ecgclass,11.5188,145.698,144.317,0
ecgclass__app3,11.5192,146.234,145.062,0
ecgclass__app1,11.5377,144.539,143.100,0
ecgclass__app2,11.6569,145.748,144.308,0
ecgclass,11.6645,147.667,146.321,0
ecgclass__app3,11.6654,147.140,145.722,0
ecgclass__app1,11.6822,143.022,141.557,0
ecgclass__app2,11.8026,147.334,145.769,0
ecgclass,11.8122,145.583,144.198,0
ecgclass__app3,11.8126,145.827,144.686,0
ecgclass__app1,11.8253,144.263,142.841,0
ecgclass__app2,11.9500,144.909,143.362,0
ecgclass,11.9578,144.904,143.285,0
ecgclass__app3,11.9584,146.917,145.655,0
ecgclass__app1,11.9695,144.248,142.833,0
ecgclass__app2,12.0949,146.073,144.480,0
ecgclass,12.1027,146.119,144.696,0
ecgclass__app3,12.1054,146.353,145.037,0
ecgclass__app1,12.1138,145.107,143.790,0
ecgclass__app2,12.2410,145.715,144.085,0
ecgclass,12.2488,145.589,144.113,0
ecgclass__app3,12.2517,147.261,145.774,0
ecgclass__app1,12.2589,143.433,142.101,0
ecgclass__app2,12.3868,141.908,140.300,0
ecgclass,12.3944,147.430,145.993,0
ecgclass__app3,12.3990,146.852,145.364,0
ecgclass__app1,12.4024,146.230,144.985,0
ecgclass__app2,12.5287,143.191,141.510,0
ecgclass,12.5419,144.810,143.313,0
ecgclass__app3,12.5459,145.121,143.695,0
ecgclass__app1,12.5486,146.965,145.636,0
ecgclass__app2,12.6719,143.305,141.637,0
ecgclass,12.6867,147.266,145.846,0
ecgclass__app3,12.6910,147.337,145.893,0
ecgclass__app1,12.6956,146.344,145.165,0
ecgclass__app2,12.8152,141.860,140.384,0
ecgclass,12.8340,145.931,144.500,0
ecgclass__app3,12.8384,147.412,146.040,0
ecgclass__app1,12.8420,147.210,145.952,0
ecgclass__app2,12.9571,146.115,144.555,0
ecgclass,12.9800,146.893,145.326,0
ecgclass__app3,12.9858,148.153,146.662,0
ecgclass__app1,12.9892,147.654,146.247,0
ecgclass__app2,13.1032,143.563,142.134,0
ecgclass,13.1269,145.736,144.095,0
ecgclass__app1,13.1369,145.103,143.718,0
ecgclass__app3,13.1340,148.167,146.351,0
ecgclass__app2,13.2468,143.827,142.294,0
ecgclass,13.2726,143.234,141.641,0
ecgclass__app1,13.2820,147.416,145.622,0
ecgclass__app3,13.2822,148.113,146.815,0
ecgclass__app2,13.3907,144.480,142.881,0
ecgclass,13.4159,144.469,142.871,0
ecgclass__app1,13.4294,146.569,144.990,0
ecgclass__app3,13.4303,146.732,145.446,0
ecgclass__app2,13.5352,142.153,140.581,0
ecgclass,13.5604,144.424,142.898,0
ecgclass__app3,13.5771,144.973,143.444,0
ecgclass__app1,13.5760,146.689,145.242,0
ecgclass__app2,13.6773,146.055,144.498,0
ecgclass,13.7048,146.138,144.744,0
ecgclass__app3,13.7221,145.096,143.599,0
ecgclass__app1,13.7227,145.190,143.912,0
ecgclass__app2,13.8234,146.257,144.664,0
ecgclass,13.8510,146.247,144.737,0
ecgclass__app3,13.8672,145.348,143.838,0
ecgclass__app1,13.8679,144.783,143.152,0
ecgclass__app2,13.9697,145.293,143.688,0
ecgclass,13.9972,142.947,141.303,0
ecgclass__app1,14.0127,146.318,144.742,0
ecgclass__app3,14.0126,147.356,145.931,0
ecgclass__app2,14.1150,147.770,146.135,0
ecgclass,14.1402,144.288,142.791,0
ecgclass__app3,14.1599,145.869,144.393,0
ecgclass__app1,14.1591,146.911,145.214,0
ecgclass__app2,14.2628,146.038,144.375,0
ecgclass,14.2845,143.652,142.266,0
ecgclass__app3,14.3058,147.757,146.059,0
ecgclass__app1,14.3060,147.764,146.065,0
ecgclass__app2,14.4089,146.966,145.423,0
ecgclass,14.4282,143.307,141.914,0
ecgclass__app3,14.4536,146.278,144.587,0
ecgclass__app1,14.4538,146.281,144.484,0
ecgclass__app2,14.5558,145.225,143.743,0
ecgclass,14.5715,144.170,142.674,0
ecgclass__app1,14.6001,146.516,144.938,0
ecgclass__app3,14.5999,146.890,144.947,0
ecgclass__app2,14.7011,147.507,145.959,0
ecgclass,14.7157,142.402,141.004,0
ecgclass__app1,14.7466,144.897,143.334,0
ecgclass__app3,14.7468,145.676,144.246,0
ecgclass__app2,14.8486,146.004,144.390,0
ecgclass,14.8582,145.481,143.956,0
ecgclass__app1,14.8915,146.919,145.390,0
ecgclass__app3,14.8925,147.344,145.991,0
ecgclass__app2,14.9946,146.309,144.641,0
ecgclass,15.0037,145.514,144.216,0
ecgclass__app1,15.0385,145.188,143.645,0
ecgclass__app3,15.0399,144.627,143.365,0
ecgclass__app2,15.1410,143.749,142.083,0
ecgclass,15.1492,143.895,142.548,0
ecgclass__app3,15.1845,145.773,144.321,0
ecgclass__app1,15.1837,146.715,145.078,0
ecgclass__app2,15.2847,146.365,144.732,0
ecgclass,15.2931,143.499,142.087,0
ecgclass__app1,15.3304,144.914,143.407,0
ecgclass__app3,15.3303,146.060,144.631,0
ecgclass__app2,15.4312,146.547,144.932,0
ecgclass,15.4366,145.476,144.183,0
ecgclass__app3,15.4764,143.906,142.406,0
ecgclass__app1,15.4753,145.053,143.405,0
ecgclass__app2,15.5777,144.511,142.800,0
ecgclass,15.5821,144.514,143.221,0
ecgclass__app3,15.6203,144.779,143.340,0
ecgclass__app1,15.6204,144.810,143.289,0
ecgclass__app2,15.7223,144.480,142.828,0
ecgclass,15.7267,145.518,144.164,0
ecgclass__app3,15.7651,144.542,143.086,0
ecgclass__app1,15.7652,144.680,143.087,0
ecgclass__app2,15.8668,143.172,141.552,0
ecgclass,15.8722,144.763,143.417,0
ecgclass__app3,15.9096,146.956,145.466,0
ecgclass__app1,15.9099,146.811,145.342,0
ecgclass__app2,16.0100,142.496,140.774,0
ecgclass,16.0170,146.190,144.682,0
ecgclass__app3,16.0566,144.603,143.100,0
ecgclass__app1,16.0567,144.611,143.047,0
ecgclass__app2,16.1525,144.598,142.954,0
ecgclass,16.1632,144.643,143.077,0
ecgclass__app1,16.2014,143.945,142.390,0
ecgclass__app3,16.2012,144.946,143.559,0
ecgclass__app2,16.2971,144.401,142.814,0
ecgclass,16.3079,143.614,142.029,0
ecgclass__app1,16.3453,146.426,144.878,0
ecgclass__app3,16.3462,146.579,145.398,0
ecgclass__app2,16.4415,146.234,144.552,0
ecgclass,16.4515,143.997,142.438,0
ecgclass__app3,16.4928,145.558,144.131,0
ecgclass__app1,16.4918,146.721,145.137,0
ecgclass__app2,16.5878,144.396,142.737,0
ecgclass,16.5955,144.248,142.687,0
ecgclass__app3,16.6384,146.001,144.440,0
ecgclass__app1,16.6385,146.070,144.480,0
ecgclass__app2,16.7322,141.767,140.285,0
ecgclass,16.7398,144.087,142.567,0
ecgclass__app3,16.7844,145.953,144.301,0
ecgclass__app1,16.7846,146.307,144.877,0
ecgclass__app2,16.8740,146.453,144.893,0
ecgclass,16.8839,144.290,142.758,0
ecgclass__app3,16.9304,146.275,144.748,0
ecgclass__app1,16.9309,145.877,144.350,0
ecgclass__app2,17.0205,145.875,144.243,0
ecgclass,17.0282,144.232,142.804,0
ecgclass__app3,17.0767,145.190,143.694,0
ecgclass__app1,17.0768,145.199,143.701,0
ecgclass__app2,17.1663,145.296,143.694,0
ecgclass,17.1725,144.801,143.271,0
ecgclass__app1,17.2220,143.668,142.183,0
ecgclass__app3,17.2219,144.610,143.342,0
ecgclass__app2,17.3117,146.030,144.362,0
ecgclass,17.3173,145.568,144.021,0
ecgclass__app1,17.3657,145.535,143.958,0
ecgclass__app3,17.3665,145.974,144.727,0
ecgclass__app2,17.4577,145.034,143.461,0
ecgclass,17.4629,145.440,143.905,0
ecgclass__app3,17.5125,147.352,145.918,0
ecgclass__app1,17.5112,149.292,147.931,0
ecgclass__app2,17.6028,147.015,145.357,0
ecgclass,17.6083,146.977,145.530,0
ecgclass__app1,17.6605,143.459,142.031,0
ecgclass__app3,17.6598,145.356,144.082,0
ecgclass__app2,17.7498,146.399,144.805,0
ecgclass,17.7553,145.398,143.906,0
ecgclass__app1,17.8040,145.487,144.000,0
ecgclass__app3,17.8052,146.697,145.512,0
ecgclass__app2,17.8962,143.570,141.965,0
ecgclass,17.9008,144.475,142.989,0
ecgclass__app3,17.9519,144.494,143.149,0
ecgclass__app1,17.9495,147.274,145.805,0
ecgclass__app2,18.0398,145.668,144.040,0
ecgclass,18.0453,144.677,143.249,0
ecgclass__app3,18.0964,144.326,142.799,0
ecgclass__app1,18.0968,148.627,147.207,0
ecgclass__app2,18.1855,146.073,144.358,0
ecgclass,18.1900,147.152,145.667,0
ecgclass__app3,18.2408,146.139,144.620,0
ecgclass__app1,18.2455,146.230,144.678,0
ecgclass__app2,18.3316,145.383,143.728,0
ecgclass,18.3372,145.514,143.889,0
ecgclass__app3,18.3869,145.277,143.862,0
ecgclass__app1,18.3917,145.199,143.726,0
ecgclass__app2,18.4770,145.577,143.893,0
ecgclass,18.4827,145.555,143.976,0
ecgclass__app3,18.5322,145.826,144.443,0
ecgclass__app1,18.5369,145.139,143.718,0
ecgclass__app2,18.6226,145.911,144.258,0
ecgclass,18.6283,145.817,144.320,0
ecgclass__app3,18.6781,145.062,143.567,0
ecgclass__app1,18.6821,147.972,146.519,0
ecgclass__app2,18.7686,148.274,146.603,0
ecgclass,18.7741,146.007,144.576,0
ecgclass__app3,18.8232,142.938,141.506,0
ecgclass__app1,18.8301,146.356,144.847,0
ecgclass__app2,18.9169,146.314,144.628,0
ecgclass,18.9202,147.223,145.845,0
ecgclass__app3,18.9661,145.845,144.379,0
ecgclass__app1,18.9764,143.460,141.941,0
ecgclass__app2,19.0632,146.498,144.810,0
ecgclass,19.0674,145.663,144.228,0
ecgclass__app3,19.1120,145.046,143.420,0
ecgclass__app1,19.1199,145.460,144.037,0
ecgclass__app2,19.2097,145.534,143.866,0
ecgclass,19.2131,146.383,144.904,0
ecgclass__app3,19.2571,146.285,144.744,0
ecgclass__app1,19.2654,142.445,141.072,0
ecgclass__app2,19.3553,144.359,142.734,0
ecgclass,19.3595,145.717,144.186,0
ecgclass__app3,19.4034,146.253,144.750,0
ecgclass__app1,19.4079,145.397,144.068,0
ecgclass__app2,19.4997,146.021,144.331,0
ecgclass,19.5052,144.043,142.630,0
ecgclass__app3,19.5497,146.075,144.667,0
ecgclass__app1,19.5533,146.333,145.009,0
ecgclass__app2,19.6457,142.842,141.175,0
ecgclass,19.6493,146.411,145.003,0
ecgclass__app3,19.6958,146.325,144.856,0
ecgclass__app1,19.6996,146.232,144.774,0
ecgclass__app2,19.7886,145.201,143.616,0
ecgclass,19.7957,144.968,143.482,0
ecgclass__app3,19.8421,147.338,145.860,0
ecgclass__app1,19.8459,147.359,145.887,0
ecgclass__app2,19.9338,143.766,142.152,0
ecgclass,19.9407,146.221,144.698,0
ecgclass__app3,19.9895,146.862,145.286,0
ecgclass__app1,19.9933,145.473,144.028,0
ecgclass__app2,20.0776,143.370,141.759,0
ecgclass,20.0869,147.357,145.768,0
ecgclass__app1,20.1388,145.245,143.829,0
ecgclass__app3,20.1363,147.806,146.152,0
ecgclass__app2,20.2210,145.125,143.548,0
ecgclass,20.2343,146.003,144.432,0
ecgclass__app1,20.2840,147.131,145.634,0
ecgclass__app3,20.2842,147.126,145.494,0
ecgclass__app2,20.3661,143.856,142.187,0
ecgclass,20.3803,145.341,143.844,0
ecgclass__app3,20.4313,145.084,143.562,0
ecgclass__app1,20.4312,145.335,143.842,0
ecgclass__app2,20.5100,145.087,143.497,0
ecgclass,20.5257,145.303,143.734,0
ecgclass__app3,20.5764,145.904,144.233,0
ecgclass__app1,20.5765,145.914,144.405,0
ecgclass__app2,20.6551,143.788,142.169,0
ecgclass,20.6710,143.551,141.938,0
ecgclass__app3,20.7223,148.772,147.336,0
ecgclass__app1,20.7224,148.809,147.331,0
ecgclass__app2,20.7989,144.831,143.229,0
ecgclass,20.8146,145.035,143.438,0
ecgclass__app3,20.8711,146.528,144.903,0
ecgclass__app1,20.8712,146.508,144.941,0
ecgclass__app2,20.9438,144.911,143.359,0
ecgclass,20.9597,147.984,146.447,0
ecgclass__app3,21.0176,146.718,145.088,0
ecgclass__app1,21.0178,146.783,145.075,0
ecgclass__app2,21.0887,141.199,139.697,0
ecgclass,21.1077,143.823,142.275,0
ecgclass__app1,21.1646,148.123,146.559,0
ecgclass__app3,21.1644,148.475,146.576,0
ecgclass__app2,21.2299,142.198,140.590,0
ecgclass,21.2515,145.373,143.821,0
ecgclass__app3,21.3129,146.358,144.726,0
ecgclass__app1,21.3127,146.691,144.929,0
ecgclass__app2,21.3722,140.584,139.037,0
ecgclass,21.3969,146.333,144.801,0
ecgclass__app3,21.4592,146.172,144.551,0
ecgclass__app1,21.4594,146.186,144.495,0
ecgclass__app2,21.5128,142.229,140.702,0
ecgclass,21.5432,146.733,145.398,0
ecgclass__app1,21.6056,144.693,143.170,0
ecgclass__app3,21.6054,145.642,144.365,0
ecgclass__app2,21.6550,145.730,144.085,0
ecgclass,21.6900,144.248,142.755,0
ecgclass__app3,21.7511,145.223,143.742,0
ecgclass__app1,21.7503,146.134,144.521,0
ecgclass__app2,21.8008,143.731,142.121,0
ecgclass,21.8343,144.454,143.051,0
ecgclass__app1,21.8965,144.710,143.269,0
ecgclass__app3,21.8963,145.932,144.588,0
ecgclass__app2,21.9445,144.171,142.538,0
ecgclass,21.9787,146.601,145.009,0
ecgclass__app3,22.0423,145.106,143.679,0
ecgclass__app1,22.0412,146.340,144.901,0
ecgclass__app2,22.0887,141.857,140.329,0
