task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,2789,4.7271,32090.962,31963.449,57258.611,59510.154,2781.78,2777.799,0.002,0.066,29304.528,0.0,29309.182
gestureclass,no_sharing_tpc,2433,4.1237,32847.136,31710.382,57238.341,59367.892,2779.605,2775.594,0.002,0.066,30063.586,0.0,30067.531
