task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,4398,15.1655,137.315,108.259,316.208,546.992,97.461,43.739,0.002,19.633,38.686,39.854
gestureclass,no_sharing,4446,15.331,135.092,104.15,331.164,544.16,96.479,41.948,0.002,20.012,37.443,38.613
