task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,5368,9.0983,52.238,39.4,102.346,143.346,37.97,36.61,0.002,0.602,11.426,0.0,14.267
vocseg,sharing,5346,9.061,52.559,39.563,103.052,145.897,38.196,36.455,0.002,0.875,11.546,0.0,14.363
