task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,1646,9.6824,69.309,61.875,141.9,206.211,37.517,11.876,0.001,14.742,25.684,31.792
vocseg,sharing,1702,10.0118,69.319,62.107,144.187,209.643,37.175,11.891,0.001,15.075,26.046,32.145
