task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,4137,7.0119,345.248,274.425,863.764,1334.149,246.189,241.323,0.003,2.478,98.328,0.0,99.059
gestureclass,no_sharing_tpc,4180,7.0847,336.86,273.372,832.388,1244.578,240.032,235.136,0.003,2.509,96.025,0.0,96.828
heartrate,no_sharing_tpc,4219,7.1508,330.561,262.634,829.321,1316.561,236.591,231.739,0.003,2.514,93.07,0.0,93.97
diasbp,no_sharing_tpc,4158,7.0475,313.555,249.091,782.193,1075.375,226.614,221.749,0.003,2.602,86.23,0.0,86.941
