req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms),gpu_alloc_peak_mb
0,0.0,site2,172.31.46.11:8000,papageissvri,diasbp,1777095874.6689167,1777095874.6689227,1777095874.7021034,1777095874.7139134,1777095874.9378872,0.0059604644775390625,32.08589553833008,11.810064315795898,225.0685691833496,268.9704895019531,10.261605,0.0029100000000000003,0.708955,44.0224609375
9,0.0,site2,172.31.46.11:8000,papageissvri,diasbp__app11,1777095874.6694794,1777095874.6694806,1777095874.7132814,1777095874.7244368,1777095874.9380302,0.0011920928955078125,42.70601272583008,11.155366897583008,214.68830108642578,268.5508728027344,9.717152,0.002394,0.062369,44.0537109375
10,0.0,site2,172.31.46.11:8000,papageissvri,diasbp__app11,1777095874.66953,1777095874.669531,1777095874.7132814,1777095874.7244368,1777095874.9380727,0.0011920928955078125,42.65546798706055,11.155366897583008,214.73073959350586,268.5427665710449,9.717152,0.002394,0.062369,44.0537109375
11,0.0,site2,172.31.46.11:8000,papageissvri,diasbp__app11,1777095874.6695645,1777095874.6695652,1777095874.7132814,1777095874.7244368,1777095874.9381087,0.0007152557373046875,42.62137413024902,11.155366897583008,214.7667407989502,268.54419708251953,9.717152,0.002394,0.062369,44.0537109375
14,0.0,site2,172.31.46.11:8000,papageissvri,diasbp__app11,1777095874.669665,1777095874.669666,1777095874.7132814,1777095874.7244368,1777095874.9381442,0.00095367431640625,42.52052307128906,11.155366897583008,214.80226516723633,268.4791088104248,9.717152,0.002394,0.062369,44.0537109375
15,0.0,site2,172.31.46.11:8000,papageissvri,diasbp__app11,1777095874.6697,1777095874.6697006,1777095874.7132814,1777095874.7244368,1777095874.9381754,0.0007152557373046875,42.485952377319336,11.155366897583008,214.83349800109863,268.4755325317383,9.717152,0.002394,0.062369,44.0537109375
12,0.0,site2,172.31.46.11:8000,papageissvri,diasbp__app11,1777095874.6695976,1777095874.6695986,1777095874.7132814,1777095874.7244368,1777095874.9382067,0.00095367431640625,42.587995529174805,11.155366897583008,214.86473083496094,268.60904693603516,9.717152,0.002394,0.062369,44.0537109375
13,0.0,site2,172.31.46.11:8000,papageissvri,diasbp__app11,1777095874.669632,1777095874.669633,1777095874.7132814,1777095874.7244368,1777095874.9382389,0.00095367431640625,42.55366325378418,11.155366897583008,214.89691734313965,268.60690116882324,9.717152,0.002394,0.062369,44.0537109375
16,0.0,site2,172.31.46.11:8000,papageissvri,diasbp__app11,1777095874.6697361,1777095874.6697369,1777095874.7132814,1777095874.7244368,1777095874.938268,0.0007152557373046875,42.4497127532959,11.155366897583008,214.92600440979004,268.53179931640625,9.717152,0.002394,0.062369,44.0537109375
17,0.0,site2,172.31.46.11:8000,papageissvri,diasbp__app11,1777095874.6697698,1777095874.6697705,1777095874.7132814,1777095874.7244368,1777095874.9382975,0.0007152557373046875,42.41609573364258,11.155366897583008,214.95556831359863,268.5277462005615,9.717152,0.002394,0.062369,44.0537109375
1,0.0,site2,172.31.46.11:8000,papageissvri,diasbp,1777095874.669127,1777095874.6691291,1777095874.7132814,1777095874.72513,1777095874.9383285,0.0021457672119140625,43.05744171142578,11.848688125610352,214.2932415008545,269.20151710510254,9.717152,0.0020889999999999997,0.073113,44.0537109375
2,0.0,site2,172.31.46.11:8000,papageissvri,diasbp,1777095874.669187,1777095874.6691883,1777095874.7132814,1777095874.72513,1777095874.9383583,0.0011920928955078125,42.998313903808594,11.848688125610352,214.3230438232422,269.17123794555664,9.717152,0.0020889999999999997,0.073113,44.0537109375
3,0.0,site2,172.31.46.11:8000,papageissvri,diasbp,1777095874.6692352,1777095874.6692364,1777095874.7132814,1777095874.72513,1777095874.93839,0.0011920928955078125,42.95015335083008,11.848688125610352,214.3547534942627,269.15478706359863,9.717152,0.0020889999999999997,0.073113,44.0537109375
4,0.0,site2,172.31.46.11:8000,papageissvri,diasbp,1777095874.6692784,1777095874.6692796,1777095874.7132814,1777095874.72513,1777095874.9384181,0.0011920928955078125,42.906999588012695,11.848688125610352,214.38288688659668,269.13976669311523,9.717152,0.0020889999999999997,0.073113,44.0537109375
5,0.0,site2,172.31.46.11:8000,papageissvri,diasbp,1777095874.66932,1777095874.669321,1777095874.7132814,1777095874.72513,1777095874.9384468,0.00095367431640625,42.86551475524902,11.848688125610352,214.41149711608887,269.12665367126465,9.717152,0.0020889999999999997,0.073113,44.0537109375
6,0.0,site2,172.31.46.11:8000,papageissvri,diasbp,1777095874.6693604,1777095874.6693614,1777095874.7132814,1777095874.72513,1777095874.938475,0.00095367431640625,42.82522201538086,11.848688125610352,214.43963050842285,269.11449432373047,9.717152,0.0020889999999999997,0.073113,44.0537109375
7,0.0,site2,172.31.46.11:8000,papageissvri,diasbp,1777095874.6694007,1777095874.6694016,1777095874.7132814,1777095874.72513,1777095874.9385033,0.00095367431640625,42.784929275512695,11.848688125610352,214.46800231933594,269.1025733947754,9.717152,0.0020889999999999997,0.073113,44.0537109375
8,0.0,site2,172.31.46.11:8000,papageissvri,diasbp,1777095874.66944,1777095874.669441,1777095874.7132814,1777095874.72513,1777095874.9385314,0.00095367431640625,42.74559020996094,11.848688125610352,214.49613571166992,269.0913677215576,9.717152,0.0020889999999999997,0.073113,44.0537109375
54,0.0,site2,172.31.34.115:8000,momentbase,heartrate,1777095874.6765683,1777095874.676571,1777095874.7161455,1777095874.7389405,1777095874.9385664,0.0026226043701171875,38.362979888916016,22.79496192932129,200.8376121520996,261.99817657470703,20.127072,0.003066,1.763825,460.06591796875
18,0.0,site2,172.31.40.38:8010,momentlarge,etth1fore,1777095874.6698096,1777095874.6698115,1777095874.702901,1777095874.75185,1777095874.9386253,0.0019073486328125,31.74567222595215,48.94900321960449,188.11917304992676,268.8157558441162,46.961706,0.0034939999999999997,0.535048,1515.6064453125
19,0.0,site2,172.31.40.38:8010,momentlarge,etth1fore,1777095874.669867,1777095874.6698685,1777095874.702901,1777095874.75185,1777095874.9386675,0.001430511474609375,31.688690185546875,48.94900321960449,188.16137313842773,268.8004970550537,46.961706,0.0034939999999999997,0.535048,1515.6064453125
109,0.0,site2,172.31.39.15:8010,papageip,sysbp,1777095874.6890874,1777095874.6890905,1777095874.7402332,1777095874.7557843,1777095874.9387014,0.0030994415283203125,49.674153327941895,15.551090240478516,184.38565731048584,249.61400032043457,14.018858999999999,0.0035310000000000003,0.6821470000000001,44.0224609375
90,0.0,site2,172.31.40.38:8000,dinosmall,nyudepth,1777095874.6830761,1777095874.6830783,1777095874.7287307,1777095874.7508712,1777095874.9425926,0.0021457672119140625,42.475223541259766,22.1405029296875,194.8986053466797,259.51647758483887,20.347707,0.0031750000000000003,0.944555,93.3974609375
36,0.0,site2,172.31.34.115:8010,swinbase,eurosatclass,1777095874.6706858,1777095874.6706877,1777095874.7048907,1777095874.7565343,1777095874.94271,0.0019073486328125,26.07429027557373,51.64361000061035,194.30434703826904,272.02415466308594,49.023536,0.0027080000000000003,1.689114,356.38232421875
72,0.0,site2,172.31.39.15:8000,swinsmall,imgclass10,1777095874.6772177,1777095874.6772196,1777095874.7197745,1777095874.7659676,1777095874.9427493,0.0019073486328125,36.00645065307617,46.19312286376953,183.33005905151367,265.5315399169922,44.803097,0.0025210000000000002,0.569317,212.78076171875
119,0.0,site2,172.31.39.15:8010,papageip,sysbp__app14,1777095874.6894433,1777095874.6894453,1777095874.755261,1777095874.7701492,1777095874.942786,0.0019073486328125,64.34714794158936,14.888286590576172,174.10528659820557,253.3426284790039,12.660753,0.004712,0.11575099999999999,44.0556640625
120,0.0,site2,172.31.39.15:8010,papageip,sysbp__app14,1777095874.6894803,1777095874.6894813,1777095874.755261,1777095874.7701492,1777095874.942816,0.00095367431640625,64.31114673614502,14.888286590576172,174.13532733917236,253.33571434020996,12.660753,0.004712,0.11575099999999999,44.0556640625
121,0.0,site2,172.31.39.15:8010,papageip,sysbp__app14,1777095874.6895132,1777095874.689514,1777095874.755261,1777095874.7701492,1777095874.942844,0.0007152557373046875,64.2784833908081,14.888286590576172,174.16322231292725,253.33070755004883,12.660753,0.004712,0.11575099999999999,44.0556640625
122,0.0,site2,172.31.39.15:8010,papageip,sysbp__app14,1777095874.6895442,1777095874.6895452,1777095874.755261,1777095874.7701492,1777095874.9428692,0.00095367431640625,64.2472505569458,14.888286590576172,174.188494682312,253.3249855041504,12.660753,0.004712,0.11575099999999999,44.0556640625
123,0.0,site2,172.31.39.15:8010,papageip,sysbp__app14,1777095874.689577,1777095874.689578,1777095874.755261,1777095874.7701492,1777095874.942898,0.00095367431640625,64.21434879302979,14.888286590576172,174.2173433303833,253.32093238830566,12.660753,0.004712,0.11575099999999999,44.0556640625
124,0.0,site2,172.31.39.15:8010,papageip,sysbp__app14,1777095874.6896098,1777095874.6896107,1777095874.755261,1777095874.7701492,1777095874.9429264,0.00095367431640625,64.18168544769287,14.888286590576172,174.2457151412964,253.31664085388184,12.660753,0.004712,0.11575099999999999,44.0556640625
125,0.0,site2,172.31.39.15:8010,papageip,sysbp__app14,1777095874.6896436,1777095874.6896446,1777095874.755261,1777095874.7701492,1777095874.9429536,0.00095367431640625,64.14783000946045,14.888286590576172,174.27289485931396,253.309965133667,12.660753,0.004712,0.11575099999999999,44.0556640625
126,0.0,site2,172.31.39.15:8010,papageip,sysbp__app14,1777095874.6896749,1777095874.6896758,1777095874.755261,1777095874.7701492,1777095874.9429982,0.00095367431640625,64.11659717559814,14.888286590576172,174.31747913360596,253.32331657409668,12.660753,0.004712,0.11575099999999999,44.0556640625
127,0.0,site2,172.31.39.15:8010,papageip,sysbp__app14,1777095874.689706,1777095874.689707,1777095874.755261,1777095874.7701492,1777095874.9430282,0.00095367431640625,64.08536434173584,14.888286590576172,174.34751987457275,253.32212448120117,12.660753,0.004712,0.11575099999999999,44.0556640625
110,0.0,site2,172.31.39.15:8010,papageip,sysbp,1777095874.6891391,1777095874.68914,1777095874.755261,1777095874.7702382,1777095874.943058,0.00095367431640625,64.65232372283936,14.977216720581055,174.28839206695557,253.91888618469238,12.660753,0.002398,0.115729,44.0556640625
111,0.0,site2,172.31.39.15:8010,papageip,sysbp,1777095874.6891751,1777095874.6891758,1777095874.755261,1777095874.7702382,1777095874.9430861,0.0007152557373046875,64.61656093597412,14.977216720581055,174.31652545928955,253.91101837158203,12.660753,0.002398,0.115729,44.0556640625
112,0.0,site2,172.31.39.15:8010,papageip,sysbp,1777095874.6892097,1777095874.6892107,1777095874.755261,1777095874.7702382,1777095874.943116,0.00095367431640625,64.5817518234253,14.977216720581055,174.34632778167725,253.90625,12.660753,0.002398,0.115729,44.0556640625
113,0.0,site2,172.31.39.15:8010,papageip,sysbp,1777095874.689243,1777095874.6892443,1777095874.755261,1777095874.7702382,1777095874.9431462,0.0011920928955078125,64.54813480377197,14.977216720581055,174.37660694122314,253.90315055847168,12.660753,0.002398,0.115729,44.0556640625
114,0.0,site2,172.31.39.15:8010,papageip,sysbp,1777095874.689275,1777095874.6892762,1777095874.755261,1777095874.7702382,1777095874.9431863,0.0011920928955078125,64.51618671417236,14.977216720581055,174.4166612625122,253.91125679016113,12.660753,0.002398,0.115729,44.0556640625
115,0.0,site2,172.31.39.15:8010,papageip,sysbp,1777095874.6893098,1777095874.6893113,1777095874.755261,1777095874.7702382,1777095874.9432275,0.001430511474609375,64.48113918304443,14.977216720581055,174.45790767669678,253.91769409179688,12.660753,0.002398,0.115729,44.0556640625
116,0.0,site2,172.31.39.15:8010,papageip,sysbp,1777095874.6893444,1777095874.6893456,1777095874.755261,1777095874.7702382,1777095874.9432704,0.0011920928955078125,64.44680690765381,14.977216720581055,174.50082302093506,253.92603874206543,12.660753,0.002398,0.115729,44.0556640625
117,0.0,site2,172.31.39.15:8010,papageip,sysbp,1777095874.6893778,1777095874.6893787,1777095874.755261,1777095874.7702382,1777095874.9433088,0.00095367431640625,64.41366672515869,14.977216720581055,174.5392084121704,253.93104553222656,12.660753,0.002398,0.115729,44.0556640625
118,0.0,site2,172.31.39.15:8010,papageip,sysbp,1777095874.6894095,1777095874.6894104,1777095874.755261,1777095874.7702382,1777095874.943343,0.00095367431640625,64.38195705413818,14.977216720581055,174.57330226898193,253.93342971801758,12.660753,0.002398,0.115729,44.0556640625
128,0.0,site2,172.31.46.11:8010,dinobase,vocseg,1777095874.6897385,1777095874.6897402,1777095874.7473834,1777095874.7731419,1777095874.9473643,0.0016689300537109375,24.70254898071289,25.75850486755371,207.16309547424316,257.6258182525635,23.792265999999998,0.0031609999999999997,0.78569,341.5498046875
