task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,no_sharing_tpc,0.0001,56.0358,54.6285,53.038,0.0029,0.9355,0.7124,0.0,1.4072,1777551233856583347
ecgclass,no_sharing_tpc,0.4814,28.0592,26.6093,25.5576,0.0022,0.4217,0.9067,0.0,1.4499,1777551234338083447
ecgclass,no_sharing_tpc,0.9494,27.8132,26.4013,25.3763,0.0021,0.4205,0.9089,0.0,1.4119,1777551234806113029
ecgclass,no_sharing_tpc,1.4263,28.0182,26.5369,25.4583,0.0028,0.4408,0.9215,0.0,1.4813,1777551235283060061
ecgclass,no_sharing_tpc,1.482,43.8633,42.4546,41.3455,0.0023,0.4897,0.9048,0.0,1.4087,1777551235338689099
ecgclass,no_sharing_tpc,1.4985,54.8069,26.9893,25.9936,0.0027,0.449,27.2357,0.0,27.8176,1777551235381580663
ecgclass,no_sharing_tpc,1.7894,28.0445,26.5981,25.5524,0.0022,0.4199,0.8895,0.0,1.4464,1777551235646134125
ecgclass,no_sharing_tpc,2.0711,27.9212,26.4684,25.4341,0.0023,0.4353,0.9046,0.0,1.4528,1777551235927832389
ecgclass,no_sharing_tpc,2.6965,27.8201,26.4072,25.3873,0.0028,0.4162,0.9098,0.0,1.4129,1777551236553234482
ecgclass,no_sharing_tpc,2.7119,39.1133,26.3074,25.3354,0.0025,0.4375,12.2993,0.0,12.8059,1777551236580017027
ecgclass,no_sharing_tpc,2.9213,28.1947,26.7724,25.7232,0.0022,0.4189,0.8602,0.0,1.4223,1777551236778010771
ecgclass,no_sharing_tpc,2.9358,40.2548,26.1719,25.1805,0.0027,0.4509,13.6042,0.0,14.0829,1777551236805218553
ecgclass,no_sharing_tpc,3.1535,53.5886,52.3495,51.2121,0.0026,0.5049,0.8323,0.0,1.2391,1777551237010173739
ecgclass,no_sharing_tpc,3.5011,42.8081,41.1389,38.4563,0.0029,2.0511,0.9894,0.0,1.6691,1777551237357876406
ecgclass,no_sharing_tpc,3.5774,37.7374,36.3058,35.1917,0.0026,0.485,0.9251,0.0,1.4316,1777551237434166268
ecgclass,no_sharing_tpc,3.8239,28.064,26.5724,25.5397,0.0021,0.4182,0.9308,0.0,1.4916,1777551237680600515
