task,condition,elapsed_sec,latency_ms
gestureclass,single_gestureclass,0.0,240.113
gestureclass,single_gestureclass,0.0025,247.7388
gestureclass,single_gestureclass,0.0037,279.6626
gestureclass,single_gestureclass,0.0039,279.5401
gestureclass,single_gestureclass,0.019,264.3788
gestureclass,single_gestureclass,0.0383,245.1267
gestureclass,single_gestureclass,0.0436,239.8767
gestureclass,single_gestureclass,0.0608,256.4566
gestureclass,single_gestureclass,0.062,255.2233
gestureclass,single_gestureclass,0.0762,241.0667
gestureclass,single_gestureclass,0.0824,234.8523
gestureclass,single_gestureclass,0.0966,220.6419
gestureclass,single_gestureclass,0.1379,212.8491
gestureclass,single_gestureclass,0.1482,202.605
gestureclass,single_gestureclass,0.1625,188.3259
gestureclass,single_gestureclass,0.1767,174.0804
gestureclass,single_gestureclass,0.1767,174.314
gestureclass,single_gestureclass,0.179,206.3034
gestureclass,single_gestureclass,0.1832,202.1296
gestureclass,single_gestureclass,0.1954,189.9393
gestureclass,single_gestureclass,0.2036,181.7212
gestureclass,single_gestureclass,0.2442,141.273
gestureclass,single_gestureclass,0.2564,163.6703
gestureclass,single_gestureclass,0.2756,144.448
gestureclass,single_gestureclass,0.2778,142.2367
gestureclass,single_gestureclass,0.3046,115.5336
gestureclass,single_gestureclass,0.3046,115.5217
gestureclass,single_gestureclass,0.3119,143.2629
gestureclass,single_gestureclass,0.3162,139.0488
gestureclass,single_gestureclass,0.3364,118.8471
gestureclass,single_gestureclass,0.3396,115.8161
gestureclass,single_gestureclass,0.3468,108.6216
gestureclass,single_gestureclass,0.3531,137.2697
gestureclass,single_gestureclass,0.3553,135.3173
gestureclass,single_gestureclass,0.3826,108.0937
gestureclass,single_gestureclass,0.3996,91.0461
gestureclass,single_gestureclass,0.3996,91.038
gestureclass,single_gestureclass,0.4099,115.9258
gestureclass,single_gestureclass,0.4161,109.714
gestureclass,single_gestureclass,0.4212,104.6917
gestureclass,single_gestureclass,0.4284,97.5883
gestureclass,single_gestureclass,0.4296,96.3771
gestureclass,single_gestureclass,0.4408,120.7213
gestureclass,single_gestureclass,0.4408,120.7156
gestureclass,single_gestureclass,0.4521,109.4511
gestureclass,single_gestureclass,0.4826,79.0405
gestureclass,single_gestureclass,0.4826,79.0339
gestureclass,single_gestureclass,0.4839,112.4012
gestureclass,single_gestureclass,0.4901,106.2298
gestureclass,single_gestureclass,0.5057,90.7969
gestureclass,single_gestureclass,0.523,73.6191
