req_id,send_time_rel,latency_ms,start_time_ns,end_time_ns
0,2e-06,313.2122,1775250022738754973,1775250023031730344
1,0.006398,331.7244,1775250023045065598,1775250023058676875
2,0.012723,450.1016,1775250023073603490,1775250023184543023
3,0.018096,444.8252,1775250023073603490,1775250023184543023
4,0.019432,448.4999,1775250023073603490,1775250023184543023
5,0.019444,448.498,1775250023073603490,1775250023184543023
6,0.022849,445.0972,1775250023073603490,1775250023184543023
7,0.02624,441.7102,1775250023073603490,1775250023184543023
8,0.034593,433.362,1775250023073603490,1775250023184543023
9,0.034607,433.3508,1775250023073603490,1775250023184543023
10,0.037085,430.8765,1775250023073603490,1775250023184543023
11,0.037097,430.8677,1775250023073603490,1775250023184543023
12,0.039572,428.3969,1775250023073603490,1775250023184543023
13,0.043895,424.078,1775250023073603490,1775250023184543023
14,0.045277,422.6999,1775250023073603490,1775250023184543023
15,0.048629,419.3509,1775250023073603490,1775250023184543023
16,0.048642,419.3411,1775250023073603490,1775250023184543023
17,0.048649,419.3366,1775250023073603490,1775250023184543023
18,0.049256,418.7329,1775250023073603490,1775250023184543023
19,0.052525,415.468,1775250023073603490,1775250023184543023
20,0.052537,415.4592,1775250023073603490,1775250023184543023
21,0.056023,411.9763,1775250023073603490,1775250023184543023
22,0.05631,411.6929,1775250023073603490,1775250023184543023
23,0.061618,406.3883,1775250023073603490,1775250023184543023
24,0.063909,404.1009,1775250023073603490,1775250023184543023
25,0.0662,401.8137,1775250023073603490,1775250023184543023
26,0.067463,400.5539,1775250023073603490,1775250023184543023
27,0.067672,400.3482,1775250023073603490,1775250023184543023
28,0.067889,400.1341,1775250023073603490,1775250023184543023
29,0.069197,398.8299,1775250023073603490,1775250023184543023
30,0.070466,397.5646,1775250023073603490,1775250023184543023
31,0.071725,396.3401,1775250023073603490,1775250023184543023
32,0.075064,393.0132,1775250023073603490,1775250023184543023
33,0.076392,391.6929,1775250023073603490,1775250023184543023
34,0.076597,391.4912,1775250023073603490,1775250023184543023
35,0.077891,390.2004,1775250023073603490,1775250023184543023
36,0.080174,387.9213,1775250023073603490,1775250023184543023
37,0.080184,387.9147,1775250023073603490,1775250023184543023
38,0.081565,386.5383,1775250023073603490,1775250023184543023
39,0.083829,384.2778,1775250023073603490,1775250023184543023
40,0.083844,384.2654,1775250023073603490,1775250023184543023
41,0.088264,379.8492,1775250023073603490,1775250023184543023
42,0.091563,376.5538,1775250023073603490,1775250023184543023
43,0.093847,374.2735,1775250023073603490,1775250023184543023
44,0.093861,374.2621,1775250023073603490,1775250023184543023
45,0.097463,370.6639,1775250023073603490,1775250023184543023
46,0.100745,367.5303,1775250023073603490,1775250023184543023
47,0.103057,365.2236,1775250023073603490,1775250023184543023
48,0.104332,363.9529,1775250023073603490,1775250023184543023
49,0.104342,363.9464,1775250023073603490,1775250023184543023
50,0.104675,363.6179,1775250023073603490,1775250023184543023
51,0.105951,362.3452,1775250023073603490,1775250023184543023
52,0.105961,362.3385,1775250023073603490,1775250023184543023
53,0.105966,362.3369,1775250023073603490,1775250023184543023
54,0.109502,358.8045,1775250023073603490,1775250023184543023
55,0.119807,348.5034,1775250023073603490,1775250023184543023
56,0.121181,347.1322,1775250023073603490,1775250023184543023
57,0.121342,346.9751,1775250023073603490,1775250023184543023
58,0.122716,345.6059,1775250023073603490,1775250023184543023
59,0.123996,344.3291,1775250023073603490,1775250023184543023
60,0.124008,344.3401,1775250023073603490,1775250023184543023
61,0.126521,341.8307,1775250023073603490,1775250023184543023
62,0.129809,338.547,1775250023073603490,1775250023184543023
63,0.134153,334.2063,1775250023073603490,1775250023184543023
64,0.148528,319.8347,1775250023073603490,1775250023184543023
65,0.152915,315.4514,1775250023073603490,1775250023184543023
66,0.156287,371.3834,1775250023197943582,1775250023251518347
67,0.15957,368.1095,1775250023197943582,1775250023251518347
68,0.160833,366.9353,1775250023197943582,1775250023251518347
69,0.160843,369.4277,1775250023197943582,1775250023251518347
70,0.16331,366.9686,1775250023197943582,1775250023251518347
71,0.164557,365.726,1775250023197943582,1775250023251518347
72,0.168832,361.4554,1775250023197943582,1775250023251518347
73,0.173177,357.1138,1775250023197943582,1775250023251518347
74,0.17445,355.8447,1775250023197943582,1775250023251518347
75,0.174462,355.8362,1775250023197943582,1775250023251518347
76,0.176841,353.4606,1775250023197943582,1775250023251518347
77,0.183087,347.2228,1775250023197943582,1775250023251518347
78,0.185414,344.8997,1775250023197943582,1775250023251518347
79,0.190731,339.5851,1775250023197943582,1775250023251518347
80,0.192056,338.2642,1775250023197943582,1775250023251518347
81,0.195374,335.1026,1775250023197943582,1775250023251518347
82,0.196643,333.8404,1775250023197943582,1775250023251518347
83,0.196653,333.8344,1775250023197943582,1775250023251518347
84,0.196659,333.8332,1775250023197943582,1775250023251518347
85,0.197102,333.3945,1775250023197943582,1775250023251518347
86,0.197114,333.3859,1775250023197943582,1775250023251518347
87,0.201516,328.9881,1775250023197943582,1775250023251518347
88,0.202786,327.7216,1775250023197943582,1775250023251518347
89,0.204062,326.4489,1775250023197943582,1775250023251518347
90,0.206328,324.1858,1775250023197943582,1775250023251518347
91,0.206337,324.1799,1775250023197943582,1775250023251518347
92,0.211751,318.7692,1775250023197943582,1775250023251518347
93,0.215071,315.4554,1775250023197943582,1775250023251518347
94,0.21526,315.2695,1775250023197943582,1775250023251518347
95,0.216541,314.0292,1775250023197943582,1775250023251518347
96,0.217798,312.7775,1775250023197943582,1775250023251518347
97,0.217809,312.7708,1775250023197943582,1775250023251518347
98,0.218153,312.4301,1775250023197943582,1775250023251518347
99,0.219409,311.1792,1775250023197943582,1775250023251518347
100,0.225674,304.9178,1775250023197943582,1775250023251518347
101,0.227942,373.9173,1775250023264397673,1775250023320517708
102,0.235235,367.0571,1775250023264397673,1775250023320517708
103,0.240515,361.7914,1775250023264397673,1775250023320517708
104,0.243797,358.5176,1775250023264397673,1775250023320517708
105,0.248078,354.2449,1775250023264397673,1775250023320517708
106,0.250402,352.0525,1775250023264397673,1775250023320517708
107,0.252666,349.8006,1775250023264397673,1775250023320517708
108,0.253944,350.4887,1775250023264397673,1775250023320517708
109,0.253954,350.4999,1775250023264397673,1775250023320517708
110,0.259354,345.1059,1775250023264397673,1775250023320517708
111,0.25937,345.094,1775250023264397673,1775250023320517708
112,0.260759,343.7097,1775250023264397673,1775250023320517708
113,0.260769,343.7028,1775250023264397673,1775250023320517708
114,0.263167,341.3086,1775250023264397673,1775250023320517708
115,0.264439,340.0409,1775250023264397673,1775250023320517708
116,0.266716,337.7674,1775250023264397673,1775250023320517708
117,0.271984,332.5031,1775250023264397673,1775250023320517708
118,0.275374,329.1163,1775250023264397673,1775250023320517708
119,0.278672,325.8221,1775250023264397673,1775250023320517708
120,0.278685,325.8128,1775250023264397673,1775250023320517708
121,0.282158,322.3433,1775250023264397673,1775250023320517708
122,0.282409,322.0956,1775250023264397673,1775250023320517708
123,0.28371,320.7982,1775250023264397673,1775250023320517708
124,0.28372,320.8787,1775250023264397673,1775250023320517708
125,0.284032,320.5733,1775250023264397673,1775250023320517708
126,0.286346,318.2633,1775250023264397673,1775250023320517708
127,0.28965,314.9643,1775250023264397673,1775250023320517708
128,0.289661,314.9579,1775250023264397673,1775250023320517708
129,0.289667,315.1953,1775250023264397673,1775250023320517708
130,0.29641,308.4612,1775250023264397673,1775250023320517708
131,0.298734,306.1409,1775250023264397673,1775250023320517708
132,0.303056,301.8229,1775250023264397673,1775250023320517708
133,0.30307,301.8129,1775250023264397673,1775250023320517708
134,0.307528,297.3592,1775250023264397673,1775250023320517708
135,0.311869,293.0214,1775250023264397673,1775250023320517708
136,0.311944,322.6564,1775250023332729109,1775250023358037234
137,0.325325,309.6347,1775250023332729109,1775250023358037234
138,0.327633,307.3411,1775250023332729109,1775250023358037234
