task,send_time_s,latency_ms
gestureclass,1.8968,2542.720
gestureclass,1.8990,2585.448
gestureclass,1.9278,2601.380
gestureclass,1.9279,2645.229
gestureclass,1.9282,2687.562
gestureclass,1.9678,2691.481
gestureclass,1.9743,2727.577
gestureclass,2.0297,2716.587
gestureclass,2.0587,2732.353
gestureclass,2.0823,2753.355
gestureclass,2.0907,2789.601
gestureclass,2.0941,2828.954
gestureclass,2.0954,2871.430
gestureclass,2.1251,2886.626
gestureclass,2.1265,2929.595
gestureclass,2.1308,2969.459
gestureclass,2.1454,2998.892
gestureclass,2.1467,3041.278
gestureclass,2.1685,3062.899
gestureclass,2.1698,3106.791
gestureclass,2.1741,3147.455
gestureclass,2.1753,3190.388
gestureclass,2.2215,3188.520
gestureclass,2.2942,3159.463
gestureclass,2.3200,3178.434
gestureclass,2.3437,3198.830
gestureclass,2.3490,3238.047
gestureclass,2.3714,3260.069
gestureclass,2.3954,3279.435
gestureclass,2.4239,3294.524
gestureclass,2.4559,3307.207
gestureclass,2.4895,3318.052
gestureclass,2.4896,3362.811
gestureclass,2.5130,3559.444
gestureclass,2.5334,3577.807
gestureclass,2.5741,3582.504
gestureclass,2.5763,3624.213
gestureclass,2.5988,3645.043
gestureclass,2.6133,3673.100
gestureclass,2.6251,3704.882
gestureclass,2.6285,3746.209
gestureclass,2.6566,3763.025
gestureclass,2.6711,3793.065
gestureclass,2.6734,3833.886
gestureclass,2.8235,3727.262
gestureclass,2.8413,3754.478
gestureclass,2.8515,3789.565
gestureclass,2.9175,3767.236
gestureclass,2.9541,3774.288
gestureclass,2.9851,3786.086
gestureclass,2.9864,3827.918
gestureclass,3.0090,3849.873
gestureclass,3.0531,3851.098
gestureclass,3.0668,3882.162
gestureclass,3.0963,3896.730
gestureclass,3.1026,3932.868
gestureclass,3.1051,3973.900
gestureclass,3.1491,3976.020
gestureclass,3.1599,4010.678
gestureclass,3.1744,4040.447
gestureclass,3.1809,4077.141
gestureclass,3.1952,4105.208
gestureclass,3.2025,4141.747
gestureclass,3.2027,4187.347
gestureclass,3.2426,4192.021
gestureclass,3.2470,4231.430
gestureclass,3.2540,4268.543
gestureclass,3.2933,4273.436
gestureclass,3.3155,4296.421
gestureclass,3.3341,4322.845
gestureclass,3.3760,4325.328
gestureclass,3.3793,4365.978
gestureclass,3.3927,4396.298
gestureclass,3.4063,4427.864
gestureclass,3.4753,4407.707
gestureclass,3.5106,4415.695
gestureclass,3.5142,4455.703
gestureclass,3.5174,4497.583
gestureclass,3.5275,4532.016
gestureclass,3.5318,4572.493
gestureclass,3.5421,4607.120
gestureclass,3.5434,4649.539
gestureclass,3.5612,4675.576
gestureclass,3.5657,4716.650
gestureclass,3.5700,4757.235
gestureclass,3.6503,4720.392
gestureclass,3.6841,4730.294
gestureclass,3.7272,4729.908
gestureclass,3.7285,4771.301
gestureclass,3.7352,4809.053
gestureclass,3.7440,4845.881
gestureclass,3.7790,4855.104
gestureclass,3.7976,4881.869
gestureclass,3.7977,4924.763
gestureclass,3.8053,4959.789
gestureclass,3.8386,4971.545
gestureclass,3.9517,4903.916
gestureclass,3.9619,4936.939
gestureclass,3.9737,4969.254
gestureclass,3.9931,4992.832
gestureclass,4.0045,5024.715
gestureclass,4.0387,5035.964
gestureclass,4.0823,5037.863
gestureclass,4.0856,5078.691
gestureclass,4.1023,5104.975
gestureclass,4.1046,5146.739
gestureclass,4.1078,5189.402
gestureclass,4.1203,5221.881
gestureclass,4.1280,5257.703
gestureclass,4.1293,5300.429
gestureclass,4.1445,5328.384
gestureclass,4.1709,5346.713
gestureclass,4.1973,5365.417
gestureclass,4.2046,5402.603
gestureclass,4.2205,5430.547
gestureclass,4.2252,5469.271
gestureclass,4.2298,5507.774
gestureclass,4.2381,5544.433
gestureclass,4.2950,5532.431
gestureclass,4.3053,5566.363
gestureclass,4.3234,5591.915
gestureclass,4.3389,5620.209
gestureclass,4.3661,5636.779
gestureclass,4.4247,5623.304
gestureclass,4.4325,5659.959
gestureclass,4.4591,5677.030
gestureclass,4.4675,5712.245
gestureclass,4.5086,5714.226
gestureclass,4.5118,5754.529
gestureclass,4.5141,5797.402
gestureclass,4.5293,5826.517
gestureclass,4.5316,5868.572
gestureclass,4.5379,5905.798
gestureclass,4.5535,5934.618
gestureclass,4.5598,5973.121
gestureclass,4.6124,5965.912
gestureclass,4.6278,5994.231
gestureclass,4.6421,6024.527
gestureclass,4.6556,6054.612
gestureclass,4.6811,6074.190
gestureclass,4.6884,6111.984
gestureclass,4.7165,6128.278
gestureclass,4.7675,6121.230
gestureclass,4.8087,6123.568
gestureclass,4.8227,6153.671
gestureclass,4.8273,6194.319
gestureclass,4.8339,6232.567
gestureclass,4.8661,6244.812
gestureclass,4.8855,6268.072
gestureclass,4.8927,6304.207
gestureclass,4.8940,6347.117
gestureclass,4.9337,6352.816
gestureclass,4.9361,6394.964
gestureclass,4.9486,6426.058
gestureclass,4.9548,6462.929
gestureclass,4.9631,6498.999
gestureclass,4.9643,6543.524
gestureclass,4.9712,6581.178
gestureclass,5.0221,6574.678
gestureclass,5.0330,6607.433
gestureclass,5.0447,6639.081
gestureclass,5.0626,6665.615
gestureclass,5.0710,6702.019
gestureclass,5.0792,6738.663
gestureclass,5.0793,6783.713
gestureclass,5.1107,6795.664
gestureclass,5.1357,6814.452
gestureclass,5.1454,6850.229
gestureclass,5.1647,6876.090
gestureclass,5.1751,6910.087
gestureclass,5.1775,6952.568
gestureclass,5.1809,6993.536
gestureclass,5.2481,6971.179
gestureclass,5.2732,6991.143
gestureclass,5.2824,7025.381
gestureclass,5.3108,7040.439
gestureclass,5.3250,7068.519
gestureclass,5.3555,7082.102
gestureclass,5.3786,7104.689
gestureclass,5.4054,7122.567
gestureclass,5.4055,7167.072
gestureclass,5.4916,7124.318
gestureclass,5.4929,7166.168
gestureclass,5.5026,7201.649
gestureclass,5.5058,7243.136
gestureclass,5.5101,7283.484
gestureclass,5.5204,7317.632
gestureclass,5.5307,7350.849
gestureclass,5.5867,7338.589
gestureclass,5.5972,7373.034
gestureclass,5.6571,7358.169
gestureclass,5.6745,7384.573
gestureclass,5.6852,7418.320
gestureclass,5.7034,7444.483
gestureclass,5.7196,7472.986
gestureclass,5.7261,7511.613
gestureclass,5.7324,7549.480
gestureclass,5.7777,7547.813
gestureclass,5.7790,7590.228
gestureclass,5.7934,7620.353
gestureclass,5.8546,7604.498
gestureclass,5.8631,7640.449
gestureclass,5.8963,7651.551
gestureclass,5.9036,7686.393
gestureclass,5.9660,7668.538
gestureclass,5.9687,7710.680
gestureclass,5.9792,7744.606
gestureclass,5.9935,7774.523
gestureclass,6.0214,7790.917
gestureclass,6.0387,7817.453
gestureclass,6.0693,7831.462
gestureclass,6.0722,7873.196
gestureclass,6.1041,7886.377
gestureclass,6.1535,7880.540
gestureclass,6.1824,7895.826
gestureclass,6.1898,7932.550
gestureclass,6.1943,7972.911
gestureclass,6.2003,8011.393
gestureclass,6.2029,8053.565
gestureclass,6.2256,8074.079
gestureclass,6.2413,8102.771
gestureclass,6.2581,8131.777
gestureclass,6.2767,8157.862
gestureclass,6.3223,8157.024
gestureclass,6.3236,8199.557
gestureclass,6.3333,8232.502
gestureclass,6.3385,8271.148
gestureclass,6.3638,8291.553
gestureclass,6.4063,8294.334
gestureclass,6.4132,8331.244
gestureclass,6.4251,8362.888
gestureclass,6.4263,8405.190
gestureclass,6.4386,8438.186
gestureclass,6.4461,8475.580
gestureclass,6.4655,8500.554
gestureclass,6.4800,8529.049
gestureclass,6.5114,8541.452
gestureclass,6.5228,8575.215
gestureclass,6.5355,8607.373
gestureclass,6.5732,8614.126
gestureclass,6.5846,8646.608
gestureclass,6.6038,8671.632
gestureclass,6.6092,8709.702
gestureclass,6.6377,8726.138
gestureclass,6.6582,8750.582
gestureclass,6.6799,8773.098
gestureclass,6.7022,8794.071
gestureclass,6.7209,8819.278
gestureclass,6.7232,8861.009
gestureclass,6.7297,8899.425
gestureclass,6.7723,8900.971
gestureclass,6.8072,8910.402
gestureclass,6.8410,8920.526
gestureclass,6.9005,8905.373
gestureclass,6.9170,8933.874
gestureclass,6.9324,8918.505
gestureclass,6.9467,8904.184
gestureclass,6.9480,8947.291
gestureclass,6.9628,8932.577
gestureclass,6.9888,8906.530
gestureclass,6.9951,8944.658
gestureclass,7.0400,8899.831
gestureclass,7.0599,8879.951
gestureclass,7.0842,8898.498
gestureclass,7.1037,8879.002
gestureclass,7.1372,8845.520
gestureclass,7.1499,8875.306
gestureclass,7.1657,8859.504
gestureclass,7.1703,8854.880
gestureclass,7.1847,8884.226
gestureclass,7.1909,8877.958
gestureclass,7.2268,8842.101
gestureclass,7.2446,8869.490
gestureclass,7.2602,8853.915
gestureclass,7.2927,8821.382
gestureclass,7.2970,8861.573
gestureclass,7.3030,8855.647
gestureclass,7.3641,8794.531
gestureclass,7.3827,8820.045
gestureclass,7.4001,8802.585
gestureclass,7.4002,8802.550
gestureclass,7.4098,8836.327
gestureclass,7.4561,8789.978
gestureclass,7.4898,8756.301
gestureclass,7.4994,8790.166
gestureclass,7.5206,8768.919
gestureclass,7.5299,8759.624
gestureclass,7.5421,8791.043
gestureclass,7.5506,8782.538
gestureclass,7.5561,8777.071
gestureclass,7.5719,8806.057
gestureclass,7.5856,8792.312
gestureclass,7.6467,8731.213
gestureclass,7.6490,8773.630
gestureclass,7.6611,8761.563
gestureclass,7.6901,8732.588
gestureclass,7.7047,8762.130
gestureclass,7.7572,8709.651
gestureclass,7.7675,8699.379
gestureclass,7.7708,8740.235
gestureclass,7.8132,8697.854
gestureclass,7.8145,8696.549
gestureclass,7.8258,8727.803
gestureclass,7.8340,8719.633
gestureclass,7.8536,8700.051
gestureclass,7.8793,8717.239
gestureclass,7.8912,8705.277
gestureclass,7.9295,8667.054
gestureclass,7.9298,8711.823
gestureclass,7.9380,8703.588
gestureclass,7.9557,8685.922
gestureclass,7.9660,8720.336
gestureclass,7.9684,8717.944
gestureclass,7.9725,8713.908
gestureclass,7.9828,8747.629
gestureclass,7.9911,8739.343
gestureclass,8.0172,8713.273
gestureclass,8.0415,8732.455
gestureclass,8.0633,8710.743
gestureclass,8.0830,8691.010
gestureclass,8.1110,8706.785
gestureclass,8.1702,8647.572
gestureclass,8.1768,8641.042
gestureclass,8.2205,8641.330
gestureclass,8.2206,8641.254
gestureclass,8.2817,8580.221
gestureclass,8.2835,8623.656
gestureclass,8.2857,8621.432
gestureclass,8.2972,8609.953
gestureclass,8.3005,8651.320
gestureclass,8.3005,8651.286
gestureclass,8.3006,8651.264
gestureclass,8.3071,8688.733
gestureclass,8.3424,8653.428
gestureclass,8.3447,8651.155
gestureclass,8.3635,8675.731
gestureclass,8.3982,8641.051
gestureclass,8.4019,8637.378
gestureclass,8.4092,8673.761
gestureclass,8.5106,8572.412
gestureclass,8.5350,8548.039
gestureclass,8.5486,8579.329
gestureclass,8.5862,8541.834
gestureclass,8.5885,8539.538
gestureclass,8.6191,8553.465
gestureclass,8.6466,8526.069
gestureclass,8.6569,8515.741
gestureclass,8.6632,8553.436
gestureclass,8.6793,8537.397
gestureclass,8.7089,8507.777
gestureclass,8.7402,8520.818
gestureclass,8.7862,8474.797
gestureclass,8.7896,8471.448
gestureclass,8.7949,8509.467
gestureclass,8.8235,8480.908
gestureclass,8.8268,8477.653
gestureclass,8.8269,8521.333
gestureclass,8.8312,8517.019
gestureclass,8.8384,8509.771
gestureclass,8.8457,8546.833
gestureclass,8.8698,8522.731
gestureclass,8.8892,8503.371
gestureclass,8.9003,8536.726
gestureclass,8.9262,8510.919
gestureclass,8.9395,8497.625
gestureclass,8.9606,8520.187
gestureclass,9.0238,8457.078
gestureclass,9.0524,8428.512
gestureclass,9.0587,8465.788
gestureclass,9.0620,8462.517
gestureclass,9.1195,8405.005
gestureclass,9.1406,8426.696
gestureclass,9.1755,8391.818
gestureclass,9.1949,8372.473
gestureclass,9.2109,8399.714
gestureclass,9.3564,8254.294
gestureclass,9.4044,8206.278
gestureclass,9.4057,8249.336
gestureclass,9.4099,8245.085
gestureclass,9.4182,8236.868
gestureclass,9.4269,8272.501
gestureclass,9.4309,8268.571
gestureclass,9.4536,8245.833
gestureclass,9.4644,8279.045
gestureclass,9.5074,8235.997
gestureclass,9.5160,8227.464
gestureclass,9.5318,8255.333
gestureclass,9.5425,8244.690
gestureclass,9.5639,8223.295
gestureclass,9.5692,8261.748
gestureclass,9.6047,8226.266
gestureclass,9.6728,8158.135
gestureclass,9.6741,8200.444
gestureclass,9.6741,8200.422
gestureclass,9.6854,8189.151
gestureclass,9.7006,8218.394
gestureclass,9.7266,8192.402
gestureclass,9.7373,8181.729
gestureclass,9.7501,8213.298
gestureclass,9.7685,8194.837
gestureclass,9.7789,8184.501
gestureclass,9.8466,8160.776
gestureclass,9.8479,8159.487
gestureclass,9.8501,8157.277
gestureclass,9.8656,8185.668
gestureclass,9.8713,8180.086
gestureclass,9.9066,8144.777
gestureclass,9.9149,8180.373
gestureclass,9.9188,8176.532
gestureclass,9.9230,8172.310
gestureclass,9.9424,8195.967
gestureclass,9.9456,8192.762
gestureclass,9.9566,8181.837
gestureclass,9.9806,8182.855
