req_idx,send_time,latency_ms
0,1773464136.686245,264.831
1,1773464136.713704,247.195
2,1773464136.741065,314.254
3,1773464136.765494,289.835
4,1773464136.784800,271.112
5,1773464136.792135,263.782
6,1773464136.803669,252.290
7,1773464136.826305,229.994
8,1773464136.876070,180.236
9,1773464137.018790,82.316
10,1773464137.043257,57.859
11,1773464137.121457,27.715
12,1773464137.127718,31.113
13,1773464137.140190,45.983
14,1773464137.141444,44.733
15,1773464137.153478,48.147
16,1773464137.200279,31.895
17,1773464137.201606,30.579
18,1773464137.233258,33.577
19,1773464137.311230,15.583
20,1773464137.363073,11.179
21,1773464137.384340,11.039
22,1773464137.390659,19.637
23,1773464137.409462,11.415
24,1773464137.521645,16.632
25,1773464137.620839,11.026
26,1773464137.629336,21.238
27,1773464137.670004,11.091
28,1773464137.698179,11.209
29,1773464137.731580,10.878
30,1773464137.744533,10.837
31,1773464137.784467,16.687
32,1773464137.785767,15.391
33,1773464137.799990,11.658
34,1773464137.965744,11.253
35,1773464138.006053,10.836
36,1773464138.063991,11.729
37,1773464138.110320,10.881
38,1773464138.126286,10.879
39,1773464138.130533,15.915
40,1773464138.154529,11.158
41,1773464138.156777,18.330
42,1773464138.157974,43.834
43,1773464138.162211,39.600
44,1773464138.190192,21.535
45,1773464138.192451,28.834
46,1773464138.206999,23.818
47,1773464138.222364,17.965
48,1773464138.223590,26.297
49,1773464138.240120,24.847
50,1773464138.247415,26.954
51,1773464138.321014,10.995
52,1773464138.366450,11.101
53,1773464138.471441,11.138
54,1773464138.583051,16.499
55,1773464138.652819,11.604
56,1773464138.698697,11.648
57,1773464138.717438,11.026
58,1773464138.720698,17.080
59,1773464138.738851,10.901
60,1773464138.780848,11.512
61,1773464138.819470,11.562
62,1773464138.895156,18.277
63,1773464138.896579,16.857
64,1773464139.012957,11.188
65,1773464139.018232,15.208
66,1773464139.069742,11.119
67,1773464139.070989,19.267
68,1773464139.078178,21.498
69,1773464139.127375,12.147
70,1773464139.164877,10.967
71,1773464139.180921,14.654
72,1773464139.203651,11.010
73,1773464139.224748,11.045
74,1773464139.246873,11.152
75,1773464139.248124,19.233
76,1773464139.312859,17.170
77,1773464139.399368,10.885
78,1773464139.427340,11.185
79,1773464139.452610,11.066
80,1773464139.458866,14.128
81,1773464139.510497,10.840
82,1773464139.592364,19.418
83,1773464139.594544,26.610
84,1773464139.604472,31.490
85,1773464139.683678,11.091
86,1773464139.689955,14.247
87,1773464139.694381,24.485
88,1773464139.706275,22.205
89,1773464139.728364,19.509
90,1773464139.729599,33.027
91,1773464139.740494,31.693
92,1773464139.790800,11.297
93,1773464139.793072,23.794
94,1773464139.806407,29.198
95,1773464139.929516,11.603
96,1773464139.996868,11.122
97,1773464140.061680,11.288
98,1773464140.071994,11.376
99,1773464140.085443,10.892
100,1773464140.146874,11.105
101,1773464140.162055,11.111
102,1773464140.163277,19.218
103,1773464140.186572,10.886
104,1773464140.209542,11.076
105,1773464140.239719,11.416
106,1773464140.250976,16.303
107,1773464140.319752,10.780
108,1773464140.331605,10.780
109,1773464140.334805,16.902
110,1773464140.384560,11.332
111,1773464140.386842,18.464
112,1773464140.405166,10.864
113,1773464140.409433,15.974
114,1773464140.463101,10.987
115,1773464140.468375,15.076
116,1773464140.513849,11.256
117,1773464140.518157,16.254
118,1773464140.533182,11.764
119,1773464140.559031,11.248
120,1773464140.696542,11.284
121,1773464140.702830,14.396
122,1773464140.717112,10.810
123,1773464140.781410,11.726
124,1773464140.798209,10.945
125,1773464140.837389,10.927
126,1773464141.035731,12.316
127,1773464141.042190,15.237
128,1773464141.047916,19.026
129,1773464141.054205,39.295
130,1773464141.055470,38.113
131,1773464141.143054,11.545
132,1773464141.190058,11.658
133,1773464141.220803,11.289
134,1773464141.224079,17.431
135,1773464141.225268,25.607
136,1773464141.257953,10.985
137,1773464141.268203,11.126
138,1773464141.347953,10.864
139,1773464141.408305,11.150
140,1773464141.418590,11.373
141,1773464141.427536,11.848
142,1773464141.441454,10.810
143,1773464141.482850,11.341
144,1773464141.494054,16.299
145,1773464141.552826,13.692
146,1773464141.680627,11.070
147,1773464141.697785,16.359
148,1773464141.720253,12.740
149,1773464141.740076,11.757
150,1773464141.755909,14.701
151,1773464141.826473,15.609
152,1773464141.906582,14.091
153,1773464141.913233,26.219
154,1773464141.986554,11.858
155,1773464142.019495,11.329
156,1773464142.036161,19.155
157,1773464142.056390,17.976
158,1773464142.074255,24.343
159,1773464142.128988,11.729
160,1773464142.132109,18.025
161,1773464142.145798,13.648
162,1773464142.156218,12.577
163,1773464142.171089,31.905
164,1773464142.178326,24.688
165,1773464142.226101,11.436
166,1773464142.251886,18.337
167,1773464142.330179,10.985
168,1773464142.368253,11.367
169,1773464142.383698,10.830
170,1773464142.395597,18.965
171,1773464142.411392,17.832
172,1773464142.439324,11.195
173,1773464142.557533,12.204
174,1773464142.601098,11.397
175,1773464142.612372,10.885
176,1773464142.674883,11.025
177,1773464142.714357,11.192
178,1773464142.736627,11.183
179,1773464142.737870,19.301
180,1773464142.782973,15.309
181,1773464142.788732,24.369
182,1773464142.819180,11.205
183,1773464142.854475,11.407
184,1773464143.020165,16.632
185,1773464143.056696,10.872
186,1773464143.137675,10.964
187,1773464143.178084,11.441
188,1773464143.180368,18.737
189,1773464143.183557,25.126
190,1773464143.244545,10.866
191,1773464143.279838,11.183
192,1773464143.306635,16.614
193,1773464143.345341,11.322
194,1773464143.360738,15.810
195,1773464143.390632,11.091
196,1773464143.466038,10.868
197,1773464143.476879,10.820
198,1773464143.519443,10.832
199,1773464143.569884,22.452
200,1773464143.593408,10.905
201,1773464143.638408,11.527
202,1773464143.665261,15.321
203,1773464143.669464,26.030
204,1773464143.671025,24.503
205,1773464143.697598,18.006
206,1773464143.735342,10.857
207,1773464143.740577,15.119
208,1773464143.783276,15.868
209,1773464143.787697,26.364
210,1773464143.904703,18.791
211,1773464143.939582,11.171
212,1773464143.956840,10.981
213,1773464143.963119,14.004
214,1773464144.027759,10.922
215,1773464144.032990,15.063
216,1773464144.105675,11.282
217,1773464144.145389,10.932
218,1773464144.193901,11.488
219,1773464144.205243,15.323
220,1773464144.216540,22.939
221,1773464144.367451,11.129
222,1773464144.380661,10.864
223,1773464144.399603,11.002
224,1773464144.439044,11.425
225,1773464144.458561,11.541
226,1773464144.474186,11.778
227,1773464144.501051,11.250
228,1773464144.525965,24.070
229,1773464144.536222,28.492
230,1773464144.603848,11.599
231,1773464144.614222,11.677
232,1773464144.630977,10.895
233,1773464144.658283,12.819
234,1773464144.664773,15.756
235,1773464144.691046,18.028
236,1773464144.695252,34.830
237,1773464144.701678,39.105
238,1773464144.710145,45.799
239,1773464144.716357,39.591
240,1773464144.793991,11.391
241,1773464144.854484,11.774
242,1773464144.858850,16.667
243,1773464144.982567,11.581
244,1773464144.990954,12.576
245,1773464145.048577,16.965
246,1773464145.048844,16.702
247,1773464145.139383,22.161
248,1773464145.153171,17.733
249,1773464145.231462,15.722
250,1773464145.242954,13.643
251,1773464145.281453,10.903
252,1773464145.306443,11.087
253,1773464145.471350,10.930
254,1773464145.481608,11.113
255,1773464145.492724,16.383
256,1773464145.523592,23.818
257,1773464145.537834,19.131
258,1773464145.562092,28.453
259,1773464145.586162,13.731
260,1773464145.605983,10.928
261,1773464145.618989,11.027
262,1773464145.623392,30.658
263,1773464145.753008,10.931
264,1773464145.754230,19.253
265,1773464145.765013,27.167
266,1773464145.840691,11.232
267,1773464146.007326,11.381
268,1773464146.058170,11.184
269,1773464146.084699,10.902
270,1773464146.092945,12.101
271,1773464146.094160,20.265
272,1773464146.128868,13.603
273,1773464146.167841,14.309
274,1773464146.186225,10.942
275,1773464146.223540,16.268
276,1773464146.295221,10.906
277,1773464146.331343,10.917
