batch_start_ns,observed_batch_size,send_time_rel_first
1775257727937795936,4,10.000932
1775257727983750308,4,10.046153
1775257728041316935,7,10.085758
1775257728095620980,6,10.150852
1775257728148847705,6,10.210629
1775257728200967620,6,10.26158
1775257728247029135,6,10.305819
1775257728297832532,6,10.35435
1775257728349090463,4,10.411036
1775257728388610756,4,10.470292
1775257728433079226,5,10.522853
1775257728470793049,6,10.569564
1775257728516247317,4,10.632411
1775257728560016158,5,10.663177
1775257728594967463,3,10.700201
1775257728638694154,3,10.749147
1775257728681264811,5,10.777111
1775257728719486358,6,10.820973
1775257728757198350,3,10.874299
1775257728802027391,4,10.901453
1775257728843034365,5,10.955552
1775257728876417007,5,10.98845
1775257728926541396,5,11.028599
1775257728964753602,6,11.044999
1775257729004548562,3,11.134288
1775257729036721650,2,11.159014
1775257729083151855,3,11.191386
1775257729127674098,4,11.199244
1775257729179587550,6,11.220037
1775257729218841630,2,11.304871
1775257729259990205,6,11.323935
1775257729303759972,5,11.381286
1775257729344857286,5,11.443859
1775257729390726971,4,11.465033
1775257729430235684,4,11.494187
1775257729481475707,6,11.529554
1775257729513250672,4,11.619232
1775257729568093321,1,11.726825
1775257729617988147,3,11.751333
1775257729670354264,6,11.758349
1775257729716069197,4,11.807864
1775257729760087688,5,11.833651
1775257729809819292,6,11.892396
1775257729860481707,5,11.938788
1775257729903468026,5,11.985072
1775257729942175459,4,12.021226
1775257729988689032,5,12.053559
1775257730033444272,6,12.073902
1775257730084032977,6,12.139682
1775257730123469579,4,12.217976
1775257730171480851,4,12.272146
1775257730204463401,2,12.305298
1775257730241756377,4,12.364515
1775257730298787353,8,12.393435
1775257730335016595,5,12.433563
1775257730372037137,4,12.478728
1775257730402186541,2,12.529791
1775257730462983586,3,12.56901
1775257730522909509,6,12.596809
1775257730570222902,7,12.659438
1775257730606647147,2,12.722623
1775257730653084719,5,12.730319
1775257730691915133,6,12.750145
1775257730747626604,5,12.804936
1775257730794974367,5,12.848397
1775257730827425261,3,12.926556
1775257730867777705,2,12.996896
1775257730921202556,4,13.026314
1775257730975686600,6,13.061312
1775257731025553206,4,13.123515
1775257731080382444,5,13.157849
1775257731122106836,5,13.188578
1775257731174403783,5,13.216009
1775257731222777039,6,13.237844
1775257731269908780,5,13.302095
1775257731324462555,6,13.342625
1775257731368208012,5,13.417275
1775257731420406438,6,13.492539
1775257731467936793,6,13.55409
1775257731517673441,4,13.60188
1775257731553999559,4,13.639749
1775257731596533267,4,13.714515
1775257731623617571,1,13.764222
1775257731657011078,3,13.76757
1775257731697144111,2,13.83362
1775257731738372863,2,13.849329
1775257731781162259,4,13.856487
1775257731827248225,5,13.939004
1775257731872564619,4,13.980456
1775257731915984042,4,14.023324
1775257731970676574,5,14.029247
1775257732011985809,4,14.061327
1775257732051346740,4,14.098673
1775257732107249916,7,14.122274
1775257732153932618,4,14.207073
1775257732195224012,6,14.262172
1775257732236314981,4,14.328108
1775257732288322790,5,14.376803
1775257732334576500,4,14.44351
1775257732374690552,1,14.513504
1775257732407225346,4,14.532842
1775257732449142337,2,14.573128
1775257732490709389,4,14.590788
1775257732532355393,2,14.652193
1775257732577467872,4,14.674931
1775257732618495619,4,14.700724
1775257732657182912,5,14.763019
1775257732705718735,2,14.830288
1775257732763683077,6,14.840774
1775257732811950283,6,14.872668
1775257732863943921,5,14.923836
1775257732919202239,4,14.955622
1775257732963464135,4,15.016328
1775257733005482569,4,15.091462
1775257733052942093,4,15.109178
1775257733108504209,6,15.135916
1775257733160573779,6,15.183708
1775257733208947718,5,15.274484
1775257733262944091,5,15.323991
1775257733306160129,4,15.409409
1775257733340548863,2,15.48344
1775257733390276599,3,15.508355
1775257733429335322,3,15.533617
1775257733472196249,5,15.583976
1775257733530613354,5,15.629767
1775257733583694832,6,15.654827
1775257733632747829,5,15.696071
1775257733665941801,4,15.727764
1775257733722066323,5,15.77774
1775257733776395805,5,15.818357
1775257733832349372,6,15.838229
1775257733878800138,5,15.886731
1775257733931475255,6,15.941791
1775257733988325627,6,15.999855
1775257734035483622,6,16.055325
1775257734080655013,4,16.124336
1775257734138205994,6,16.179714
1775257734187280762,5,16.208396
1775257734241778479,6,16.265108
1775257734291622408,4,16.336878
1775257734343284407,6,16.361758
1775257734394938436,5,16.433489
1775257734444438585,6,16.521663
1775257734480700732,1,16.62493
1775257734521183364,2,16.639647
1775257734554804507,3,16.675229
1775257734602346533,2,16.718869
1775257734629661553,1,16.722329
1775257734662918857,2,16.799023
1775257734710045971,1,16.850341
1775257734745418023,4,16.858736
1775257734787578361,2,16.919477
1775257734844084593,4,16.926368
1775257734878201860,4,16.969572
1775257734937686914,5,16.99608
1775257734983004279,4,17.056034
1775257735018973567,4,17.071423
1775257735064015804,4,17.105145
1775257735109657398,4,17.153018
1775257735141244246,4,17.252267
1775257735179069965,2,17.29379
1775257735216155133,5,17.300325
1775257735249282423,1,17.397023
1775257735289706574,4,17.420555
1775257735323708138,4,17.44031
1775257735370555545,5,17.465297
1775257735409954777,5,17.507754
1775257735436251969,1,17.589899
1775257735475799675,2,17.60653
1775257735533498171,7,17.617222
1775257735587125664,6,17.660439
1775257735627292307,4,17.708795
1775257735682775241,4,17.780351
1775257735740966430,5,17.805715
1775257735795080646,5,17.892947
1775257735833737358,5,17.917664
1775257735874826806,2,18.014197
1775257735923863603,3,18.03279
1775257735972445058,6,18.069552
1775257736007778368,2,18.102316
1775257736051072578,2,18.166991
1775257736101475092,6,18.183828
1775257736145627225,5,18.21638
1775257736199721481,6,18.273527
1775257736258381542,7,18.318997
1775257736303791790,6,18.374448
1775257736355570202,4,18.455154
1775257736391326524,4,18.496499
1775257736421945295,2,18.554856
1775257736464829713,2,18.585421
1775257736519166126,6,18.606147
1775257736569835357,6,18.640201
1775257736610978948,4,18.676881
1775257736654062491,6,18.758267
1775257736706638755,4,18.788505
1775257736749368949,5,18.819987
1775257736800436782,6,18.858717
1775257736841007996,5,18.893947
1775257736888559962,5,18.963511
1775257736938928996,6,18.996326
1775257736981330791,5,19.016734
1775257737017328580,5,19.123038
1775257737069539604,4,19.178349
1775257737105368838,5,19.221007
1775257737148962676,2,19.290079
1775257737184624835,2,19.313579
1775257737215102552,1,19.348382
1775257737246816104,2,19.386121
1775257737293402563,3,19.403242
1775257737337836624,4,19.460542
1775257737374070449,3,19.506788
1775257737412798153,2,19.544347
1775257737463229218,6,19.559274
1775257737516946384,6,19.584764
1775257737564383427,5,19.630985
1775257737615132931,6,19.691845
1775257737665260048,6,19.738305
1775257737724725631,5,19.786814
1775257737774044946,6,19.855451
1775257737824028229,6,19.88548
1775257737866746923,5,19.905252
1775257737917084145,6,19.942561
1775257737965100824,4,19.977052
1775257738026716937,7,19.991336
1775257738075548318,6,20.039494
1775257738132413440,6,20.094724
1775257738183337229,6,20.137624
1775257738233270280,6,20.195937
1775257738286281637,6,20.232904
1775257738323559141,5,20.295832
1775257738375334413,2,20.340871
1775257738420128623,4,20.372715
1775257738468977475,6,20.407751
1775257738520588223,6,20.47459
1775257738573225989,6,20.517609
1775257738625418503,6,20.552693
1775257738681667308,6,20.626373
1775257738734378516,6,20.689652
1775257738781980433,6,20.715608
1775257738830313711,6,20.73764
1775257738881301461,6,20.763772
1775257738931183632,6,20.88334
1775257738976751623,6,20.970162
1775257739021199124,5,21.009994
1775257739068855483,3,21.083893
1775257739120957855,6,21.089678
1775257739172583682,6,21.136327
1775257739218000530,5,21.171699
1775257739258725279,4,21.210427
1775257739301636218,6,21.323095
1775257739353562414,4,21.362277
1775257739402228481,6,21.387525
1775257739453522480,6,21.42726
1775257739507111362,6,21.522699
1775257739556062556,6,21.571348
1775257739606395759,6,21.605448
1775257739645673318,5,21.678993
1775257739690097048,4,21.698797
1775257739731942818,6,21.737799
1775257739774039544,3,21.794017
1775257739820860780,6,21.804872
1775257739873071764,6,21.850445
1775257739922673087,6,21.94784
1775257739973246436,6,22.046448
1775257740018609562,5,22.07935
1775257740049824719,3,22.166675
1775257740088938044,2,22.226421
1775257740127579705,2,22.272921
1775257740178041801,4,22.293044
1775257740210877093,4,22.312859
1775257740254038159,3,22.371309
1775257740298701426,5,22.399162
1775257740344612067,5,22.444361
1775257740387335870,5,22.486441
1775257740424916183,5,22.532999
1775257740466064183,3,22.592511
1775257740502477944,4,22.627744
1775257740542488512,2,22.680191
1775257740595944441,4,22.712946
1775257740647139187,6,22.728992
1775257740684401951,5,22.762083
1775257740733228382,5,22.828375
1775257740779439091,5,22.842211
1775257740828128329,6,22.916438
1775257740879437358,6,22.94673
1775257740923398416,6,23.003448
1775257740978621903,4,23.05749
1775257741031442814,6,23.090342
1775257741078201948,5,23.129276
1775257741124300044,6,23.210514
1775257741163793589,2,23.278321
1775257741223384056,7,23.314903
1775257741276885466,6,23.363823
1775257741321814620,4,23.39797
1775257741355144195,4,23.451844
1775257741389654393,2,23.529326
1775257741425295082,1,23.550643
1775257741481844286,5,23.560991
1775257741542035689,7,23.594547
1775257741598911902,5,23.630129
1775257741633441320,3,23.71816
1775257741681677965,2,23.793482
1775257741722714752,5,23.808228
1775257741763355728,2,23.882527
1775257741816314053,6,23.905344
1775257741856077205,4,23.95622
1775257741929803791,1,24.04168
1775257741983817754,4,24.069268
1775257742028089580,5,24.11778
1775257742062830905,3,24.172865
1775257742114448013,4,24.226715
1775257742166265256,5,24.260411
1775257742214143561,5,24.304081
1775257742257217765,5,24.341262
1775257742308386830,4,24.36734
1775257742367664859,6,24.397648
1775257742421790085,6,24.456903
1775257742474470642,6,24.528905
1775257742530355868,6,24.587764
1775257742579950010,6,24.640423
1775257742634411906,5,24.702567
1775257742674854297,5,24.76809
1775257742717951150,2,24.858536
1775257742750543836,2,24.892004
1775257742788133098,3,24.912886
1775257742832273131,3,24.953806
1775257742873412821,4,24.958645
1775257742925273976,6,24.993234
1775257742975980108,6,25.015063
1775257743029086717,6,25.044199
1775257743075768819,6,25.12666
1775257743134663227,9,25.183841
1775257743179497879,5,25.275799
1775257743231220709,6,25.289867
1775257743267801404,5,25.329903
1775257743309660354,3,25.436524
1775257743355997837,4,25.464131
1775257743414097773,5,25.491722
1775257743453789713,4,25.545482
1775257743489867184,2,25.617299
1775257743536584548,3,25.656579
1775257743576837353,5,25.673665
1775257743612167484,1,25.75771
1775257743661785747,6,25.760167
1775257743714669299,6,25.785318
1775257743767256304,6,25.830896
1775257743813182805,6,25.882769
1775257743851710824,2,25.970265
1775257743890442248,3,26.014644
1775257743935107084,4,26.049009
1775257743988714397,6,26.064243
1775257744041135287,6,26.115059
1775257744089572007,6,26.148901
1775257744143012215,6,26.207751
1775257744188091844,5,26.245868
1775257744239385173,6,26.272538
1775257744288549703,6,26.353496
1775257744342254228,5,26.437826
1775257744401164997,6,26.470484
1775257744444564729,5,26.523586
1775257744483675013,4,26.540372
1775257744537572114,5,26.601179
1775257744599254848,7,26.642936
1775257744647066141,6,26.70275
1775257744684810318,3,26.771436
1775257744733662830,4,26.787343
1775257744784710502,5,26.83487
1775257744834096929,6,26.858606
1775257744878020916,6,26.965092
1775257744920654377,3,27.034203
1775257744960442189,4,27.085144
1775257744998187426,1,27.130953
1775257745051756428,6,27.13138
1775257745098725778,6,27.165409
1775257745147405235,4,27.195924
1775257745191868447,5,27.241994
1775257745233884707,5,27.309863
1775257745284675658,6,27.347153
1775257745328534450,5,27.368271
1775257745377419979,6,27.390998
1775257745431989343,6,27.473779
1775257745474541760,5,27.540459
1775257745524885048,6,27.576465
1775257745577308274,6,27.629522
1775257745620755005,6,27.703021
1775257745673419507,3,27.765813
1775257745703371421,2,27.823853
1775257745739993457,2,27.878152
1775257745781804623,2,27.907168
1775257745832709317,6,27.928109
1775257745872464658,2,27.972385
1775257745911429428,3,28.028017
1775257745954228921,5,28.067691
1775257746008877577,8,28.099432
1775257746057765206,6,28.140653
1775257746115623569,7,28.17449
1775257746158644709,5,28.234457
1775257746197996339,4,28.2922
1775257746239782565,4,28.359673
1775257746291771478,5,28.396549
1775257746327639983,5,28.42501
