task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,1424,4.9103,64.432,53.231,114.698,152.542,54.072,52.501,0.002,0.991,9.476,10.36
gestureclass,no_sharing_tpc,1471,5.0724,84.913,70.398,151.59,190.537,69.267,67.699,0.002,1.026,14.718,15.645
