req_idx,send_time,latency_ms
0,1773553917.438893,289.230
1,1773553917.445371,292.767
2,1773553917.481872,464.834
3,1773553917.494189,452.520
4,1773553917.496438,450.273
5,1773553917.506679,440.034
6,1773553917.514134,432.585
7,1773553917.515368,431.353
8,1773553917.530591,416.132
9,1773553917.540880,405.846
10,1773553917.545129,401.598
11,1773553917.557346,389.383
12,1773553917.567610,379.121
13,1773553917.582866,363.867
14,1773553917.593140,354.280
15,1773553917.603404,344.018
16,1773553917.622656,324.769
17,1773553917.630941,316.485
18,1773553917.635238,312.191
19,1773553917.642456,304.975
20,1773553917.652679,294.755
21,1773553917.654909,292.526
22,1773553917.671157,276.281
23,1773553917.685437,262.003
24,1773553917.700967,246.477
25,1773553917.701052,246.395
26,1773553917.705278,242.171
27,1773553917.707464,239.987
28,1773553917.715855,231.600
29,1773553917.717100,230.358
30,1773553917.724281,252.934
31,1773553917.725485,251.733
32,1773553917.730195,247.026
33,1773553917.734394,242.832
34,1773553917.742214,375.254
35,1773553917.747452,370.020
36,1773553917.762683,354.792
37,1773553917.776940,340.538
38,1773553917.804231,313.249
39,1773553917.812715,304.770
40,1773553917.817902,299.585
41,1773553917.819113,298.376
42,1773553917.826293,291.199
43,1773553917.830494,287.000
44,1773553917.831777,285.719
45,1773553917.838972,278.526
46,1773553917.840169,277.332
47,1773553917.852353,265.150
48,1773553917.855586,261.919
49,1773553917.869784,247.723
50,1773553917.880020,237.489
51,1773553917.890239,227.272
52,1773553917.922472,195.041
53,1773553917.945770,171.746
54,1773553917.955609,190.760
55,1773553917.955814,190.558
56,1773553917.967005,179.370
57,1773553917.968224,178.155
58,1773553918.014403,257.279
59,1773553918.015769,255.916
60,1773553918.016977,254.713
61,1773553918.021212,250.482
62,1773553918.022474,249.223
63,1773553918.022599,249.101
64,1773553918.033772,237.933
65,1773553918.048012,223.695
66,1773553918.055441,216.273
67,1773553918.061637,210.079
68,1773553918.069854,201.864
69,1773553918.072071,199.650
70,1773553918.102278,169.446
71,1773553918.108583,163.144
72,1773553918.113817,157.912
73,1773553918.115016,156.716
74,1773553918.124686,163.129
75,1773553918.128917,158.902
76,1773553918.156457,179.113
77,1773553918.181976,153.603
78,1773553918.188267,147.315
79,1773553918.202504,133.081
80,1773553918.241792,93.797
81,1773553918.283896,67.510
82,1773553918.286200,65.233
