task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,274,27.4,47.986,48.345,77.201,105.962,15.652,6.845,0.002,3.516,24.838,32.334
vocseg,sharing,310,31.0,46.754,47.353,71.881,80.475,15.496,6.825,0.002,3.093,23.619,31.258
