task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,6815,23.5,28891.715,27235.708,57006.701,59421.154,4588.754,60.087,0.003,46.767,24288.85,24302.961
gestureclass,no_sharing,7231,24.9345,30863.669,30892.178,56805.374,58957.148,4612.197,55.647,0.003,46.753,26239.719,26251.472
