task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,103,10.3,54.42,41.925,112.7,160.63,40.049,3.874,0.001,32.395,9.716,14.371
vocseg,no_sharing,86,8.6,56.0,47.115,120.197,133.957,41.971,3.995,0.001,34.433,9.467,14.029
