task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,165,16.5,187.258,131.763,514.115,568.532,115.887,4.225,0.001,44.721,63.078,71.371
vocseg,no_sharing,157,15.7,168.032,135.365,384.413,489.967,107.571,4.195,0.001,46.33,53.904,60.46
