task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_tpc,3523,5.9712,70.674,55.164,156.712,226.271,55.088,53.512,0.002,0.9,12.376,0.0,15.585
vocseg,no_sharing_tpc,3571,6.0525,70.862,55.521,152.195,228.984,55.356,53.478,0.002,1.117,12.252,0.0,15.506
