task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,589,0.9983,26.712,25.796,35.691,44.58,24.407,23.162,0.002,0.467,1.811,0.0,2.305
gestureclass,sharing,621,1.0525,27.058,25.825,38.963,46.843,24.492,23.208,0.002,0.485,2.073,0.0,2.566
heartrate,sharing,593,1.0051,27.06,25.807,38.349,46.715,24.431,23.276,0.002,0.467,2.147,0.0,2.629
diasbp,sharing,631,1.0695,26.883,25.816,34.622,47.98,24.483,23.297,0.002,0.484,1.915,0.0,2.4
