req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.45:8000,momentbase,diasbp,1770583583.9981852,1770583584.0447476,282.43541717529297,232.42944200000002,0.010683,71.25364685058594,56.0
1,0.10002778549597109,site2,10.100.20.45:8000,momentbase,ecgclass,1770583584.0141187,1770583584.2817762,280.5483341217041,10.556806,0.014176,0.0,0.0
2,0.20005557099194218,site2,10.100.20.45:8000,momentbase,ecgclass,1770583584.1136358,1770583584.2949486,189.46552276611328,6.098667000000001,0.0026249999999999997,0.0,0.0
3,0.30008335648791334,site2,10.100.20.45:8000,momentbase,gestureclass,1770583584.2142673,1770583584.30328,97.2449779510498,6.389502,0.013569,4.0,4.0
4,0.40011114198388437,site2,10.100.20.45:8000,momentbase,ecgclass,1770583584.313721,1770583584.3145359,8.506298065185547,5.83049,0.015923,0.0,0.0
5,0.5001389274798556,site2,10.100.20.45:8000,momentbase,diasbp,1770583584.414467,1770583584.4166229,11.678457260131836,7.661989,0.029407000000000003,71.25364685058594,56.0
6,0.6001667129758267,site2,10.100.20.45:8000,momentbase,ecgclass,1770583584.5143733,1770583584.5176446,14.534711837768555,9.287464,0.042504,0.0,0.0
7,0.7001944984717977,site2,10.100.20.45:8000,momentbase,heartrate,1770583584.614417,1770583584.6178753,13.868093490600586,8.367729,0.052094,70.99649047851562,69.0
8,0.8002222839677687,site2,10.100.20.45:8000,momentbase,ecgclass,1770583584.714718,1770583584.7707298,68.63546371459961,10.334589,0.040995000000000004,0.0,0.0
9,0.9002500694637399,site2,10.100.20.45:8000,momentbase,ecgclass,1770583584.8146255,1770583584.8705947,69.34022903442383,10.963792,0.008742,0.0,0.0
10,1.000277854959711,site2,10.100.20.45:8000,momentbase,ecgclass,1770583584.9141765,1770583584.9168398,17.046689987182617,11.748997000000001,0.006928,0.0,0.0
11,1.1003056404556821,site2,10.100.20.45:8000,momentbase,sysbp,1770583585.014458,1770583585.0179973,18.43881607055664,11.807741,0.040716,125.82366943359375,98.0
12,1.2003334259516534,site2,10.100.20.45:8000,momentbase,heartrate,1770583585.1141407,1770583585.1176245,20.313024520874023,13.264154,0.040013,70.99649047851562,69.0
13,1.3003612114476244,site2,10.100.20.45:8000,momentbase,heartrate,1770583585.2146957,1770583585.2179306,20.06387710571289,13.833186000000001,0.00876,70.99649047851562,69.0
14,1.4003889969435954,site2,10.100.20.45:8000,momentbase,diasbp,1770583585.3140109,1770583585.317122,23.700714111328125,16.67718,0.042393,71.25364685058594,56.0
15,1.5004167824395667,site2,10.100.20.45:8000,momentbase,ecgclass,1770583585.4139457,1770583585.4171093,23.962020874023438,16.803658,0.059302,0.0,0.0
16,1.6004445679355375,site2,10.100.20.45:8000,momentbase,ecgclass,1770583585.5141346,1770583585.517369,28.59354019165039,20.265211,0.008691,0.0,0.0
17,1.7004723534315087,site2,10.100.20.45:8000,momentbase,ecgclass,1770583585.6150699,1770583585.6184666,28.34320068359375,19.872032,0.009117,0.0,0.0
18,1.8005001389274797,site2,10.100.20.45:8000,momentbase,gestureclass,1770583585.715667,1770583585.7190938,30.46393394470215,21.492823,0.044611,4.0,4.0
19,1.900527924423451,site2,10.100.20.45:8000,momentbase,ecgclass,1770583585.8144257,1770583585.817439,30.145883560180664,22.788224999999997,0.042703,0.0,0.0
20,2.000555709919422,site2,10.100.20.45:8000,momentbase,sysbp,1770583585.9148626,1770583585.9181273,32.07850456237793,23.891736,0.042319,125.82366943359375,98.0
21,2.100583495415393,site2,10.100.20.45:8000,momentbase,ecgclass,1770583586.0152,1770583586.0185103,30.76004981994629,23.248442,0.044526,0.0,0.0
22,2.2006112809113643,site2,10.100.20.45:8000,momentbase,ecgclass,1770583586.114187,1770583586.1172047,28.870344161987305,21.728317,0.00904,0.0,0.0
23,2.3006390664073355,site2,10.100.20.45:8000,momentbase,heartrate,1770583586.2152822,1770583586.2182975,30.92169761657715,23.802244,0.044357,70.99649047851562,69.0
24,2.4006668519033068,site2,10.100.20.45:8000,momentbase,sysbp,1770583586.3144243,1770583586.317604,32.964229583740234,24.558159999999997,0.043739,125.82366943359375,98.0
25,2.5006946373992776,site2,10.100.20.45:8000,momentbase,sysbp,1770583586.4156115,1770583586.4187584,33.16044807434082,24.563305,0.008406,125.82366943359375,98.0
26,2.600722422895249,site2,10.100.20.45:8000,momentbase,sysbp,1770583586.5150142,1770583586.5178592,29.474258422851562,22.290622,0.008131999999999999,125.82366943359375,98.0
27,2.7007502083912196,site2,10.100.20.45:8000,momentbase,ecgclass,1770583586.6147265,1770583586.6180503,32.10711479187012,23.72945,0.044114,0.0,0.0
28,2.800777993887191,site2,10.100.20.45:8000,momentbase,sysbp,1770583586.7151062,1770583586.718107,32.82570838928223,24.647923,0.058764000000000004,125.82366943359375,98.0
29,2.900805779383162,site2,10.100.20.45:8000,momentbase,heartrate,1770583586.8161805,1770583586.819445,34.74116325378418,27.652126,0.043142,70.99649047851562,69.0
30,3.0008335648791333,site2,10.100.20.45:8000,momentbase,gestureclass,1770583586.9151626,1770583586.9184265,31.21495246887207,23.61015,0.042367,4.0,4.0
31,3.100861350375104,site2,10.100.20.45:8000,momentbase,diasbp,1770583587.0146139,1770583587.017784,30.840396881103516,23.570442,0.042495,71.25364685058594,56.0
32,3.200889135871075,site2,10.100.20.45:8000,momentbase,ecgclass,1770583587.1146855,1770583587.1179967,32.88745880126953,24.009759,0.042489,0.0,0.0
33,3.3009169213670466,site2,10.100.20.45:8000,momentbase,ecgclass,1770583587.2158024,1770583587.2188308,32.218217849731445,24.408445,0.00884,0.0,0.0
34,3.4009447068630174,site2,10.100.20.45:8000,momentbase,ecgclass,1770583587.3162544,1770583587.3196163,32.07659721374512,24.170595,0.009017,0.0,0.0
35,3.5009724923589887,site2,10.100.20.45:8000,momentbase,ecgclass,1770583587.4145508,1770583587.4176505,32.43136405944824,24.208879,0.008813,0.0,0.0
36,3.6010002778549595,site2,10.100.20.45:8000,momentbase,ecgclass,1770583587.5151885,1770583587.5183117,30.923128128051758,23.447031,0.008344,0.0,0.0
