req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.45:8000,chronostiny,diasbp,1770568905.2644665,1770568905.3022864,335.71910858154297,294.43774299999995,0.013104000000000001,72.25891876220703,56.0
1,0.10002778549597109,site2,10.100.20.45:8000,chronostiny,ecgclass,1770568905.3662517,1770568905.6012416,244.49825286865234,7.618702,0.01681,0.0,0.0
2,0.20005557099194218,site2,10.100.20.45:8000,chronostiny,ecgclass,1770568905.4648254,1770568905.6115923,152.08697319030762,3.440634,0.002224,0.0,0.0
3,0.30008335648791334,site2,10.100.20.45:8000,chronostiny,gestureclass,1770568905.5654008,1770568905.6172688,56.66708946228027,3.028492,0.012862,4.0,4.0
4,0.40011114198388437,site2,10.100.20.45:8000,chronostiny,ecgclass,1770568905.6653802,1770568905.6665924,6.273508071899414,3.2751040000000002,0.020981,0.0,0.0
5,0.5001389274798556,site2,10.100.20.45:8000,chronostiny,diasbp,1770568905.7649379,1770568905.768249,9.163618087768555,4.0548340000000005,0.042452,72.25891876220703,56.0
6,0.6001667129758267,site2,10.100.20.45:8000,chronostiny,ecgclass,1770568905.8653407,1770568905.8687935,11.585474014282227,6.3668759999999995,0.041242,0.0,0.0
7,0.7001944984717977,site2,10.100.20.45:8000,chronostiny,heartrate,1770568905.9651806,1770568905.968573,11.43193244934082,6.089626,0.044346,74.86441040039062,69.0
8,0.8002222839677687,site2,10.100.20.45:8000,chronostiny,ecgclass,1770568906.0648627,1770568906.068176,12.469053268432617,6.916488999999999,0.042515000000000004,0.0,0.0
9,0.9002500694637399,site2,10.100.20.45:8000,chronostiny,ecgclass,1770568906.1655688,1770568906.1689856,13.480424880981445,7.070079,0.007732,0.0,0.0
10,1.000277854959711,site2,10.100.20.45:8000,chronostiny,ecgclass,1770568906.265293,1770568906.268755,13.415336608886719,6.82419,0.007855000000000001,0.0,0.0
11,1.1003056404556821,site2,10.100.20.45:8000,chronostiny,sysbp,1770568906.3649578,1770568906.368407,15.06805419921875,8.092770000000002,0.042322,128.39749145507812,98.0
12,1.2003334259516534,site2,10.100.20.45:8000,chronostiny,heartrate,1770568906.4652705,1770568906.4685812,17.574071884155273,9.943734,0.043435,74.86441040039062,69.0
13,1.3003612114476244,site2,10.100.20.45:8000,chronostiny,heartrate,1770568906.5651202,1770568906.568534,19.20318603515625,10.6638,0.00785,74.86441040039062,69.0
14,1.4003889969435954,site2,10.100.20.45:8000,chronostiny,diasbp,1770568906.6656578,1770568906.6691597,19.466161727905273,10.87013,0.040573,72.25891876220703,56.0
15,1.5004167824395667,site2,10.100.20.45:8000,chronostiny,ecgclass,1770568906.7653842,1770568906.768648,19.588232040405273,10.86299,0.058642,0.0,0.0
16,1.6004445679355375,site2,10.100.20.45:8000,chronostiny,ecgclass,1770568906.8652093,1770568906.8686543,20.45130729675293,11.289034,0.007829000000000001,0.0,0.0
