task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,589,0.9983,65.013,55.083,90.223,122.071,58.367,56.881,0.002,0.949,5.698,6.645
gestureclass,sharing,621,1.0525,65.575,55.028,90.341,134.296,58.387,56.89,0.002,0.952,6.249,7.188
