task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_tpc,589,0.9983,106.076,93.151,155.392,256.209,84.521,66.232,0.004,16.367,6.659,21.555
vocseg,no_sharing_tpc,593,1.0051,106.68,93.565,156.482,218.86,84.558,65.872,0.004,17.148,7.217,22.122
