task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,2906,4.9254,102.617,89.189,211.006,282.499,83.98,82.399,0.002,0.922,17.774,0.0,18.638
gestureclass,no_sharing_tpc,2996,5.078,103.978,89.778,214.071,311.191,84.527,82.862,0.002,0.948,18.578,0.0,19.451
