run_idx,backbone,task,batch_size,n_requests,device,backbone_load_time_ms,model_load_mem_mb,decoder_load_time_ms,decoder_load_mem_mb,avg_latency_ms,lat_p50_ms,lat_p95_ms,lat_p99_ms,backbone_mean_ms,decoder_mean_ms,peak_gpu_mem_mb,avg_gpu_mem_mb,throughput_rps,avg_batch_size,mixed_batch_fraction,batch_count,backbone_ms_per_sample
0,momentbase,ecgclass,1,200,NVIDIA L4,1939.430467999955,455.474688,2.383639999834486,0.3968,16.083,15.382,15.929,16.448,15.056,0.652,443.254,443.254,62.179,1,0.0,200,15.0562
0,momentbase,ecgclass,2,200,NVIDIA L4,1939.430467999955,455.474688,2.383639999834486,0.3968,15.983,15.897,16.571,18.117,14.988,0.619,443.629,443.629,125.134,2,0.0,200,7.4939
0,momentbase,ecgclass,4,200,NVIDIA L4,1939.430467999955,455.474688,2.383639999834486,0.3968,16.061,15.995,16.874,17.542,15.039,0.624,444.379,444.379,249.058,4,0.0,200,3.7599
0,momentbase,ecgclass,8,200,NVIDIA L4,1939.430467999955,455.474688,2.383639999834486,0.3968,16.424,16.272,17.48,18.901,15.306,0.659,446.254,446.254,487.095,8,0.0,200,1.9133
0,momentbase,ecgclass,16,200,NVIDIA L4,1939.430467999955,455.474688,2.383639999834486,0.3968,28.008,28.022,29.285,29.675,15.895,11.551,448.879,448.879,571.271,16,0.0,200,0.9935
0,momentbase,ecgclass,32,200,NVIDIA L4,1939.430467999955,455.474688,2.383639999834486,0.3968,57.81,57.867,59.632,60.62,16.109,41.064,454.88,454.88,553.542,32,0.0,200,0.5034
0,momentbase,ecgclass,64,200,NVIDIA L4,1939.430467999955,455.474688,2.383639999834486,0.3968,127.822,127.954,130.375,131.16,16.107,110.961,466.88,466.88,500.695,64,0.0,200,0.2517
0,momentbase,ecgclass,128,200,NVIDIA L4,1939.430467999955,455.474688,2.383639999834486,0.3968,270.035,270.178,273.749,275.664,16.059,252.97,490.881,490.881,474.013,128,0.0,200,0.1255
0,momentbase,ecgclass,512,200,NVIDIA L4,1932.3582209999586,455.474688,2.3412220000409434,0.3968,1147.422,1151.693,1174.934,1178.532,17.334,1127.637,634.892,634.892,446.218,512,0.0,200,0.0339
