task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing,589,0.9983,25.74,25.146,31.323,38.418,24.166,23.11,0.002,0.475,1.025,0.0,1.575
gestureclass,no_sharing,621,1.0525,26.204,25.372,31.428,43.848,24.358,23.288,0.003,0.479,1.292,0.0,1.846
