task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,11831,20.0525,161.698,136.944,351.774,485.191,109.951,106.95,0.003,0.752,50.513,0.0,51.747
gestureclass,sharing,11899,20.1678,162.475,136.123,357.858,493.188,110.005,106.956,0.003,0.763,51.18,0.0,52.47
