task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,4398,15.1655,193.126,153.022,476.53,725.402,108.54,14.819,0.002,36.086,59.55,84.586
vocseg,no_sharing,4446,15.331,219.536,149.747,636.992,1408.422,123.053,16.039,0.002,36.492,69.991,96.483
