task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,3,1,0.0,0.2848,284.7493,284.7493,279.9936,270.7131,0.0022,4.0183,4.7557,1775514579859818429,0
ecgclass,3,1,0.2848,0.305,20.1728,20.1728,11.8437,11.0497,0.001,7.947,8.3292,1775514580148506566,0
ecgclass,3,1,0.305,0.3193,14.3337,14.3337,11.1416,10.5359,0.0009,2.7823,3.1922,1775514580163519665,0
ecgclass,3,1,0.3193,0.3384,19.1267,19.1267,11.2409,10.5969,0.0008,7.4892,7.8857,1775514580182566506,0
ecgclass,3,1,0.3385,0.3559,17.4074,17.4074,11.2013,10.5976,0.0009,5.8491,6.2061,1775514580200057740,0
ecgclass,3,1,0.3559,0.3779,22.0287,22.0287,11.7763,10.923,0.0009,9.8958,10.2524,1775514580221516344,0
ecgclass,3,1,0.3779,0.3953,17.3659,17.3659,11.2255,10.5461,0.001,5.7461,6.1405,1775514580239399855,0
ecgclass,3,1,0.3953,0.4152,19.9142,19.9142,11.2683,10.5874,0.0008,8.2939,8.6459,1775514580259318803,0
ecgclass,3,1,0.4152,0.4332,17.9749,17.9749,11.4914,10.8052,0.0008,6.1531,6.4834,1775514580277097279,0
ecgclass,3,1,0.4332,0.4513,18.0993,18.0993,11.5514,10.8362,0.0008,6.1834,6.5479,1775514580295107706,0
ecgclass,3,1,0.4513,0.4672,15.9247,15.9247,10.913,10.3052,0.0009,4.6499,5.0116,1775514580311678361,0
ecgclass,3,1,0.4672,0.4831,15.8961,15.8961,11.0056,10.4053,0.0008,4.5164,4.8905,1775514580327474393,0
ecgclass,3,1,0.4831,0.5012,18.0845,18.0845,10.9984,10.2871,0.0008,6.6898,7.0861,1775514580345548473,0
ecgclass,3,1,0.5012,0.5183,17.0608,17.0608,10.7828,10.2405,0.0009,5.8758,6.278,1775514580362824968,0
ecgclass,3,1,0.5183,0.5362,17.9045,17.9045,11.3717,10.7051,0.0009,6.1793,6.5328,1775514580380195007,0
ecgclass,3,1,0.5362,0.5525,16.319,16.319,11.2091,10.4511,0.0008,4.7371,5.1099,1775514580396662648,0
ecgclass,3,1,0.5525,0.5714,18.8584,18.8584,11.327,10.6437,0.0009,7.0953,7.5314,1775514580415344684,0
ecgclass,3,1,0.5714,0.5894,18.0871,18.0871,11.0348,10.3328,0.0008,6.6841,7.0523,1775514580433797199,0
ecgclass,3,1,0.5894,0.6052,15.7094,15.7094,10.9557,10.3094,0.0009,4.4205,4.7537,1775514580449625343,0
ecgclass,3,1,0.6052,0.6248,19.675,19.675,11.039,10.4589,0.0008,8.275,8.636,1775514580469193736,0
ecgclass,3,1,0.6248,0.6408,15.9876,15.9876,11.2726,10.5733,0.001,4.3368,4.715,1775514580484935215,0
ecgclass,3,1,0.6408,0.6574,16.5389,16.5389,11.4066,10.7131,0.001,4.7576,5.1322,1775514580501349714,0
ecgclass,3,1,0.6574,0.6753,17.9348,17.9348,11.0464,10.5162,0.0009,6.4757,6.8884,1775514580519611562,0
ecgclass,3,1,0.6753,0.6911,15.7459,15.7459,10.8326,10.2563,0.0008,4.555,4.9133,1775514580535631543,0
ecgclass,3,1,0.6911,0.7095,18.445,18.445,10.9945,10.3311,0.0008,7.0786,7.4505,1775514580553905881,0
ecgclass,3,1,0.7095,0.7258,16.2957,16.2957,11.1546,10.5711,0.0009,4.765,5.1411,1775514580570042768,0
ecgclass,3,1,0.7258,0.7454,19.6152,19.6152,11.8713,11.1728,0.001,7.3538,7.7439,1775514580588931732,0
ecgclass,3,1,0.7454,0.7641,18.6427,18.6427,11.0668,10.5061,0.0009,7.206,7.5759,1775514580608405021,0
ecgclass,3,1,0.7641,0.7774,13.2976,13.2976,10.8926,10.3361,0.001,2.0387,2.4049,1775514580621886124,0
ecgclass,3,1,0.7774,0.7933,15.8768,15.8768,10.71,10.1529,0.0008,4.7927,5.1668,1775514580637942548,0
ecgclass,3,1,0.7933,0.8104,17.1418,17.1418,10.9928,10.3218,0.0009,5.7821,6.149,1775514580654813146,0
ecgclass,3,1,0.8104,0.8271,16.6357,16.6357,11.4506,10.8358,0.001,4.7913,5.185,1775514580670969124,0
ecgclass,3,1,0.8271,0.8432,16.1428,16.1428,11.1594,10.3546,0.0009,4.6351,4.9834,1775514580687454335,0
ecgclass,3,1,0.8432,0.8621,18.8494,18.8494,11.425,10.7956,0.0009,7.05,7.4243,1775514580706016965,0
ecgclass,3,1,0.8621,0.8797,17.6544,17.6544,10.9788,10.3673,0.001,6.3119,6.6756,1775514580724133056,0
ecgclass,3,1,0.8797,0.8936,13.859,13.859,10.9509,10.3744,0.0008,2.5356,2.9081,1775514580738015617,0
ecgclass,3,1,0.8936,0.9115,17.9505,17.9505,11.5426,10.9008,0.001,6.0389,6.408,1775514580755382977,0
ecgclass,3,1,0.9115,0.9272,15.6798,15.6798,11.0109,10.4761,0.0008,4.2896,4.669,1775514580771589346,0
ecgclass,3,1,0.9272,0.945,17.8165,17.8165,11.201,10.6204,0.001,6.206,6.6155,1775514580789190445,0
ecgclass,3,1,0.945,0.9622,17.103,17.103,11.0518,10.4709,0.0008,5.6655,6.0512,1775514580806471221,0
ecgclass,3,1,0.9622,0.9814,19.202,19.202,11.5596,10.8666,0.001,7.2761,7.6424,1775514580825189457,0
ecgclass,3,1,0.9814,0.9984,17.0434,17.0434,11.3685,10.7312,0.0008,5.2862,5.6748,1775514580842406440,0
ecgclass,3,1,0.9984,1.0144,16.0246,16.0246,11.3708,10.4824,0.0009,4.2903,4.6538,1775514580858459753,0
ecgclass,3,1,1.0144,1.0318,17.3965,17.3965,11.009,10.4494,0.0009,6.0351,6.3874,1775514580876233760,0
ecgclass,3,1,1.0318,1.0489,17.0577,17.0577,11.334,10.6097,0.001,5.2717,5.7236,1775514580892871658,0
ecgclass,3,1,1.0489,1.0651,16.1726,16.1726,11.2349,10.5825,0.0013,4.4987,4.9378,1775514580909162622,0
ecgclass,3,1,1.0651,1.0812,16.1529,16.1529,11.281,10.6113,0.0013,4.4134,4.8719,1775514580925256967,0
ecgclass,3,1,1.0812,1.1019,20.6637,20.6637,11.6369,10.8489,0.001,8.575,9.0268,1775514580945578621,0
ecgclass,3,1,1.1019,1.1196,17.6964,17.6964,11.4996,10.752,0.0009,5.7933,6.1968,1775514580963468343,0
ecgclass,3,1,1.1196,1.1353,15.6662,15.6662,10.7754,10.1923,0.0009,4.5264,4.8909,1775514580979905373,0
ecgclass,3,1,1.1353,1.1584,23.1097,23.1097,12.1297,11.4945,0.001,10.5166,10.98,1775514581001568304,0
ecgclass,3,1,1.1584,1.1777,19.2599,19.2599,11.8743,11.2553,0.0009,6.9885,7.3856,1775514581021158468,0
ecgclass,3,1,1.1777,1.1957,17.9944,17.9944,11.3753,10.6159,0.0009,6.223,6.6191,1775514581039658226,0
ecgclass,3,1,1.1957,1.2122,16.566,16.566,11.3013,10.7378,0.0009,4.8444,5.2647,1775514581056279553,0
ecgclass,3,1,1.2123,1.2294,17.1583,17.1583,11.0667,10.4532,0.0008,5.7211,6.0916,1775514581073727726,0
ecgclass,3,1,1.2294,1.2485,19.0544,19.0544,11.4308,10.7284,0.0009,7.2637,7.6236,1775514581092434072,0
ecgclass,3,1,1.2485,1.2652,16.6776,16.6776,11.3715,10.6758,0.0009,4.9102,5.3061,1775514581109140593,0
ecgclass,3,1,1.2652,1.2822,17.0827,17.0827,11.2836,10.6095,0.0009,5.3997,5.7991,1775514581126313474,0
ecgclass,3,1,1.2822,1.3003,18.0848,18.0848,11.1448,10.5423,0.0008,6.5756,6.94,1775514581144578242,0
ecgclass,3,1,1.3003,1.3166,16.2833,16.2833,11.1577,10.5517,0.0009,4.7781,5.1256,1775514581160870135,0
ecgclass,3,1,1.3166,1.3373,20.6831,20.6831,11.5287,10.8539,0.0009,8.7545,9.1543,1775514581181134467,0
ecgclass,3,1,1.3373,1.3522,14.9205,14.9205,11.0672,10.486,0.0008,3.4626,3.8533,1775514581196531303,0
ecgclass,3,1,1.3522,1.3672,14.9889,14.9889,10.9399,10.3609,0.0008,3.6895,4.049,1775514581211683218,0
ecgclass,3,1,1.3672,1.3878,20.5562,20.5562,11.3089,10.4437,0.0009,8.8661,9.2473,1775514581231853486,0
ecgclass,3,1,1.3878,1.4062,18.3985,18.3985,10.9083,10.3546,0.001,7.1084,7.4902,1775514581250656637,0
ecgclass,3,1,1.4062,1.4253,19.1274,19.1274,11.5559,10.872,0.0009,7.2155,7.5714,1775514581269166834,0
ecgclass,3,1,1.4253,1.4421,16.7837,16.7837,11.139,10.605,0.0008,5.26,5.6447,1775514581286343676,0
ecgclass,3,1,1.4421,1.4612,19.0818,19.0818,11.2545,10.692,0.0009,7.4008,7.8273,1775514581305273991,0
ecgclass,3,1,1.4612,1.4806,19.3818,19.3818,11.2537,10.6623,0.0009,7.7767,8.1281,1775514581324737420,0
ecgclass,3,1,1.4806,1.5017,21.1296,21.1296,11.5323,10.8626,0.0009,9.2194,9.5973,1775514581345566376,0
ecgclass,3,1,1.5017,1.5195,17.7348,17.7348,11.6968,10.9778,0.0008,5.6393,6.038,1775514581363122053,0
ecgclass,3,1,1.5195,1.5364,16.9806,16.9806,11.4542,10.758,0.0009,5.1553,5.5264,1775514581380378218,0
ecgclass,3,1,1.5365,1.5503,13.8242,13.8242,10.9754,10.3959,0.0008,2.4583,2.8489,1775514581394666116,0
ecgclass,3,1,1.5503,1.5722,21.8811,21.8811,11.4176,10.5412,0.0009,10.0501,10.4635,1775514581416087068,0
ecgclass,3,1,1.5722,1.5899,17.7586,17.7586,11.1256,10.5815,0.0009,6.2428,6.633,1775514581434166497,0
ecgclass,3,1,1.5899,1.6075,17.6146,17.6146,11.1055,10.4817,0.0011,6.1398,6.5091,1775514581451827439,0
ecgclass,3,1,1.6076,1.6293,21.7507,21.7507,11.1117,10.4022,0.0011,10.2623,10.639,1775514581473570294,0
ecgclass,3,1,1.6293,1.6454,16.0456,16.0456,10.9515,10.3908,0.0008,4.7226,5.0941,1775514581489787135,0
ecgclass,3,1,1.6454,1.6605,15.1644,15.1644,11.4463,10.8397,0.0009,3.3278,3.7181,1775514581504442659,0
ecgclass,3,1,1.6605,1.6742,13.6461,13.6461,10.9374,10.3652,0.0009,2.3041,2.7088,1775514581518588361,0
ecgclass,3,1,1.6742,1.6919,17.6797,17.6797,11.0357,10.4443,0.001,6.2876,6.644,1775514581536223801,0
