req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.48:8001,papageip,diasbp,1768218555.2126687,1768218555.2403593,435.26434898376465,404.162198,0.013760999999999999,58.433780670166016,56.0
1,0.020001111172842936,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.2326968,1768218555.6487453,604.3474674224854,186.288485,0.0032849999999999997,0.0,0.0
2,0.04000222234568587,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.2533407,1768218555.8381505,591.7668342590332,5.673988,0.001983,0.0,0.0
3,0.06000333351852881,site2,10.100.20.48:8001,papageip,gestureclass,1768218555.272742,1768218555.8459764,701.4756202697754,125.878983,0.003105,4.0,4.0
4,0.08000444469137175,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.293118,1768218555.9750466,688.9185905456543,5.768582,0.003305,0.0,0.0
5,0.10000555586421468,site2,10.100.20.48:8001,papageip,diasbp,1768218555.3125072,1768218555.983301,682.2493076324463,9.872237,0.002384,58.433780670166016,56.0
6,0.12000666703705762,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.332862,1768218555.9956899,669.9247360229492,5.451218,0.0025840000000000004,0.0,0.0
7,0.14000777820990054,site2,10.100.20.48:8001,papageip,heartrate,1768218555.3531985,1768218556.0032623,657.322883605957,5.747239,0.0025440000000000003,61.56974411010742,69.0
8,0.1600088893827435,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.372567,1768218556.0113926,645.8921432495117,5.561255,0.0027140000000000003,0.0,0.0
9,0.1800100005555864,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.3929405,1768218556.0191088,633.1591606140137,5.689001,0.001473,0.0,0.0
10,0.20001111172842936,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.4124815,1768218556.026982,621.187686920166,5.385517999999999,0.001512,0.0,0.0
11,0.2200122229012723,site2,10.100.20.48:8001,papageip,sysbp,1768218555.432891,1768218556.0347958,608.8759899139404,5.543729,0.0026939999999999998,104.82756042480469,98.0
12,0.24001333407411524,site2,10.100.20.48:8001,papageip,heartrate,1768218555.4532518,1768218556.042639,596.3044166564941,5.533974,0.0025840000000000004,61.56974411010742,69.0
13,0.26001444524695816,site2,10.100.20.48:8001,papageip,heartrate,1768218555.4725842,1768218556.050428,584.9144458770752,5.660998,0.001512,61.56974411010742,69.0
14,0.2800155564198011,site2,10.100.20.48:8001,papageip,diasbp,1768218555.4928932,1768218556.0583284,572.2684860229492,5.455635,0.002865,58.433780670166016,56.0
15,0.300016667592644,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.513243,1768218556.0660908,559.4892501831055,5.34718,0.002323,0.0,0.0
16,0.320017778765487,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.532622,1768218556.073745,547.7175712585449,5.37348,0.001402,0.0,0.0
17,0.3400188899383299,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.5530043,1768218556.08127,535.1066589355469,5.559622999999999,0.0016530000000000002,0.0,0.0
18,0.3600200011111728,site2,10.100.20.48:8001,papageip,gestureclass,1768218555.5733619,1768218556.0890863,522.6492881774902,5.655189,0.002784,4.0,4.0
19,0.38002111228401575,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.5927908,1768218556.0969567,510.8654499053955,5.420872,0.002474,0.0,0.0
20,0.4000222234568587,site2,10.100.20.48:8001,papageip,sysbp,1768218555.613218,1768218556.1045923,498.44956398010254,5.463357,0.002504,104.82756042480469,98.0
21,0.42002333462970165,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.6327186,1768218556.1123703,486.6502285003662,5.612595,0.0025440000000000003,0.0,0.0
22,0.4400244458025446,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.6532025,1768218556.1202607,473.67143630981445,5.366579,0.001682,0.0,0.0
23,0.4600255569753875,site2,10.100.20.48:8001,papageip,heartrate,1768218555.672516,1768218556.1277504,462.2983932495117,5.6027890000000005,0.002695,61.56974411010742,69.0
24,0.4800266681482305,site2,10.100.20.48:8001,papageip,sysbp,1768218555.6929164,1768218556.1356943,449.6183395385742,5.499462,0.002534,104.82756042480469,98.0
25,0.5000277793210733,site2,10.100.20.48:8001,papageip,sysbp,1768218555.7134438,1768218556.1434233,437.03198432922363,5.556738999999999,0.001593,104.82756042480469,98.0
26,0.5200288904939163,site2,10.100.20.48:8001,papageip,sysbp,1768218555.7328193,1768218556.1512566,425.43959617614746,5.630412,0.0017829999999999999,104.82756042480469,98.0
27,0.5400300016667593,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.7532198,1768218556.1591358,412.60814666748047,5.437718,0.002514,0.0,0.0
28,0.5600311128396022,site2,10.100.20.48:8001,papageip,sysbp,1768218555.7725108,1768218556.166782,401.3035297393799,5.513042,0.002373,104.82756042480469,98.0
29,0.5800322240124451,site2,10.100.20.48:8001,papageip,heartrate,1768218555.7928102,1768218556.1747046,388.75627517700195,5.452029,0.0023829999999999997,61.56974411010742,69.0
30,0.600033335185288,site2,10.100.20.48:8001,papageip,gestureclass,1768218555.8131094,1768218556.1824474,376.1861324310303,5.596038999999999,0.002454,4.0,4.0
31,0.620034446358131,site2,10.100.20.48:8001,papageip,diasbp,1768218555.832433,1768218556.1902244,364.85791206359863,5.634989,0.002333,58.433780670166016,56.0
32,0.640035557530974,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.8532796,1768218556.1981468,351.4678478240967,5.37992,0.002874,0.0,0.0
33,0.6600366687038168,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.8726695,1768218556.2057416,339.94054794311523,5.370124000000001,0.0017829999999999999,0.0,0.0
34,0.6800377798766598,site2,10.100.20.48:8001,papageip,ecgclass,1768218555.8930283,1768218556.2133794,327.0995616912842,5.476136,0.001713,0.0,0.0
