task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,103,10.3,27.451,26.682,39.63,50.305,9.874,6.552,0.001,2.347,12.415,17.577
vocseg,sharing,86,8.6,28.195,26.849,39.356,46.765,9.933,6.516,0.001,2.634,13.151,18.263
