task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth__app1,no_sharing_tpc,3,0.0051,51102.627,51108.709,51355.378,51377.304,30589.353,30113.455,0.004,14.834,20389.103,0.0,20513.274
vocseg__app1,no_sharing_tpc,15,0.0254,53666.076,53741.525,55270.072,55376.984,30870.567,30094.719,0.003,24.212,22670.72,0.0,22795.509
nyudepth__app2,no_sharing_tpc,14,0.0237,52002.718,52106.163,53501.454,53599.654,30540.02,30064.275,0.003,14.823,21359.872,0.0,21462.698
vocseg__app2,no_sharing_tpc,18,0.0305,56626.857,58570.759,59802.882,59867.365,19123.583,18853.706,0.004,8.392,37451.211,0.0,37503.274
nyudepth__app3,no_sharing_tpc,22,0.0373,56305.281,57999.732,59618.827,59883.012,18798.702,18774.9,0.003,0.699,37445.905,0.0,37506.579
vocseg__app3,no_sharing_tpc,25,0.0424,52275.057,47272.855,59865.739,59933.847,25258.897,24735.493,0.003,16.319,26945.687,0.0,27016.16
nyudepth__app4,no_sharing_tpc,28,0.0475,52346.508,57139.099,59517.983,59762.843,24298.303,24070.102,0.003,7.094,27979.839,0.0,28048.205
vocseg__app4,no_sharing_tpc,2,0.0034,59569.421,59569.421,59732.675,59747.187,19054.234,18793.212,0.004,8.119,40508.808,0.0,40515.187
