task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_tpc,5993,10.1576,140.968,98.438,359.42,548.051,98.766,96.7,0.002,1.014,38.565,0.0,42.201
vocseg,no_sharing_tpc,5925,10.0424,136.567,98.246,329.993,504.674,96.236,93.539,0.002,1.328,36.709,0.0,40.331
