task,send_time_s,latency_ms,phase
gestureclass,0.0002,384.604,1
gestureclass,0.0005,408.155,1
gestureclass,0.0069,425.842,1
gestureclass,0.0173,439.795,1
gestureclass,0.0248,456.053,1
gestureclass,0.0249,479.755,1
gestureclass,0.0533,474.885,1
gestureclass,0.0567,519.745,1
gestureclass,0.0721,528.325,1
gestureclass,0.0874,536.618,1
gestureclass,0.0898,558.281,1
gestureclass,0.0901,582.046,1
gestureclass,0.0914,603.887,1
gestureclass,0.0967,622.313,1
gestureclass,0.1110,632.107,1
gestureclass,0.1133,653.423,1
gestureclass,0.1146,675.325,1
gestureclass,0.1289,683.971,1
gestureclass,0.1323,704.418,1
gestureclass,0.1596,700.719,1
gestureclass,0.1710,713.309,1
gestureclass,0.1854,723.015,1
gestureclass,0.2207,711.307,1
gestureclass,0.2231,733.412,1
gestureclass,0.2374,766.380,1
gestureclass,0.2439,783.997,1
gestureclass,0.2462,808.093,1
gestureclass,0.2615,816.517,1
gestureclass,0.2616,839.747,1
gestureclass,0.2931,833.857,1
gestureclass,0.3125,838.991,1
gestureclass,0.3783,796.874,1
gestureclass,0.3880,812.319,1
gestureclass,0.4299,794.937,1
gestureclass,0.4339,814.999,1
gestureclass,0.4462,826.539,1
gestureclass,0.4582,839.005,1
gestureclass,0.4776,843.593,1
gestureclass,0.5269,817.618,1
gestureclass,0.5531,815.411,1
gestureclass,0.5544,838.070,1
gestureclass,0.5687,848.422,1
gestureclass,0.5740,867.803,1
gestureclass,0.5763,912.767,1
gestureclass,0.5876,972.830,1
gestureclass,0.5959,987.823,1
gestureclass,0.5972,1010.153,1
gestureclass,0.6105,1019.919,1
gestureclass,0.6118,1042.655,1
gestureclass,0.6352,1043.249,1
gestureclass,0.6395,1063.210,1
gestureclass,0.6552,1070.995,1
gestureclass,0.6575,1092.191,1
gestureclass,0.6964,1076.679,1
gestureclass,0.6967,1100.253,1
gestureclass,0.7341,1111.235,1
gestureclass,0.7375,1132.242,1
gestureclass,0.7398,1153.694,1
gestureclass,0.7552,1162.230,1
gestureclass,0.7679,1173.451,1
gestureclass,0.8210,1144.907,1
gestureclass,0.8324,1156.865,1
gestureclass,0.8357,1177.275,1
gestureclass,0.8508,1186.732,1
gestureclass,0.8644,1196.987,1
gestureclass,0.8788,1206.770,1
gestureclass,0.9342,1199.071,1
gestureclass,0.9396,1217.311,1
gestureclass,0.9480,1232.686,1
gestureclass,0.9777,1226.253,1
gestureclass,0.9952,1232.494,1
gestureclass,0.9985,1252.779,1
gestureclass,1.0230,1252.103,1
gestureclass,1.0253,1273.835,1
gestureclass,1.0431,1280.458,1
gestureclass,1.0755,1272.409,1
gestureclass,1.0992,1272.549,1
gestureclass,1.0993,1296.363,1
gestureclass,1.1116,1307.810,1
gestureclass,1.1141,1329.169,1
gestureclass,1.1205,1346.764,1
gestureclass,1.1441,1347.182,1
gestureclass,1.1467,1368.047,1
gestureclass,1.1913,1346.863,1
gestureclass,1.1914,1370.961,1
gestureclass,1.1948,1390.905,1
gestureclass,1.1951,1413.916,1
gestureclass,1.2064,1426.094,1
gestureclass,1.2117,1444.945,1
gestureclass,1.2230,1457.779,1
gestureclass,1.2590,1445.861,1
gestureclass,1.2749,1500.848,1
gestureclass,1.2750,1524.661,1
gestureclass,1.2750,1548.078,1
gestureclass,1.2944,1552.266,1
gestureclass,1.2947,1575.519,1
gestureclass,1.3074,1586.233,1
gestureclass,1.3476,1569.967,1
gestureclass,1.3620,1580.248,1
gestureclass,1.3827,1631.020,1
gestureclass,1.3911,1646.203,1
gestureclass,1.3996,1661.838,1
gestureclass,1.3997,1685.319,1
gestureclass,1.4023,1705.642,1
gestureclass,1.4036,1727.168,1
gestureclass,1.4098,1743.727,1
