task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,stfq,0.0001,365.9964,364.2687,346.9753,0.0029,15.7759,1.065,0.0,1.7277,1778102804993327605,1
ecgclass,stfq,0.4809,71.0135,24.6921,23.0416,0.0024,0.6541,45.8019,0.0,46.3214,1778102805518890870,1
ecgclass,stfq,0.9482,31.8081,24.3314,22.6559,0.0025,0.722,7.0822,0.0,7.4768,1778102805947465971,1
ecgclass,stfq,1.4253,39.9463,24.3392,22.8413,0.0019,0.543,15.188,0.0,15.6071,1778102806432605921,1
ecgclass,stfq,1.4827,29.8388,24.3712,22.9193,0.0022,0.5168,4.9531,0.0,5.4676,1778102806479786378,1
ecgclass,stfq,1.4992,36.9506,24.4946,23.0218,0.0024,0.523,12.0263,0.0,12.456,1778102806503408755,1
ecgclass,stfq,1.7892,31.389,24.3112,22.849,0.0022,0.5476,6.5498,0.0,7.0778,1778102806787951533,1
ecgclass,stfq,2.0716,37.8361,24.7732,23.1191,0.0025,0.5558,12.5508,0.0,13.0629,1778102807076288400,1
ecgclass,stfq,2.6963,32.7063,24.8104,23.2894,0.0022,0.5716,7.4663,0.0,7.8958,1778102807695876764,1
ecgclass,stfq,2.712,40.3783,24.13,22.6226,0.0027,0.5471,15.7537,0.0,16.2483,1778102807719898187,1
ecgclass,stfq,2.9218,44.1327,24.4715,22.9658,0.0022,0.5467,19.2091,0.0,19.6612,1778102807933137435,1
ecgclass,stfq,2.9362,53.6509,24.6715,23.222,0.0021,0.5156,28.5511,0.0,28.9793,1778102807956860033,1
ecgclass,stfq,3.1529,47.0686,24.0007,22.5232,0.0021,0.5443,22.6312,0.0,23.0679,1778102808167700236,1
ecgclass,stfq,3.5011,28.007,23.578,22.1593,0.0024,0.5422,3.9947,0.0,4.429,1778102808497275223,1
ecgclass,stfq,3.5772,44.9963,23.5694,22.2177,0.0019,0.4656,21.0116,0.0,21.4269,1778102808590322735,1
ecgclass,stfq,3.8237,32.3911,23.9181,22.3112,0.0022,0.5856,8.0042,0.0,8.473,1778102808823895995,1
ecgclass,stfq,3.854,49.0453,24.1315,22.6114,0.0023,0.5819,24.478,0.0,24.9138,1778102808870653441,1
ecgclass,stfq,3.8726,54.0385,23.9783,22.6004,0.0022,0.4826,29.525,0.0,30.0602,1778102808894233126,1
ecgclass,stfq,3.9351,39.4683,24.7916,23.2723,0.0029,0.6287,14.2918,0.0,14.6766,1778102808941516974,1
ecgclass,stfq,4.1153,47.1702,23.9361,22.6251,0.0024,0.6678,22.8422,0.0,23.2341,1778102809130300204,1
ecgclass,stfq,4.1984,35.0702,24.3239,22.5079,0.003,0.6929,10.2062,0.0,10.7463,1778102809200715874,1
ecgclass,stfq,4.4477,44.8167,24.5378,23.0812,0.0029,0.6187,19.6292,0.0,20.2789,1778102809459485156,1
