task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms
nyudepth,single_nyudepth,8.0547,34.6761,28.1542,4.8324,0.0024,23.1159,2.2986,6.5219
nyudepth,single_nyudepth,8.0995,33.3767,28.2165,4.023,0.0018,24.0483,1.0726,5.1602
nyudepth,single_nyudepth,8.138,34.9343,28.2649,3.5317,0.0017,24.5695,0.9441,6.6694
nyudepth,single_nyudepth,8.2331,33.5717,27.7641,4.0064,0.002,23.5087,1.5757,5.8076
nyudepth,single_nyudepth,8.2509,45.1274,28.0152,3.4443,0.0018,24.4196,13.2267,17.1122
nyudepth,single_nyudepth,8.4423,32.8631,27.5177,4.0034,0.0022,23.3032,1.3456,5.3454
nyudepth,single_nyudepth,8.5714,32.9294,27.5456,4.0389,0.0027,23.3015,1.379,5.3839
nyudepth,single_nyudepth,8.6043,32.3229,27.5255,3.508,0.0017,23.8727,0.8218,4.7973
nyudepth,single_nyudepth,8.6248,41.9521,28.5229,3.4656,0.0015,24.9126,9.4986,13.4293
nyudepth,single_nyudepth,8.6778,33.7722,28.7497,3.5789,0.0017,25.002,0.9367,5.0225
nyudepth,single_nyudepth,8.7084,36.4554,28.8176,3.5452,0.0013,25.1143,3.6871,7.6378
nyudepth,single_nyudepth,8.7157,60.0104,28.4705,3.5164,0.0018,24.2967,27.6065,31.5399
nyudepth,single_nyudepth,8.7659,40.4906,29.1367,3.4772,0.0016,25.5161,7.4646,11.3539
nyudepth,single_nyudepth,8.9917,32.8863,27.5213,4.0012,0.002,23.2869,1.3301,5.3649
nyudepth,single_nyudepth,9.0928,32.8441,27.5108,3.9848,0.0025,23.3031,1.3137,5.3333
nyudepth,single_nyudepth,9.401,32.8858,27.5089,3.9724,0.0021,23.3275,1.3006,5.3769
nyudepth,single_nyudepth,9.6052,32.8627,27.5275,4.0291,0.0023,23.293,1.3266,5.3352
nyudepth,single_nyudepth,9.7172,32.865,27.5128,3.9862,0.0022,23.3188,1.3123,5.3522
nyudepth,single_nyudepth,9.9023,32.9177,27.5515,4.0732,0.0014,23.2705,1.2929,5.3662
nyudepth,single_nyudepth,9.9744,32.5089,27.4263,3.8584,0.0023,23.3823,1.0731,5.0825
nyudepth,single_nyudepth,10.081,33.0012,27.605,3.9873,0.002,23.4161,1.3256,5.3962
nyudepth,single_nyudepth,10.1191,32.6395,27.5955,3.5559,0.0017,23.8883,0.813,5.044
nyudepth,single_nyudepth,10.1416,41.188,28.8048,3.5006,0.0013,25.1566,8.0314,12.3832
nyudepth,single_nyudepth,10.3561,33.5026,27.5427,4.0444,0.0026,23.2843,1.4415,5.9599
nyudepth,single_nyudepth,10.3708,48.7247,28.4161,3.5339,0.0014,24.7187,16.0933,20.3085
nyudepth,single_nyudepth,10.3896,60.2269,28.5314,3.961,0.0017,24.4059,27.5662,31.6955
nyudepth,single_nyudepth,10.4195,61.3372,29.4059,3.523,0.0021,25.7322,27.8776,31.9313
nyudepth,single_nyudepth,10.516,33.2215,27.8647,3.9574,0.0025,23.7036,1.2903,5.3568
nyudepth,single_nyudepth,10.5573,33.1383,28.0612,3.5906,0.0015,24.2948,0.9968,5.0771
nyudepth,single_nyudepth,10.6275,33.0641,27.7729,3.9327,0.002,23.6456,1.2324,5.2912
nyudepth,single_nyudepth,10.8419,33.2477,27.5874,4.0731,0.0023,23.2958,1.5182,5.6603
nyudepth,single_nyudepth,10.9964,33.2615,27.5047,3.9926,0.0022,23.3028,1.5333,5.7569
nyudepth,single_nyudepth,11.1138,33.0625,27.5515,3.9913,0.0022,23.3436,1.5023,5.511
nyudepth,single_nyudepth,11.1306,48.965,28.4173,3.4875,0.0014,24.7698,16.4108,20.5477
nyudepth,single_nyudepth,11.2498,33.1907,27.5027,3.973,0.0023,23.312,1.4918,5.6881
nyudepth,single_nyudepth,11.295,32.2649,27.2831,3.5931,0.0018,23.5214,1.025,4.9819
nyudepth,single_nyudepth,11.3077,52.5632,28.7243,3.4724,0.0016,25.0862,19.9111,23.8389
nyudepth,single_nyudepth,11.3474,68.6777,50.7776,3.4545,0.002,23.569,13.1354,17.9001
nyudepth,single_nyudepth,11.354,65.1841,50.7776,3.4545,0.002,23.569,6.5379,14.4065
nyudepth,single_nyudepth,11.4463,34.4844,27.9272,3.9644,0.002,23.7564,2.3522,6.5572
nyudepth,single_nyudepth,11.5429,33.977,27.5949,3.9233,0.0023,23.4685,1.5306,6.3821
nyudepth,single_nyudepth,11.5727,34.6382,27.5129,3.9345,0.0014,23.4147,3.0012,7.1252
nyudepth,single_nyudepth,11.5769,60.9782,28.9498,3.4752,0.0016,25.3153,28.0542,32.0284
nyudepth,single_nyudepth,11.8502,33.2754,27.5036,4.4308,0.0023,22.8883,1.5097,5.7718
nyudepth,single_nyudepth,11.9306,33.1156,27.4788,3.9582,0.0024,23.3039,1.4129,5.6368
nyudepth,single_nyudepth,12.0799,33.3517,27.5361,4.011,0.0025,23.3122,1.5268,5.8156
nyudepth,single_nyudepth,12.1144,32.7489,27.619,3.4719,0.002,23.9813,0.9463,5.1299
nyudepth,single_nyudepth,12.2824,33.8576,27.534,3.9954,0.0025,23.3232,2.126,6.3236
nyudepth,single_nyudepth,12.4465,33.5684,27.5556,3.9601,0.0027,23.3608,1.5886,6.0128
nyudepth,single_nyudepth,12.4554,53.8707,27.9116,4.1749,0.0016,23.5737,21.9436,25.9591
nyudepth,single_nyudepth,12.9998,33.3529,27.5859,4.0325,0.0026,23.3347,1.5929,5.767
nyudepth,single_nyudepth,13.0663,32.8822,27.5003,3.8328,0.0019,23.4685,1.2298,5.3819
nyudepth,single_nyudepth,13.2064,33.3157,27.5265,3.9784,0.0019,23.3263,1.5671,5.7891
nyudepth,single_nyudepth,13.2301,39.3541,27.2437,3.4705,0.0013,23.2326,7.2529,12.1104
nyudepth,single_nyudepth,13.3296,33.5124,27.7591,4.0741,0.0023,23.4725,1.5144,5.7532
nyudepth,single_nyudepth,13.3574,35.5318,27.4707,3.4817,0.0019,23.8237,3.9523,8.061
nyudepth,single_nyudepth,13.5192,33.4091,27.5728,4.0513,0.0022,23.306,1.5316,5.8363
nyudepth,single_nyudepth,13.5647,33.7086,27.7211,3.6861,0.0019,23.857,1.0777,5.9874
nyudepth,single_nyudepth,13.6435,33.1962,27.5467,3.9372,0.0021,23.3898,1.4789,5.6495
nyudepth,single_nyudepth,13.6958,32.7258,27.3719,3.6517,0.0021,23.538,1.2264,5.3539
nyudepth,single_nyudepth,13.7717,33.1423,27.6048,3.8581,0.0023,23.5462,1.2751,5.5375
nyudepth,single_nyudepth,13.8189,33.1001,27.9156,3.6549,0.002,24.0861,1.0669,5.1845
nyudepth,single_nyudepth,13.8801,33.0822,27.6492,4.1548,0.0024,23.303,1.204,5.4331
nyudepth,single_nyudepth,13.8828,60.1768,28.1731,3.4609,0.0016,24.5637,27.8957,32.0038
nyudepth,single_nyudepth,14.0412,33.3567,27.5452,3.9717,0.0024,23.3574,1.5309,5.8115
nyudepth,single_nyudepth,14.2929,33.3769,27.5281,3.9549,0.0024,23.3606,1.5666,5.8488
nyudepth,single_nyudepth,14.3504,33.0276,27.7576,3.7043,0.0019,23.8709,1.1084,5.27
nyudepth,single_nyudepth,14.6908,33.3807,27.5351,4.0255,0.0023,23.2886,1.5867,5.8456
nyudepth,single_nyudepth,14.7077,45.9676,27.8849,3.5659,0.0021,24.1529,14.0264,18.0826
nyudepth,single_nyudepth,14.986,33.2379,27.5351,4.0068,0.0023,23.3113,1.5674,5.7028
nyudepth,single_nyudepth,15.0224,32.4173,27.3456,3.5165,0.0019,23.6617,0.9444,5.0717
nyudepth,single_nyudepth,15.0899,32.9852,27.5822,3.8082,0.0023,23.5636,1.256,5.403
nyudepth,single_nyudepth,15.3332,33.1521,27.5361,3.9859,0.0025,23.3352,1.5399,5.616
nyudepth,single_nyudepth,15.346,54.2099,28.9521,4.1143,0.0018,24.6824,20.7434,25.2579
nyudepth,single_nyudepth,15.3664,63.8225,27.9138,3.4831,0.0019,24.2759,31.6432,35.9087
nyudepth,single_nyudepth,15.4993,33.3714,27.6542,3.9622,0.0023,23.48,1.4441,5.7173
nyudepth,single_nyudepth,15.5979,33.361,27.599,4.0075,0.0022,23.3753,1.4598,5.7619
nyudepth,single_nyudepth,15.6259,35.7721,28.0652,3.4563,0.0016,24.4426,3.144,7.7068
nyudepth,single_nyudepth,15.6717,33.7212,27.969,3.621,0.0018,24.1757,1.5275,5.7522
nyudepth,single_nyudepth,15.7456,33.5033,27.8341,3.8905,0.0022,23.7405,1.4329,5.6692
nyudepth,single_nyudepth,15.9353,33.4468,27.5232,3.955,0.0022,23.3442,1.6258,5.9236
nyudepth,single_nyudepth,15.9708,33.9179,28.065,3.5028,0.0018,24.3929,1.009,5.8529
nyudepth,single_nyudepth,16.0479,33.5112,27.7733,3.8907,0.0023,23.6722,1.5614,5.7379
nyudepth,single_nyudepth,16.0835,32.7024,27.4693,3.5251,0.0017,23.7907,0.9027,5.2331
nyudepth,single_nyudepth,16.1138,35.1889,27.8656,3.4509,0.0016,24.266,3.1888,7.3233
nyudepth,single_nyudepth,16.3272,33.2406,27.5186,3.9813,0.002,23.3218,1.4977,5.722
nyudepth,single_nyudepth,16.3825,32.7775,27.3858,3.6704,0.0022,23.5293,1.2133,5.3917
nyudepth,single_nyudepth,16.5165,33.5193,27.531,3.9966,0.0025,23.295,1.5647,5.9883
nyudepth,single_nyudepth,16.5475,35.3477,27.935,3.4625,0.0018,24.3044,3.2611,7.4127
nyudepth,single_nyudepth,16.5655,47.4846,28.3818,3.501,0.0018,24.714,15.0459,19.1029
nyudepth,single_nyudepth,16.6811,33.3252,27.7568,3.9934,0.0022,23.5477,1.4484,5.5684
nyudepth,single_nyudepth,16.8217,33.3037,27.603,4.0007,0.0023,23.3747,1.5812,5.7008
nyudepth,single_nyudepth,16.9171,33.0493,27.5113,3.9757,0.0023,23.3246,1.4024,5.5381
nyudepth,single_nyudepth,17.0353,33.2067,27.5349,4.0107,0.0031,23.3172,1.487,5.6718
nyudepth,single_nyudepth,17.1377,33.3076,27.5777,4.4784,0.0025,22.9155,1.5066,5.7298
nyudepth,single_nyudepth,17.2462,33.1588,27.5488,3.9869,0.0025,23.3486,1.4453,5.61
nyudepth,single_nyudepth,17.4716,33.2675,27.5335,3.9968,0.0022,23.3186,1.5576,5.734
nyudepth,single_nyudepth,17.7542,33.3152,27.5454,4.037,0.0021,23.2935,1.5306,5.7698
nyudepth,single_nyudepth,17.8207,33.2601,27.7075,3.8449,0.0021,23.6618,1.2548,5.5526
nyudepth,single_nyudepth,17.8295,53.8719,27.8336,3.5346,0.0015,24.1163,22.017,26.0382
nyudepth,single_nyudepth,17.9695,33.3641,27.5936,4.0024,0.0027,23.3627,1.5082,5.7704
nyudepth,single_nyudepth,18.056,33.1519,27.5568,3.9972,0.0023,23.3506,1.3406,5.595
nyudepth,single_nyudepth,18.2984,33.3931,27.5624,4.0391,0.0026,23.298,1.5776,5.8307
nyudepth,single_nyudepth,18.404,33.7682,27.5579,4.0138,0.0025,23.3345,1.5256,6.2103
nyudepth,single_nyudepth,18.417,52.181,27.249,3.5287,0.0016,23.1616,20.8249,24.932
nyudepth,single_nyudepth,18.5223,33.031,27.6386,3.9564,0.0022,23.4836,1.3537,5.3924
nyudepth,single_nyudepth,18.5795,32.4664,27.424,3.744,0.002,23.4974,1.0116,5.0424
nyudepth,single_nyudepth,18.591,50.6139,28.0898,3.5638,0.0015,24.3777,18.5478,22.5241
nyudepth,single_nyudepth,18.618,53.6902,28.3527,3.4691,0.0014,24.7283,21.3859,25.3375
nyudepth,single_nyudepth,18.9661,32.9726,27.5262,4.0153,0.0023,23.2952,1.3664,5.4463
nyudepth,single_nyudepth,19.0062,32.0709,27.3203,3.5903,0.0017,23.5656,0.8607,4.7506
nyudepth,single_nyudepth,19.0317,35.7137,27.5106,3.5138,0.0013,23.8459,4.287,8.2031
nyudepth,single_nyudepth,19.0775,33.3316,28.4031,3.5352,0.0016,24.6907,0.9162,4.9286
nyudepth,single_nyudepth,19.2831,32.9015,27.5256,4.0112,0.0021,23.2982,1.3239,5.3759
nyudepth,single_nyudepth,19.3922,32.8813,27.5211,4.0373,0.0021,23.2872,1.313,5.3601
nyudepth,single_nyudepth,19.4119,65.7523,50.9167,3.5991,0.0018,23.5848,10.8604,14.8356
nyudepth,single_nyudepth,19.412,68.0175,50.9167,3.5991,0.0018,23.5848,10.8454,17.1008
nyudepth,single_nyudepth,19.4562,76.4387,51.6622,3.8472,0.0016,23.8175,20.7069,24.7765
nyudepth,single_nyudepth,19.471,64.7681,51.6622,3.8472,0.0016,23.8175,5.9106,13.1059
nyudepth,single_nyudepth,19.679,33.7698,27.5399,3.989,0.0022,23.3357,2.2469,6.2299
nyudepth,single_nyudepth,19.6889,53.5035,27.8026,3.5901,0.0015,24.0661,21.693,25.7009
nyudepth,single_nyudepth,19.7575,33.2453,28.2264,3.6863,0.002,24.3486,1.0004,5.019
nyudepth,single_nyudepth,19.8589,33.3221,27.5865,4.0344,0.0023,23.3421,1.6572,5.7356
