task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
qwenA,vllm,586,3.4471,26485.943,27795.121,37145.208,38210.682,26477.062,26477.062,0.0,0.0,8.409,0.0,8.881
qwenB,vllm,1341,7.8882,23469.806,25997.264,37169.341,38238.748,23462.715,23462.715,0.0,0.0,6.746,0.0,7.091
