task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,fifo,0.0001,393.9061,392.4214,372.5862,0.0029,19.0916,1.0715,0.0,1.4847,1777780946838531539,1
ecgclass,fifo,0.1212,389.3807,115.8408,101.5839,0.0028,4.5844,272.944,0.0,273.5399,1777780947231462091,1
ecgclass,fifo,0.2375,273.164,115.8408,101.5839,0.0028,4.5844,156.6241,0.0,157.3232,1777780947231462091,1
ecgclass,fifo,0.358,152.6487,115.8408,101.5839,0.0028,4.5844,36.0942,0.0,36.8079,1777780947231462091,1
ecgclass,fifo,0.3724,254.4806,115.7876,113.1413,0.0021,0.7224,138.2349,0.0,138.693,1777780947348015357,1
ecgclass,fifo,0.3749,252.0504,115.7876,113.1413,0.0021,0.7224,135.792,0.0,136.2628,1777780947348015357,1
ecgclass,fifo,0.4474,179.5073,115.7876,113.1413,0.0021,0.7224,63.2205,0.0,63.7196,1777780947348015357,1
ecgclass,fifo,0.5188,162.8788,54.4098,52.887,0.0022,0.9929,108.0542,0.0,108.469,1777780947464238320,1
ecgclass,fifo,0.6741,88.6488,80.7043,79.8883,0.0017,0.1966,7.5126,0.0,7.9445,1777780947518952653,1
ecgclass,fifo,0.6782,84.5129,80.7043,79.8883,0.0017,0.1966,3.3591,0.0,3.8086,1777780947518952653,1
ecgclass,fifo,0.7309,81.7106,49.5079,46.8855,0.0015,1.0813,31.791,0.0,32.2026,1777780947600030142,1
ecgclass,fifo,0.7342,78.3985,49.5079,46.8855,0.0015,1.0813,28.4677,0.0,28.8905,1777780947600030142,1
ecgclass,fifo,0.7899,78.2669,55.2164,52.6546,0.0014,2.1836,22.7263,0.0,23.0505,1777780947649950282,1
ecgclass,fifo,0.8753,36.4182,35.6108,34.9098,0.0013,0.3098,0.4885,0.0,0.8074,1777780947713095818,1
ecgclass,fifo,0.8947,43.7164,26.464,25.7472,0.0014,0.3074,16.9113,0.0,17.2525,1777780947748939171,1
ecgclass,fifo,0.9575,27.2744,26.4321,25.5632,0.0013,0.5021,0.4706,0.0,0.8422,1777780947795335893,1
ecgclass,fifo,0.9638,86.6148,65.3164,64.4726,0.0016,0.1561,20.9117,0.0,21.2985,1777780947822030235,1
ecgclass,fifo,0.969,81.4257,65.3164,64.4726,0.0016,0.1561,15.6677,0.0,16.1093,1777780947822030235,1
ecgclass,fifo,0.9845,105.685,39.3593,38.507,0.0016,0.1619,65.8903,0.0,66.3257,1777780947887737647,1
ecgclass,fifo,1.0289,61.2671,39.3593,38.507,0.0016,0.1619,21.461,0.0,21.9078,1777780947887737647,1
ecgclass,fifo,1.0501,68.6412,28.3032,27.5452,0.0014,0.3407,40.0288,0.0,40.338,1777780947927486564,1
ecgclass,fifo,1.1123,34.1201,27.4006,26.694,0.0014,0.307,6.3426,0.0,6.7195,1777780947956015919,1
ecgclass,fifo,1.1239,49.7196,26.9468,26.211,0.0014,0.3036,22.4457,0.0,22.7728,1777780947983657905,1
ecgclass,fifo,1.2153,26.5114,25.7134,25.0167,0.0014,0.3241,0.4954,0.0,0.798,1777780948053153659,1
ecgclass,fifo,1.2772,52.6254,51.7493,49.2213,0.0015,2.1424,0.5434,0.0,0.8761,1777780948115128775,1
ecgclass,fifo,1.3101,72.9632,52.9403,50.3422,0.0014,2.1842,19.68,0.0,20.023,1777780948167133884,1
ecgclass,fifo,1.3299,151.3326,97.8166,95.2158,0.0017,0.7191,53.0818,0.0,53.516,1777780948220341569,1
ecgclass,fifo,1.3534,127.8665,97.8166,95.2158,0.0017,0.7191,29.6044,0.0,30.0499,1777780948220341569,1
ecgclass,fifo,1.3566,124.6703,97.8166,95.2158,0.0017,0.7191,26.3634,0.0,26.8537,1777780948220341569,1
ecgclass,fifo,1.3669,208.2942,93.4254,92.6608,0.0019,0.1046,114.5084,0.0,114.8688,1777780948318724408,1
ecgclass,fifo,1.4002,175.0498,93.4254,92.6608,0.0019,0.1046,81.1853,0.0,81.6244,1777780948318724408,1
ecgclass,fifo,1.4194,155.8285,93.4254,92.6608,0.0019,0.1046,61.9354,0.0,62.4031,1777780948318724408,1
ecgclass,fifo,1.4824,147.1303,53.8026,52.7976,0.0016,0.1955,93.0049,0.0,93.3277,1777780948412751510,1
ecgclass,fifo,1.518,111.6312,53.8026,52.7976,0.0016,0.1955,57.4048,0.0,57.8286,1777780948412751510,1
ecgclass,fifo,1.5303,99.3731,53.8026,52.7976,0.0016,0.1955,45.1393,0.0,45.5705,1777780948412751510,1
ecgclass,fifo,1.5535,162.564,86.0126,85.3041,0.0014,0.1037,76.221,0.0,76.5514,1777780948467092492,1
ecgclass,fifo,1.5854,130.759,86.0126,85.3041,0.0014,0.1037,44.3473,0.0,44.7464,1777780948467092492,1
ecgclass,fifo,1.6026,113.5464,86.0126,85.3041,0.0014,0.1037,27.1058,0.0,27.5338,1777780948467092492,1
ecgclass,fifo,1.6189,161.1204,63.2462,60.646,0.0013,0.7313,97.3909,0.0,97.8742,1777780948553611998,1
ecgclass,fifo,1.664,116.0617,63.2462,60.646,0.0013,0.7313,52.2568,0.0,52.8155,1777780948553611998,1
ecgclass,fifo,1.6783,101.8219,63.2462,60.646,0.0013,0.7313,38.0039,0.0,38.5757,1777780948553611998,1
ecgclass,fifo,1.7443,91.814,55.8061,53.1757,0.0015,2.177,35.624,0.0,36.0079,1777780948617275945,1
ecgclass,fifo,1.8132,76.8604,53.7201,51.0888,0.0017,2.1508,22.7289,0.0,23.1403,1777780948673329143,1
