task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns
nyudepth,no_sharing_tpc,0.0001,134.3486,125.8693,123.343,0.0012,2.1587,2.9128,0.0,8.4794,1777608045001017443
nyudepth,no_sharing_tpc,2.4061,72.8703,63.1191,61.9404,0.0019,0.5883,3.6478,0.0,9.7512,1777608047407859094
nyudepth,no_sharing_tpc,4.7424,80.5421,69.7072,66.9335,0.0097,1.3827,3.4542,0.0,10.8349,1777608049743894808
nyudepth,no_sharing_tpc,7.1268,74.0192,63.176,62.0216,0.0018,0.6009,4.2422,0.0,10.8432,1777608052129075397
nyudepth,no_sharing_tpc,7.4073,73.2758,64.0424,62.1257,0.0027,1.0673,3.2356,0.0,9.2334,1777608052408566752
nyudepth,no_sharing_tpc,7.4919,71.9774,62.7832,61.6752,0.0015,0.5989,3.4683,0.0,9.1941,1777608052493396162
nyudepth,no_sharing_tpc,8.9456,74.0428,64.3458,62.2951,0.0029,1.1018,3.4633,0.0,9.697,1777608053947130813
nyudepth,no_sharing_tpc,10.3562,76.2489,63.6314,61.6931,0.0025,1.1006,3.2909,0.0,12.6175,1777608055357606273
nyudepth,no_sharing_tpc,13.4792,73.6339,63.3148,61.9912,0.0019,0.6805,4.4203,0.0,10.3191,1777608058481647750
nyudepth,no_sharing_tpc,13.5581,71.2531,62.5148,61.5415,0.0015,0.5515,2.9967,0.0,8.7383,1777608058559177598
nyudepth,no_sharing_tpc,14.6065,97.5251,87.5378,84.816,0.002,2.081,3.8822,0.0,9.9873,1777608059608409888
nyudepth,no_sharing_tpc,14.6753,132.587,97.4903,96.6513,0.0011,0.4345,29.0225,0.0,35.0967,1777608059702325230
nyudepth,no_sharing_tpc,15.7643,74.0671,64.2511,62.2231,0.0029,1.1004,3.6445,0.0,9.816,1777608060766057518
nyudepth,no_sharing_tpc,17.4964,74.1165,64.3398,62.2576,0.0031,1.1358,3.5682,0.0,9.7767,1777608062498043690
nyudepth,no_sharing_tpc,17.8831,72.4156,63.5297,61.6701,0.0028,1.0594,2.8889,0.0,8.8859,1777608062884066335
nyudepth,no_sharing_tpc,19.1149,72.6757,63.4468,61.6543,0.0014,0.595,3.5341,0.0,9.2289,1777608064116571682
nyudepth,no_sharing_tpc,19.2679,71.8119,62.5617,61.6524,0.0013,0.5272,3.3185,0.0,9.2502,1777608064269334197
nyudepth,no_sharing_tpc,19.3591,70.8411,62.4841,61.5429,0.0013,0.5644,2.5408,0.0,8.357,1777608064359668664
nyudepth,no_sharing_tpc,19.675,72.3042,62.8804,61.8352,0.0015,0.5745,3.5081,0.0,9.4238,1777608064676617062
nyudepth,no_sharing_tpc,20.5758,72.2656,62.9216,61.8156,0.0018,0.5794,3.5264,0.0,9.344,1777608065577447282
nyudepth,no_sharing_tpc,20.9887,71.5768,62.5964,61.649,0.0012,0.5596,3.0961,0.0,8.9804,1777608065989898709
nyudepth,no_sharing_tpc,22.2371,117.892,106.3432,104.8459,0.0015,0.7633,5.4002,0.0,11.5489,1777608067240582648
